#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:17:25
#Stop Time;00:24:40
#Actual Count;4352        
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
237.06;0.712;0.0938E+03;50.064;300;20;0.1688E+03;0.1403E+03;0.556;1.85;00:17:29.200
237.05;0.734;0.0965E+03;50.064;300;20;0.1740E+03;0.1448E+03;0.554;1.86;00:17:29.300
237.04;0.713;0.0939E+03;50.063;300;20;0.1689E+03;0.1405E+03;0.556;1.87;00:17:29.400
236.93;0.720;0.0947E+03;50.063;300;20;0.1707E+03;0.1420E+03;0.555;1.85;00:17:29.500
236.98;0.738;0.0970E+03;50.064;300;20;0.1748E+03;0.1454E+03;0.555;1.86;00:17:29.600
237.02;0.730;0.0956E+03;50.064;300;20;0.1730E+03;0.1442E+03;0.553;1.87;00:17:29.700
236.96;0.718;0.0943E+03;50.065;300;20;0.1701E+03;0.1416E+03;0.555;1.85;00:17:29.800
236.99;0.728;0.0955E+03;50.063;300;20;0.1726E+03;0.1437E+03;0.553;1.86;00:17:29.900
236.98;0.731;0.0960E+03;50.064;300;20;0.1732E+03;0.1442E+03;0.554;1.86;00:17:30.000
236.99;0.725;0.0953E+03;50.063;300;20;0.1718E+03;0.1429E+03;0.555;1.86;00:17:30.100
236.98;0.722;0.0951E+03;50.064;300;20;0.1711E+03;0.1422E+03;0.556;1.84;00:17:30.200
237.02;0.727;0.0957E+03;50.064;300;20;0.1723E+03;0.1433E+03;0.555;1.86;00:17:30.300
236.97;0.729;0.0958E+03;50.064;300;20;0.1727E+03;0.1437E+03;0.555;1.86;00:17:30.400
236.98;0.719;0.0947E+03;50.064;300;20;0.1703E+03;0.1415E+03;0.556;1.86;00:17:30.500
236.99;0.734;0.0965E+03;50.064;300;20;0.1739E+03;0.1446E+03;0.555;1.87;00:17:30.600
236.93;0.716;0.0940E+03;50.064;300;20;0.1698E+03;0.1414E+03;0.554;1.87;00:17:30.700
236.99;0.739;0.0972E+03;50.063;300;20;0.1751E+03;0.1457E+03;0.555;1.84;00:17:30.800
237.00;0.738;0.0970E+03;50.062;300;20;0.1748E+03;0.1454E+03;0.555;1.87;00:17:30.900
237.04;0.732;0.0961E+03;50.063;300;20;0.1736E+03;0.1446E+03;0.554;1.87;00:17:31.000
237.02;0.722;0.0950E+03;50.063;300;20;0.1712E+03;0.1424E+03;0.555;1.85;00:17:31.100
237.03;0.731;0.0961E+03;50.062;300;20;0.1732E+03;0.1441E+03;0.555;1.85;00:17:31.200
237.05;0.740;0.0973E+03;50.062;300;20;0.1753E+03;0.1459E+03;0.555;1.85;00:17:31.300
236.99;0.779;0.1023E+03;50.063;300;20;0.1847E+03;0.1537E+03;0.554;1.83;00:17:31.400
236.92;0.805;0.1055E+03;50.063;300;20;0.1907E+03;0.1588E+03;0.553;1.86;00:17:31.500
236.98;0.841;0.1103E+03;50.063;300;20;0.1992E+03;0.1659E+03;0.554;1.85;00:17:31.600
236.96;0.864;0.1131E+03;50.063;300;20;0.2047E+03;0.1707E+03;0.553;1.83;00:17:31.700
236.96;0.898;0.1173E+03;50.063;300;20;0.2127E+03;0.1774E+03;0.552;1.83;00:17:31.800
237.01;0.912;0.1193E+03;50.063;300;20;0.2161E+03;0.1803E+03;0.552;1.88;00:17:31.900
237.01;0.897;0.1174E+03;50.062;300;20;0.2125E+03;0.1772E+03;0.552;1.86;00:17:32.000
237.03;0.902;0.1181E+03;50.061;300;20;0.2139E+03;0.1783E+03;0.552;1.87;00:17:32.100
237.06;0.895;0.1172E+03;50.062;300;20;0.2121E+03;0.1768E+03;0.553;1.84;00:17:32.200
237.01;0.902;0.1179E+03;50.062;300;20;0.2139E+03;0.1784E+03;0.551;1.85;00:17:32.300
237.04;0.906;0.1189E+03;50.060;300;20;0.2148E+03;0.1788E+03;0.554;1.89;00:17:32.400
237.03;0.905;0.1184E+03;50.059;300;20;0.2144E+03;0.1788E+03;0.552;1.85;00:17:32.500
237.01;0.892;0.1168E+03;50.058;300;20;0.2114E+03;0.1763E+03;0.552;1.89;00:17:32.600
236.91;0.893;0.1166E+03;50.058;300;20;0.2115E+03;0.1765E+03;0.551;1.90;00:17:32.700
236.96;0.922;0.1209E+03;50.056;300;20;0.2186E+03;0.1821E+03;0.553;1.88;00:17:32.800
237.02;0.905;0.1186E+03;50.057;300;20;0.2144E+03;0.1786E+03;0.553;1.86;00:17:32.900
237.00;0.910;0.1190E+03;50.059;300;20;0.2157E+03;0.1799E+03;0.552;1.85;00:17:33.000
237.03;0.905;0.1183E+03;50.060;300;20;0.2144E+03;0.1788E+03;0.552;1.89;00:17:33.100
237.04;0.911;0.1193E+03;50.058;300;20;0.2160E+03;0.1801E+03;0.552;1.85;00:17:33.200
237.00;0.893;0.1171E+03;50.059;300;20;0.2117E+03;0.1764E+03;0.553;1.87;00:17:33.300
236.93;0.909;0.1190E+03;50.060;300;20;0.2154E+03;0.1796E+03;0.552;1.87;00:17:33.400
236.81;0.879;0.1148E+03;50.062;300;20;0.2080E+03;0.1735E+03;0.552;1.89;00:17:33.500
236.85;0.921;0.1205E+03;50.063;300;20;0.2181E+03;0.1818E+03;0.552;1.89;00:17:33.600
236.88;0.915;0.1200E+03;50.063;300;20;0.2168E+03;0.1806E+03;0.553;1.89;00:17:33.700
236.88;0.910;0.1191E+03;50.065;300;20;0.2156E+03;0.1797E+03;0.553;1.90;00:17:33.800
236.90;0.901;0.1183E+03;50.064;300;20;0.2134E+03;0.1776E+03;0.554;1.88;00:17:33.900
236.90;0.906;0.1186E+03;50.063;300;20;0.2146E+03;0.1789E+03;0.553;1.88;00:17:34.000
236.91;0.917;0.1201E+03;50.064;300;20;0.2173E+03;0.1811E+03;0.553;1.88;00:17:34.100
236.90;0.898;0.1175E+03;50.065;300;20;0.2126E+03;0.1772E+03;0.553;1.88;00:17:34.200
236.91;0.915;0.1200E+03;50.065;300;20;0.2168E+03;0.1806E+03;0.553;1.89;00:17:34.300
236.92;0.897;0.1176E+03;50.065;300;20;0.2124E+03;0.1769E+03;0.554;1.88;00:17:34.400
236.88;0.903;0.1184E+03;50.064;300;20;0.2139E+03;0.1782E+03;0.553;1.88;00:17:34.500
236.89;0.902;0.1183E+03;50.064;300;20;0.2137E+03;0.1779E+03;0.554;1.88;00:17:34.600
236.84;0.896;0.1174E+03;50.063;300;20;0.2123E+03;0.1769E+03;0.553;1.88;00:17:34.700
236.87;0.907;0.1192E+03;50.062;300;20;0.2148E+03;0.1788E+03;0.555;1.87;00:17:34.800
236.89;0.910;0.1196E+03;50.061;300;20;0.2156E+03;0.1795E+03;0.554;1.88;00:17:34.900
236.86;0.893;0.1173E+03;50.061;300;20;0.2114E+03;0.1759E+03;0.555;1.88;00:17:35.000
236.87;0.908;0.1192E+03;50.060;300;20;0.2151E+03;0.1790E+03;0.554;1.87;00:17:35.100
236.89;0.904;0.1189E+03;50.059;300;20;0.2141E+03;0.1781E+03;0.555;1.89;00:17:35.200
236.86;0.911;0.1195E+03;50.059;300;20;0.2158E+03;0.1796E+03;0.554;1.85;00:17:35.300
236.83;0.903;0.1184E+03;50.058;300;20;0.2138E+03;0.1780E+03;0.554;1.89;00:17:35.400
236.68;0.884;0.1156E+03;50.058;300;20;0.2093E+03;0.1745E+03;0.552;1.85;00:17:35.500
236.87;0.948;0.1245E+03;50.057;300;20;0.2246E+03;0.1869E+03;0.554;1.88;00:17:35.600
236.86;0.891;0.1171E+03;50.058;300;20;0.2111E+03;0.1757E+03;0.554;1.88;00:17:35.700
236.90;0.844;0.1108E+03;50.058;300;20;0.1999E+03;0.1663E+03;0.555;1.88;00:17:35.800
236.92;0.798;0.1050E+03;50.058;300;20;0.1891E+03;0.1573E+03;0.555;1.87;00:17:35.900
236.93;0.777;0.1022E+03;50.058;300;20;0.1841E+03;0.1531E+03;0.555;1.86;00:17:36.000
236.92;0.750;0.0989E+03;50.059;300;20;0.1776E+03;0.1476E+03;0.557;1.87;00:17:36.100
236.90;0.814;0.1071E+03;50.060;300;20;0.1928E+03;0.1603E+03;0.555;1.86;00:17:36.200
236.92;0.833;0.1095E+03;50.059;300;20;0.1973E+03;0.1641E+03;0.555;1.88;00:17:36.300
236.93;0.890;0.1167E+03;50.058;300;20;0.2109E+03;0.1756E+03;0.554;1.87;00:17:36.400
236.92;0.913;0.1199E+03;50.059;300;20;0.2162E+03;0.1799E+03;0.555;1.90;00:17:36.500
236.91;0.913;0.1197E+03;50.059;300;20;0.2162E+03;0.1800E+03;0.554;1.89;00:17:36.600
236.87;0.899;0.1180E+03;50.058;300;20;0.2129E+03;0.1772E+03;0.554;1.91;00:17:36.700
236.94;0.926;0.1216E+03;50.057;300;20;0.2193E+03;0.1825E+03;0.555;1.90;00:17:36.800
236.91;0.900;0.1181E+03;50.057;300;20;0.2132E+03;0.1775E+03;0.554;1.89;00:17:36.900
236.91;0.912;0.1197E+03;50.056;300;20;0.2161E+03;0.1799E+03;0.554;1.89;00:17:37.000
236.96;0.926;0.1216E+03;50.056;300;20;0.2195E+03;0.1827E+03;0.554;1.92;00:17:37.100
236.95;0.902;0.1185E+03;50.055;300;20;0.2138E+03;0.1780E+03;0.554;1.89;00:17:37.200
236.94;0.909;0.1194E+03;50.055;300;20;0.2153E+03;0.1792E+03;0.554;1.89;00:17:37.300
236.94;0.910;0.1194E+03;50.055;300;20;0.2155E+03;0.1794E+03;0.554;1.88;00:17:37.400
236.86;0.893;0.1170E+03;50.054;300;20;0.2116E+03;0.1763E+03;0.553;1.89;00:17:37.500
236.90;0.919;0.1208E+03;50.053;300;20;0.2177E+03;0.1811E+03;0.555;1.92;00:17:37.600
236.94;0.916;0.1202E+03;50.054;300;20;0.2171E+03;0.1808E+03;0.554;1.91;00:17:37.700
236.87;0.887;0.1163E+03;50.054;300;20;0.2101E+03;0.1750E+03;0.554;1.89;00:17:37.800
236.91;0.924;0.1209E+03;50.054;300;20;0.2188E+03;0.1823E+03;0.553;1.91;00:17:37.900
236.89;0.910;0.1193E+03;50.054;300;20;0.2155E+03;0.1795E+03;0.554;1.91;00:17:38.000
236.88;0.919;0.1205E+03;50.054;300;20;0.2177E+03;0.1812E+03;0.554;1.91;00:17:38.100
236.92;0.906;0.1191E+03;50.053;300;20;0.2147E+03;0.1786E+03;0.555;1.92;00:17:38.200
236.90;0.916;0.1199E+03;50.053;300;20;0.2170E+03;0.1808E+03;0.553;1.91;00:17:38.300
236.91;0.915;0.1200E+03;50.054;300;20;0.2168E+03;0.1805E+03;0.554;1.90;00:17:38.400
236.85;0.909;0.1192E+03;50.055;300;20;0.2153E+03;0.1793E+03;0.554;1.92;00:17:38.500
236.88;0.917;0.1203E+03;50.055;300;20;0.2171E+03;0.1807E+03;0.554;1.93;00:17:38.600
236.82;0.885;0.1159E+03;50.054;300;20;0.2096E+03;0.1747E+03;0.553;1.94;00:17:38.700
236.84;0.920;0.1207E+03;50.054;300;20;0.2178E+03;0.1813E+03;0.554;1.92;00:17:38.800
236.84;0.909;0.1195E+03;50.054;300;20;0.2154E+03;0.1792E+03;0.555;1.92;00:17:38.900
236.83;0.913;0.1199E+03;50.054;300;20;0.2163E+03;0.1800E+03;0.555;1.93;00:17:39.000
236.85;0.904;0.1189E+03;50.054;300;20;0.2142E+03;0.1781E+03;0.555;1.95;00:17:39.100
236.86;0.912;0.1197E+03;50.052;300;20;0.2160E+03;0.1798E+03;0.554;1.94;00:17:39.200
236.85;0.902;0.1188E+03;50.054;300;20;0.2136E+03;0.1776E+03;0.556;1.93;00:17:39.300
236.83;0.909;0.1195E+03;50.053;300;20;0.2152E+03;0.1790E+03;0.555;1.92;00:17:39.400
236.75;0.888;0.1166E+03;50.052;300;20;0.2101E+03;0.1748E+03;0.555;1.94;00:17:39.500
236.86;0.932;0.1228E+03;50.052;300;20;0.2207E+03;0.1834E+03;0.556;1.94;00:17:39.600
236.86;0.902;0.1187E+03;50.053;300;20;0.2136E+03;0.1776E+03;0.556;1.93;00:17:39.700
236.85;0.910;0.1195E+03;50.052;300;20;0.2155E+03;0.1794E+03;0.555;1.93;00:17:39.800
236.87;0.914;0.1203E+03;50.051;300;20;0.2166E+03;0.1801E+03;0.556;1.94;00:17:39.900
236.87;0.901;0.1184E+03;50.052;300;20;0.2133E+03;0.1774E+03;0.555;1.93;00:17:40.000
236.89;0.919;0.1209E+03;50.052;300;20;0.2176E+03;0.1809E+03;0.556;1.95;00:17:40.100
236.88;0.900;0.1183E+03;50.053;300;20;0.2132E+03;0.1774E+03;0.555;1.93;00:17:40.200
236.90;0.918;0.1207E+03;50.052;300;20;0.2174E+03;0.1808E+03;0.555;1.94;00:17:40.300
236.86;0.867;0.1141E+03;50.053;300;20;0.2054E+03;0.1708E+03;0.556;1.94;00:17:40.400
236.86;0.839;0.1106E+03;50.053;300;20;0.1987E+03;0.1651E+03;0.557;1.94;00:17:40.500
236.94;0.796;0.1051E+03;50.053;300;20;0.1886E+03;0.1566E+03;0.557;1.94;00:17:40.600
236.89;0.769;0.1012E+03;50.053;300;20;0.1822E+03;0.1515E+03;0.556;1.93;00:17:40.700
236.95;0.789;0.1041E+03;50.053;300;20;0.1869E+03;0.1552E+03;0.557;1.92;00:17:40.800
236.97;0.751;0.0991E+03;50.054;300;20;0.1779E+03;0.1477E+03;0.557;1.94;00:17:40.900
236.99;0.742;0.0982E+03;50.053;300;20;0.1758E+03;0.1458E+03;0.558;1.95;00:17:41.000
237.00;0.734;0.0967E+03;50.053;300;20;0.1740E+03;0.1446E+03;0.556;1.94;00:17:41.100
236.97;0.744;0.0980E+03;50.053;300;20;0.1763E+03;0.1465E+03;0.556;1.93;00:17:41.200
236.97;0.741;0.0976E+03;50.053;300;20;0.1755E+03;0.1459E+03;0.556;1.93;00:17:41.300
236.95;0.729;0.0962E+03;50.052;300;20;0.1728E+03;0.1436E+03;0.557;1.94;00:17:41.400
236.85;0.704;0.0928E+03;50.052;300;20;0.1667E+03;0.1385E+03;0.557;1.94;00:17:41.500
236.92;0.754;0.0995E+03;50.052;300;20;0.1786E+03;0.1483E+03;0.557;1.94;00:17:41.600
236.91;0.729;0.0963E+03;50.054;300;20;0.1727E+03;0.1433E+03;0.558;1.91;00:17:41.700
236.94;0.734;0.0970E+03;50.053;300;20;0.1740E+03;0.1444E+03;0.558;1.95;00:17:41.800
236.93;0.723;0.0956E+03;50.055;300;20;0.1712E+03;0.1420E+03;0.559;1.93;00:17:41.900
236.94;0.751;0.0992E+03;50.056;300;20;0.1780E+03;0.1478E+03;0.557;1.92;00:17:42.000
236.91;0.859;0.1133E+03;50.056;300;20;0.2036E+03;0.1692E+03;0.556;1.94;00:17:42.100
236.94;0.904;0.1190E+03;50.057;300;20;0.2141E+03;0.1780E+03;0.556;1.96;00:17:42.200
236.93;0.897;0.1183E+03;50.058;300;20;0.2126E+03;0.1767E+03;0.556;1.95;00:17:42.300
236.93;0.890;0.1171E+03;50.058;300;20;0.2108E+03;0.1753E+03;0.556;1.94;00:17:42.400
236.88;0.890;0.1172E+03;50.059;300;20;0.2109E+03;0.1753E+03;0.556;1.96;00:17:42.500
236.90;0.901;0.1185E+03;50.059;300;20;0.2135E+03;0.1776E+03;0.555;1.95;00:17:42.600
236.88;0.893;0.1174E+03;50.059;300;20;0.2114E+03;0.1758E+03;0.555;1.96;00:17:42.700
236.89;0.900;0.1186E+03;50.060;300;20;0.2133E+03;0.1773E+03;0.556;1.96;00:17:42.800
236.89;0.904;0.1190E+03;50.060;300;20;0.2141E+03;0.1780E+03;0.556;1.96;00:17:42.900
236.91;0.894;0.1176E+03;50.059;300;20;0.2118E+03;0.1762E+03;0.555;1.95;00:17:43.000
236.93;0.901;0.1186E+03;50.060;300;20;0.2135E+03;0.1774E+03;0.556;1.95;00:17:43.100
236.96;0.903;0.1190E+03;50.060;300;20;0.2140E+03;0.1778E+03;0.556;1.93;00:17:43.200
236.88;0.903;0.1187E+03;50.062;300;20;0.2139E+03;0.1779E+03;0.555;1.94;00:17:43.300
236.90;0.890;0.1172E+03;50.062;300;20;0.2109E+03;0.1753E+03;0.556;1.96;00:17:43.400
236.80;0.879;0.1154E+03;50.061;300;20;0.2081E+03;0.1732E+03;0.554;1.95;00:17:43.500
236.78;0.918;0.1208E+03;50.062;300;20;0.2173E+03;0.1806E+03;0.556;1.96;00:17:43.600
236.80;0.898;0.1181E+03;50.062;300;20;0.2127E+03;0.1768E+03;0.556;1.94;00:17:43.700
236.79;0.897;0.1181E+03;50.063;300;20;0.2125E+03;0.1766E+03;0.556;1.95;00:17:43.800
236.82;0.907;0.1192E+03;50.063;300;20;0.2148E+03;0.1787E+03;0.555;1.95;00:17:43.900
236.84;0.916;0.1204E+03;50.063;300;20;0.2170E+03;0.1805E+03;0.555;1.94;00:17:44.000
236.85;0.913;0.1198E+03;50.063;300;20;0.2162E+03;0.1801E+03;0.554;1.95;00:17:44.100
236.84;0.911;0.1193E+03;50.064;300;20;0.2157E+03;0.1796E+03;0.553;1.94;00:17:44.200
236.79;0.884;0.1162E+03;50.063;300;20;0.2094E+03;0.1742E+03;0.555;1.94;00:17:44.300
236.80;0.910;0.1194E+03;50.064;300;20;0.2156E+03;0.1795E+03;0.554;1.96;00:17:44.400
236.78;0.892;0.1171E+03;50.064;300;20;0.2111E+03;0.1757E+03;0.555;1.94;00:17:44.500
236.82;0.910;0.1197E+03;50.063;300;20;0.2155E+03;0.1792E+03;0.555;1.96;00:17:44.600
236.79;0.886;0.1166E+03;50.063;300;20;0.2098E+03;0.1744E+03;0.556;1.98;00:17:44.700
236.79;0.913;0.1199E+03;50.064;300;20;0.2161E+03;0.1798E+03;0.555;1.94;00:17:44.800
236.82;0.894;0.1177E+03;50.065;300;20;0.2118E+03;0.1761E+03;0.556;1.96;00:17:44.900
236.82;0.905;0.1190E+03;50.064;300;20;0.2143E+03;0.1782E+03;0.555;1.95;00:17:45.000
236.84;0.908;0.1194E+03;50.064;300;20;0.2149E+03;0.1787E+03;0.556;1.95;00:17:45.100
236.86;0.902;0.1186E+03;50.063;300;20;0.2137E+03;0.1778E+03;0.555;1.95;00:17:45.200
236.83;0.895;0.1179E+03;50.063;300;20;0.2120E+03;0.1762E+03;0.556;1.96;00:17:45.300
236.84;0.902;0.1184E+03;50.064;300;20;0.2135E+03;0.1777E+03;0.555;1.95;00:17:45.400
236.74;0.895;0.1174E+03;50.064;300;20;0.2119E+03;0.1764E+03;0.554;1.96;00:17:45.500
236.83;0.915;0.1204E+03;50.064;300;20;0.2168E+03;0.1803E+03;0.555;1.94;00:17:45.600
236.80;0.907;0.1190E+03;50.066;300;20;0.2147E+03;0.1787E+03;0.554;1.94;00:17:45.700
236.83;0.900;0.1180E+03;50.065;300;20;0.2131E+03;0.1774E+03;0.554;1.95;00:17:45.800
236.85;0.916;0.1201E+03;50.065;300;20;0.2170E+03;0.1807E+03;0.553;1.94;00:17:45.900
236.85;0.905;0.1189E+03;50.067;300;20;0.2142E+03;0.1782E+03;0.555;1.94;00:17:46.000
236.85;0.908;0.1192E+03;50.068;300;20;0.2151E+03;0.1790E+03;0.554;1.95;00:17:46.100
236.87;0.905;0.1188E+03;50.068;300;20;0.2143E+03;0.1783E+03;0.555;1.96;00:17:46.200
236.89;0.890;0.1167E+03;50.069;300;20;0.2109E+03;0.1757E+03;0.554;1.93;00:17:46.300
236.97;0.813;0.1073E+03;50.068;300;20;0.1927E+03;0.1601E+03;0.557;1.93;00:17:46.400
236.89;0.758;0.1000E+03;50.070;300;20;0.1796E+03;0.1491E+03;0.557;1.94;00:17:46.500
236.90;0.872;0.1146E+03;50.069;300;20;0.2065E+03;0.1718E+03;0.555;1.94;00:17:46.600
236.86;0.895;0.1176E+03;50.068;300;20;0.2120E+03;0.1764E+03;0.555;1.94;00:17:46.700
236.86;0.915;0.1203E+03;50.068;300;20;0.2167E+03;0.1803E+03;0.555;1.92;00:17:46.800
236.88;0.906;0.1189E+03;50.068;300;20;0.2146E+03;0.1786E+03;0.554;1.93;00:17:46.900
236.90;0.925;0.1214E+03;50.068;300;20;0.2190E+03;0.1823E+03;0.554;1.94;00:17:47.000
236.91;0.901;0.1183E+03;50.068;300;20;0.2134E+03;0.1776E+03;0.554;1.93;00:17:47.100
236.88;0.909;0.1191E+03;50.069;300;20;0.2152E+03;0.1793E+03;0.553;1.92;00:17:47.200
236.86;0.900;0.1180E+03;50.068;300;20;0.2131E+03;0.1775E+03;0.554;1.92;00:17:47.300
236.87;0.922;0.1210E+03;50.069;300;20;0.2184E+03;0.1818E+03;0.554;1.93;00:17:47.400
236.79;0.893;0.1170E+03;50.067;300;20;0.2114E+03;0.1761E+03;0.554;1.93;00:17:47.500
236.82;0.923;0.1209E+03;50.068;300;20;0.2185E+03;0.1820E+03;0.553;1.93;00:17:47.600
236.85;0.899;0.1181E+03;50.069;300;20;0.2129E+03;0.1771E+03;0.555;1.92;00:17:47.700
236.87;0.912;0.1197E+03;50.069;300;20;0.2160E+03;0.1799E+03;0.554;1.90;00:17:47.800
236.89;0.915;0.1203E+03;50.069;300;20;0.2168E+03;0.1804E+03;0.555;1.92;00:17:47.900
236.91;0.908;0.1192E+03;50.068;300;20;0.2150E+03;0.1790E+03;0.554;1.93;00:17:48.000
236.88;0.904;0.1187E+03;50.067;300;20;0.2141E+03;0.1781E+03;0.555;1.92;00:17:48.100
236.91;0.920;0.1208E+03;50.066;300;20;0.2180E+03;0.1815E+03;0.554;1.92;00:17:48.200
236.91;0.912;0.1197E+03;50.065;300;20;0.2160E+03;0.1797E+03;0.555;1.89;00:17:48.300
236.91;0.903;0.1189E+03;50.065;300;20;0.2140E+03;0.1780E+03;0.556;1.91;00:17:48.400
236.88;0.921;0.1207E+03;50.067;300;20;0.2182E+03;0.1818E+03;0.553;1.92;00:17:48.500
236.91;0.904;0.1184E+03;50.067;300;20;0.2142E+03;0.1785E+03;0.553;1.91;00:17:48.600
236.85;0.909;0.1190E+03;50.067;300;20;0.2153E+03;0.1794E+03;0.553;1.91;00:17:48.700
236.85;0.913;0.1200E+03;50.067;300;20;0.2162E+03;0.1799E+03;0.555;1.92;00:17:48.800
236.86;0.921;0.1206E+03;50.068;300;20;0.2181E+03;0.1817E+03;0.553;1.93;00:17:48.900
236.87;0.899;0.1179E+03;50.068;300;20;0.2128E+03;0.1772E+03;0.554;1.93;00:17:49.000
236.87;0.916;0.1201E+03;50.069;300;20;0.2170E+03;0.1807E+03;0.553;1.93;00:17:49.100
