#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:45:47
#Stop Time;00:53:00
#Actual Count;4334        
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
237.83;0.905;0.1163E+03;50.018;300;20;0.2153E+03;0.1812E+03;0.540;1.76;00:45:52.300
237.87;0.911;0.1173E+03;50.018;300;20;0.2168E+03;0.1823E+03;0.541;1.76;00:45:52.400
237.90;0.909;0.1169E+03;50.018;300;20;0.2163E+03;0.1819E+03;0.541;1.76;00:45:52.500
237.88;0.906;0.1166E+03;50.018;300;20;0.2156E+03;0.1813E+03;0.541;1.76;00:45:52.600
237.88;0.919;0.1181E+03;50.019;300;20;0.2186E+03;0.1839E+03;0.540;1.77;00:45:52.700
237.87;0.905;0.1165E+03;50.018;300;20;0.2153E+03;0.1810E+03;0.541;1.78;00:45:52.800
237.90;0.906;0.1166E+03;50.017;300;20;0.2156E+03;0.1814E+03;0.541;1.75;00:45:52.900
237.89;0.914;0.1175E+03;50.016;300;20;0.2174E+03;0.1829E+03;0.541;1.77;00:45:53.000
237.86;0.907;0.1164E+03;50.016;300;20;0.2157E+03;0.1816E+03;0.540;1.75;00:45:53.100
237.84;0.915;0.1175E+03;50.015;300;20;0.2177E+03;0.1833E+03;0.540;1.76;00:45:53.200
237.83;0.902;0.1158E+03;50.014;300;20;0.2146E+03;0.1807E+03;0.540;1.76;00:45:53.300
237.87;0.921;0.1185E+03;50.015;300;20;0.2192E+03;0.1844E+03;0.540;1.76;00:45:53.400
237.86;0.904;0.1162E+03;50.015;300;20;0.2150E+03;0.1809E+03;0.540;1.76;00:45:53.500
237.86;0.928;0.1193E+03;50.014;300;20;0.2208E+03;0.1859E+03;0.540;1.74;00:45:53.600
237.92;0.918;0.1180E+03;50.014;300;20;0.2184E+03;0.1838E+03;0.540;1.76;00:45:53.700
237.88;0.932;0.1197E+03;50.014;300;20;0.2217E+03;0.1866E+03;0.540;1.77;00:45:53.800
237.86;0.887;0.1140E+03;50.015;300;20;0.2109E+03;0.1775E+03;0.540;1.77;00:45:53.900
237.88;0.925;0.1189E+03;50.015;300;20;0.2200E+03;0.1852E+03;0.540;1.76;00:45:54.000
237.87;0.920;0.1185E+03;50.015;300;20;0.2189E+03;0.1841E+03;0.541;1.76;00:45:54.100
237.89;0.924;0.1189E+03;50.017;300;20;0.2199E+03;0.1850E+03;0.541;1.75;00:45:54.200
237.88;0.907;0.1168E+03;50.017;300;20;0.2158E+03;0.1814E+03;0.542;1.77;00:45:54.300
237.87;0.910;0.1172E+03;50.017;300;20;0.2165E+03;0.1820E+03;0.541;1.75;00:45:54.400
237.90;0.918;0.1182E+03;50.017;300;20;0.2184E+03;0.1836E+03;0.541;1.74;00:45:54.500
237.90;0.916;0.1179E+03;50.017;300;20;0.2179E+03;0.1832E+03;0.541;1.76;00:45:54.600
237.87;0.914;0.1177E+03;50.018;300;20;0.2174E+03;0.1828E+03;0.541;1.76;00:45:54.700
237.87;0.906;0.1167E+03;50.017;300;20;0.2156E+03;0.1812E+03;0.542;1.76;00:45:54.800
237.89;0.921;0.1186E+03;50.018;300;20;0.2190E+03;0.1841E+03;0.542;1.76;00:45:54.900
237.88;0.904;0.1164E+03;50.019;300;20;0.2151E+03;0.1809E+03;0.541;1.75;00:45:55.000
237.90;0.927;0.1194E+03;50.019;300;20;0.2206E+03;0.1855E+03;0.541;1.75;00:45:55.100
237.92;0.906;0.1166E+03;50.019;300;20;0.2156E+03;0.1813E+03;0.541;1.76;00:45:55.200
237.89;0.917;0.1179E+03;50.020;300;20;0.2180E+03;0.1834E+03;0.541;1.77;00:45:55.300
237.90;0.911;0.1172E+03;50.020;300;20;0.2168E+03;0.1824E+03;0.541;1.76;00:45:55.400
237.88;0.920;0.1182E+03;50.020;300;20;0.2189E+03;0.1843E+03;0.540;1.76;00:45:55.500
237.87;0.910;0.1170E+03;50.020;300;20;0.2164E+03;0.1820E+03;0.541;1.76;00:45:55.600
237.87;0.916;0.1179E+03;50.019;300;20;0.2178E+03;0.1831E+03;0.542;1.76;00:45:55.700
237.91;0.915;0.1179E+03;50.018;300;20;0.2176E+03;0.1829E+03;0.542;1.76;00:45:55.800
237.90;0.904;0.1164E+03;50.018;300;20;0.2151E+03;0.1809E+03;0.541;1.76;00:45:55.900
237.91;0.929;0.1199E+03;50.018;300;20;0.2211E+03;0.1857E+03;0.542;1.75;00:45:56.000
237.89;0.905;0.1168E+03;50.018;300;20;0.2153E+03;0.1809E+03;0.542;1.76;00:45:56.100
237.90;0.914;0.1180E+03;50.017;300;20;0.2174E+03;0.1826E+03;0.543;1.75;00:45:56.200
237.89;0.860;0.1109E+03;50.017;300;20;0.2047E+03;0.1720E+03;0.542;1.75;00:45:56.300
237.92;0.847;0.1094E+03;50.018;300;20;0.2016E+03;0.1694E+03;0.542;1.74;00:45:56.400
237.95;0.799;0.1033E+03;50.019;300;20;0.1901E+03;0.1596E+03;0.543;1.73;00:45:56.500
237.96;0.769;0.0993E+03;50.019;300;20;0.1831E+03;0.1538E+03;0.542;1.73;00:45:56.600
237.92;0.770;0.0994E+03;50.019;300;20;0.1832E+03;0.1539E+03;0.542;1.74;00:45:56.700
237.90;0.837;0.1077E+03;50.020;300;20;0.1992E+03;0.1675E+03;0.541;1.74;00:45:56.800
237.90;0.883;0.1136E+03;50.021;300;20;0.2100E+03;0.1766E+03;0.541;1.73;00:45:56.900
237.95;0.923;0.1187E+03;50.022;300;20;0.2196E+03;0.1848E+03;0.540;1.75;00:45:57.000
237.91;0.918;0.1179E+03;50.023;300;20;0.2183E+03;0.1837E+03;0.540;1.75;00:45:57.100
237.93;0.920;0.1181E+03;50.023;300;20;0.2188E+03;0.1842E+03;0.540;1.73;00:45:57.200
237.91;0.947;0.1216E+03;50.022;300;20;0.2253E+03;0.1897E+03;0.540;1.72;00:45:57.300
237.95;0.937;0.1204E+03;50.022;300;20;0.2230E+03;0.1878E+03;0.540;1.74;00:45:57.400
237.95;0.932;0.1196E+03;50.022;300;20;0.2217E+03;0.1867E+03;0.539;1.74;00:45:57.500
237.93;0.920;0.1183E+03;50.022;300;20;0.2190E+03;0.1843E+03;0.540;1.72;00:45:57.600
237.94;0.937;0.1204E+03;50.022;300;20;0.2229E+03;0.1875E+03;0.540;1.73;00:45:57.700
237.91;0.916;0.1180E+03;50.022;300;20;0.2180E+03;0.1833E+03;0.541;1.72;00:45:57.800
237.89;0.923;0.1185E+03;50.021;300;20;0.2195E+03;0.1847E+03;0.540;1.72;00:45:57.900
237.94;0.932;0.1201E+03;50.020;300;20;0.2219E+03;0.1866E+03;0.541;1.72;00:45:58.000
237.88;0.908;0.1166E+03;50.020;300;20;0.2161E+03;0.1819E+03;0.540;1.74;00:45:58.100
237.85;0.917;0.1180E+03;50.020;300;20;0.2181E+03;0.1834E+03;0.541;1.72;00:45:58.200
237.83;0.916;0.1177E+03;50.021;300;20;0.2178E+03;0.1833E+03;0.540;1.74;00:45:58.300
237.83;0.935;0.1200E+03;50.022;300;20;0.2225E+03;0.1873E+03;0.540;1.75;00:45:58.400
237.88;0.925;0.1189E+03;50.022;300;20;0.2201E+03;0.1853E+03;0.540;1.75;00:45:58.500
237.86;0.919;0.1181E+03;50.023;300;20;0.2186E+03;0.1840E+03;0.540;1.75;00:45:58.600
237.86;0.919;0.1180E+03;50.024;300;20;0.2186E+03;0.1840E+03;0.540;1.76;00:45:58.700
237.86;0.938;0.1204E+03;50.025;300;20;0.2231E+03;0.1877E+03;0.540;1.74;00:45:58.800
237.88;0.919;0.1182E+03;50.025;300;20;0.2186E+03;0.1839E+03;0.541;1.75;00:45:58.900
237.92;0.932;0.1197E+03;50.025;300;20;0.2217E+03;0.1865E+03;0.540;1.76;00:45:59.000
237.92;0.918;0.1178E+03;50.025;300;20;0.2184E+03;0.1839E+03;0.539;1.75;00:45:59.100
237.88;0.927;0.1188E+03;50.025;300;20;0.2205E+03;0.1858E+03;0.539;1.76;00:45:59.200
237.89;0.926;0.1188E+03;50.026;300;20;0.2202E+03;0.1854E+03;0.540;1.74;00:45:59.300
237.92;0.940;0.1206E+03;50.025;300;20;0.2237E+03;0.1884E+03;0.539;1.76;00:45:59.400
237.92;0.920;0.1182E+03;50.024;300;20;0.2189E+03;0.1842E+03;0.540;1.75;00:45:59.500
237.93;0.926;0.1190E+03;50.024;300;20;0.2203E+03;0.1854E+03;0.540;1.74;00:45:59.600
237.95;0.937;0.1206E+03;50.023;300;20;0.2230E+03;0.1876E+03;0.541;1.73;00:45:59.700
237.90;0.932;0.1198E+03;50.023;300;20;0.2218E+03;0.1866E+03;0.540;1.76;00:45:59.800
237.88;0.919;0.1181E+03;50.023;300;20;0.2185E+03;0.1838E+03;0.540;1.76;00:45:59.900
237.90;0.931;0.1197E+03;50.024;300;20;0.2216E+03;0.1865E+03;0.540;1.76;00:46:00.000
237.90;0.937;0.1203E+03;50.025;300;20;0.2229E+03;0.1876E+03;0.540;1.75;00:46:00.100
237.86;0.918;0.1179E+03;50.025;300;20;0.2183E+03;0.1837E+03;0.540;1.73;00:46:00.200
237.84;0.937;0.1202E+03;50.025;300;20;0.2228E+03;0.1876E+03;0.540;1.77;00:46:00.300
237.87;0.928;0.1192E+03;50.026;300;20;0.2208E+03;0.1858E+03;0.540;1.74;00:46:00.400
237.93;0.936;0.1200E+03;50.027;300;20;0.2227E+03;0.1876E+03;0.539;1.75;00:46:00.500
237.93;0.937;0.1202E+03;50.027;300;20;0.2230E+03;0.1878E+03;0.539;1.75;00:46:00.600
237.91;0.931;0.1192E+03;50.027;300;20;0.2216E+03;0.1868E+03;0.538;1.74;00:46:00.700
237.92;0.935;0.1200E+03;50.027;300;20;0.2224E+03;0.1872E+03;0.540;1.76;00:46:00.800
237.96;0.907;0.1164E+03;50.027;300;20;0.2159E+03;0.1818E+03;0.539;1.76;00:46:00.900
237.98;0.858;0.1102E+03;50.027;300;20;0.2041E+03;0.1718E+03;0.540;1.75;00:46:01.000
237.97;0.839;0.1076E+03;50.026;300;20;0.1996E+03;0.1681E+03;0.539;1.74;00:46:01.100
237.97;0.808;0.1039E+03;50.027;300;20;0.1924E+03;0.1619E+03;0.540;1.73;00:46:01.200
237.94;0.791;0.1017E+03;50.026;300;20;0.1883E+03;0.1584E+03;0.540;1.73;00:46:01.300
237.97;0.779;0.1004E+03;50.025;300;20;0.1854E+03;0.1559E+03;0.541;1.73;00:46:01.400
237.98;0.760;0.0978E+03;50.024;300;20;0.1809E+03;0.1521E+03;0.541;1.75;00:46:01.500
237.95;0.768;0.0989E+03;50.024;300;20;0.1827E+03;0.1536E+03;0.541;1.72;00:46:01.600
237.95;0.749;0.0965E+03;50.025;300;20;0.1781E+03;0.1498E+03;0.542;1.73;00:46:01.700
237.93;0.753;0.0971E+03;50.024;300;20;0.1793E+03;0.1507E+03;0.542;1.77;00:46:01.800
237.94;0.748;0.0964E+03;50.024;300;20;0.1779E+03;0.1495E+03;0.542;1.73;00:46:01.900
237.97;0.760;0.0979E+03;50.024;300;20;0.1809E+03;0.1521E+03;0.541;1.73;00:46:02.000
237.96;0.755;0.0973E+03;50.024;300;20;0.1797E+03;0.1510E+03;0.542;1.75;00:46:02.100
237.99;0.759;0.0977E+03;50.023;300;20;0.1805E+03;0.1518E+03;0.541;1.75;00:46:02.200
237.95;0.747;0.0962E+03;50.025;300;20;0.1778E+03;0.1496E+03;0.541;1.74;00:46:02.300
237.97;0.759;0.0977E+03;50.026;300;20;0.1806E+03;0.1519E+03;0.541;1.73;00:46:02.400
238.05;0.771;0.0992E+03;50.026;300;20;0.1836E+03;0.1545E+03;0.540;1.75;00:46:02.500
237.99;0.850;0.1088E+03;50.027;300;20;0.2022E+03;0.1705E+03;0.538;1.74;00:46:02.600
237.91;0.918;0.1175E+03;50.027;300;20;0.2184E+03;0.1841E+03;0.538;1.74;00:46:02.700
237.95;0.908;0.1164E+03;50.028;300;20;0.2161E+03;0.1821E+03;0.539;1.75;00:46:02.800
237.97;0.927;0.1186E+03;50.028;300;20;0.2206E+03;0.1860E+03;0.538;1.76;00:46:02.900
238.00;0.913;0.1170E+03;50.028;300;20;0.2172E+03;0.1830E+03;0.539;1.75;00:46:03.000
237.99;0.923;0.1182E+03;50.029;300;20;0.2196E+03;0.1851E+03;0.538;1.73;00:46:03.100
237.98;0.913;0.1172E+03;50.029;300;20;0.2172E+03;0.1829E+03;0.540;1.74;00:46:03.200
237.99;0.921;0.1181E+03;50.026;300;20;0.2191E+03;0.1845E+03;0.539;1.73;00:46:03.300
238.02;0.918;0.1179E+03;50.027;300;20;0.2184E+03;0.1838E+03;0.540;1.72;00:46:03.400
237.99;0.922;0.1182E+03;50.027;300;20;0.2195E+03;0.1849E+03;0.539;1.73;00:46:03.500
238.00;0.916;0.1176E+03;50.027;300;20;0.2180E+03;0.1836E+03;0.540;1.74;00:46:03.600
237.98;0.917;0.1175E+03;50.027;300;20;0.2182E+03;0.1838E+03;0.539;1.72;00:46:03.700
237.95;0.914;0.1171E+03;50.026;300;20;0.2175E+03;0.1833E+03;0.538;1.71;00:46:03.800
237.94;0.915;0.1172E+03;50.025;300;20;0.2178E+03;0.1836E+03;0.538;1.71;00:46:03.900
237.94;0.932;0.1192E+03;50.025;300;20;0.2217E+03;0.1869E+03;0.538;1.71;00:46:04.000
237.94;0.913;0.1167E+03;50.025;300;20;0.2174E+03;0.1834E+03;0.537;1.71;00:46:04.100
237.89;0.927;0.1184E+03;50.024;300;20;0.2205E+03;0.1860E+03;0.537;1.71;00:46:04.200
237.87;0.915;0.1167E+03;50.026;300;20;0.2177E+03;0.1837E+03;0.536;1.71;00:46:04.300
237.88;0.935;0.1194E+03;50.025;300;20;0.2224E+03;0.1877E+03;0.537;1.71;00:46:04.400
237.95;0.924;0.1182E+03;50.026;300;20;0.2200E+03;0.1855E+03;0.537;1.71;00:46:04.500
237.92;0.938;0.1200E+03;50.026;300;20;0.2232E+03;0.1882E+03;0.537;1.73;00:46:04.600
237.91;0.920;0.1174E+03;50.026;300;20;0.2189E+03;0.1847E+03;0.537;1.71;00:46:04.700
237.90;0.923;0.1179E+03;50.026;300;20;0.2196E+03;0.1852E+03;0.537;1.71;00:46:04.800
237.91;0.925;0.1182E+03;50.026;300;20;0.2200E+03;0.1855E+03;0.537;1.71;00:46:04.900
237.90;0.931;0.1189E+03;50.025;300;20;0.2214E+03;0.1868E+03;0.537;1.70;00:46:05.000
237.89;0.921;0.1176E+03;50.024;300;20;0.2191E+03;0.1848E+03;0.537;1.72;00:46:05.100
237.88;0.915;0.1169E+03;50.025;300;20;0.2177E+03;0.1836E+03;0.537;1.71;00:46:05.200
237.90;0.933;0.1195E+03;50.024;300;20;0.2220E+03;0.1871E+03;0.538;1.72;00:46:05.300
237.94;0.936;0.1198E+03;50.022;300;20;0.2226E+03;0.1876E+03;0.538;1.70;00:46:05.400
237.92;0.927;0.1188E+03;50.022;300;20;0.2205E+03;0.1858E+03;0.538;1.71;00:46:05.500
237.90;0.908;0.1164E+03;50.022;300;20;0.2160E+03;0.1819E+03;0.539;1.69;00:46:05.600
237.90;0.922;0.1182E+03;50.022;300;20;0.2193E+03;0.1847E+03;0.539;1.70;00:46:05.700
237.90;0.918;0.1179E+03;50.022;300;20;0.2183E+03;0.1838E+03;0.540;1.70;00:46:05.800
237.90;0.922;0.1181E+03;50.022;300;20;0.2193E+03;0.1848E+03;0.539;1.69;00:46:05.900
237.91;0.927;0.1190E+03;50.021;300;20;0.2205E+03;0.1856E+03;0.540;1.70;00:46:06.000
237.91;0.914;0.1171E+03;50.023;300;20;0.2174E+03;0.1832E+03;0.539;1.71;00:46:06.100
237.92;0.918;0.1176E+03;50.022;300;20;0.2184E+03;0.1840E+03;0.539;1.68;00:46:06.200
237.90;0.927;0.1185E+03;50.021;300;20;0.2204E+03;0.1859E+03;0.537;1.68;00:46:06.300
237.90;0.931;0.1192E+03;50.023;300;20;0.2214E+03;0.1865E+03;0.539;1.71;00:46:06.400
237.94;0.926;0.1184E+03;50.022;300;20;0.2202E+03;0.1857E+03;0.538;1.69;00:46:06.500
237.92;0.923;0.1181E+03;50.022;300;20;0.2195E+03;0.1850E+03;0.538;1.72;00:46:06.600
237.92;0.924;0.1182E+03;50.021;300;20;0.2199E+03;0.1854E+03;0.538;1.73;00:46:06.700
237.93;0.924;0.1184E+03;50.021;300;20;0.2199E+03;0.1853E+03;0.538;1.68;00:46:06.800
237.98;0.845;0.1086E+03;50.021;300;20;0.2011E+03;0.1692E+03;0.540;1.69;00:46:06.900
237.96;0.770;0.0991E+03;50.020;300;20;0.1833E+03;0.1542E+03;0.541;1.69;00:46:07.000
237.97;0.848;0.1086E+03;50.019;300;20;0.2017E+03;0.1700E+03;0.539;1.69;00:46:07.100
237.95;0.924;0.1184E+03;50.019;300;20;0.2199E+03;0.1853E+03;0.538;1.73;00:46:07.200
237.92;0.920;0.1178E+03;50.019;300;20;0.2188E+03;0.1844E+03;0.538;1.73;00:46:07.300
237.93;0.934;0.1196E+03;50.018;300;20;0.2221E+03;0.1871E+03;0.539;1.72;00:46:07.400
237.92;0.925;0.1185E+03;50.018;300;20;0.2200E+03;0.1854E+03;0.538;1.72;00:46:07.500
237.89;0.934;0.1195E+03;50.017;300;20;0.2223E+03;0.1874E+03;0.538;1.72;00:46:07.600
237.91;0.939;0.1202E+03;50.018;300;20;0.2234E+03;0.1883E+03;0.538;1.71;00:46:07.700
237.90;0.934;0.1196E+03;50.016;300;20;0.2222E+03;0.1872E+03;0.538;1.72;00:46:07.800
237.89;0.927;0.1186E+03;50.016;300;20;0.2205E+03;0.1859E+03;0.538;1.71;00:46:07.900
237.92;0.935;0.1197E+03;50.015;300;20;0.2225E+03;0.1875E+03;0.538;1.72;00:46:08.000
237.90;0.935;0.1197E+03;50.015;300;20;0.2224E+03;0.1875E+03;0.538;1.72;00:46:08.100
237.86;0.917;0.1173E+03;50.015;300;20;0.2181E+03;0.1839E+03;0.538;1.71;00:46:08.200
237.82;0.935;0.1196E+03;50.016;300;20;0.2224E+03;0.1875E+03;0.538;1.72;00:46:08.300
237.83;0.926;0.1185E+03;50.016;300;20;0.2203E+03;0.1857E+03;0.538;1.73;00:46:08.400
237.87;0.934;0.1194E+03;50.014;300;20;0.2221E+03;0.1872E+03;0.538;1.72;00:46:08.500
237.84;0.925;0.1186E+03;50.014;300;20;0.2201E+03;0.1854E+03;0.539;1.73;00:46:08.600
237.81;0.941;0.1204E+03;50.013;300;20;0.2237E+03;0.1885E+03;0.538;1.72;00:46:08.700
237.83;0.929;0.1191E+03;50.014;300;20;0.2210E+03;0.1861E+03;0.539;1.72;00:46:08.800
237.79;0.926;0.1186E+03;50.017;300;20;0.2202E+03;0.1856E+03;0.539;1.72;00:46:08.900
237.86;0.919;0.1178E+03;50.017;300;20;0.2185E+03;0.1840E+03;0.539;1.72;00:46:09.000
237.85;0.943;0.1207E+03;50.016;300;20;0.2243E+03;0.1891E+03;0.538;1.71;00:46:09.100
237.85;0.938;0.1201E+03;50.017;300;20;0.2231E+03;0.1880E+03;0.538;1.73;00:46:09.200
237.85;0.924;0.1183E+03;50.017;300;20;0.2198E+03;0.1853E+03;0.538;1.73;00:46:09.300
237.88;0.940;0.1203E+03;50.018;300;20;0.2236E+03;0.1885E+03;0.538;1.75;00:46:09.400
237.89;0.908;0.1165E+03;50.018;300;20;0.2161E+03;0.1820E+03;0.539;1.74;00:46:09.500
237.89;0.934;0.1199E+03;50.019;300;20;0.2223E+03;0.1872E+03;0.540;1.75;00:46:09.600
237.88;0.929;0.1191E+03;50.018;300;20;0.2210E+03;0.1862E+03;0.539;1.75;00:46:09.700
237.86;0.936;0.1199E+03;50.018;300;20;0.2227E+03;0.1877E+03;0.539;1.76;00:46:09.800
237.84;0.916;0.1174E+03;50.017;300;20;0.2179E+03;0.1836E+03;0.539;1.76;00:46:09.900
237.88;0.947;0.1212E+03;50.018;300;20;0.2253E+03;0.1899E+03;0.538;1.73;00:46:10.000
237.90;0.936;0.1199E+03;50.019;300;20;0.2227E+03;0.1876E+03;0.539;1.76;00:46:10.100
237.90;0.937;0.1200E+03;50.019;300;20;0.2230E+03;0.1880E+03;0.538;1.76;00:46:10.200
237.85;0.918;0.1175E+03;50.018;300;20;0.2182E+03;0.1839E+03;0.539;1.78;00:46:10.300
237.83;0.931;0.1192E+03;50.018;300;20;0.2214E+03;0.1865E+03;0.539;1.77;00:46:10.400
237.85;0.943;0.1210E+03;50.020;300;20;0.2242E+03;0.1888E+03;0.540;1.78;00:46:10.500
237.91;0.937;0.1201E+03;50.020;300;20;0.2230E+03;0.1879E+03;0.539;1.78;00:46:10.600
237.89;0.928;0.1193E+03;50.020;300;20;0.2208E+03;0.1857E+03;0.541;1.76;00:46:10.700
237.90;0.923;0.1186E+03;50.022;300;20;0.2195E+03;0.1847E+03;0.540;1.76;00:46:10.800
237.91;0.935;0.1202E+03;50.022;300;20;0.2224E+03;0.1872E+03;0.540;1.77;00:46:10.900
237.96;0.934;0.1200E+03;50.022;300;20;0.2223E+03;0.1871E+03;0.540;1.77;00:46:11.000
