#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:27:16
#Stop Time;00:34:33
#Actual Count;4374        
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
236.67;0.738;0.0959E+03;50.022;300;20;0.1747E+03;0.1460E+03;0.549;1.80;00:27:17.900
236.67;0.738;0.0959E+03;50.022;300;20;0.1747E+03;0.1460E+03;0.549;1.80;00:27:18.000
236.70;0.728;0.0947E+03;50.021;300;20;0.1724E+03;0.1441E+03;0.549;1.83;00:27:18.100
236.71;0.721;0.0939E+03;50.022;300;20;0.1708E+03;0.1426E+03;0.550;1.82;00:27:18.200
236.74;0.741;0.0961E+03;50.023;300;20;0.1753E+03;0.1466E+03;0.548;1.81;00:27:18.300
236.72;0.741;0.0962E+03;50.022;300;20;0.1755E+03;0.1468E+03;0.548;1.82;00:27:18.400
236.71;0.721;0.0936E+03;50.023;300;20;0.1706E+03;0.1426E+03;0.549;1.82;00:27:18.500
236.72;0.746;0.0968E+03;50.023;300;20;0.1765E+03;0.1476E+03;0.548;1.82;00:27:18.600
236.68;0.724;0.0940E+03;50.024;300;20;0.1713E+03;0.1433E+03;0.548;1.83;00:27:18.700
236.70;0.743;0.0962E+03;50.024;300;20;0.1758E+03;0.1472E+03;0.547;1.81;00:27:18.800
236.72;0.736;0.0956E+03;50.025;300;20;0.1743E+03;0.1457E+03;0.549;1.81;00:27:18.900
236.69;0.738;0.0956E+03;50.025;300;20;0.1747E+03;0.1461E+03;0.548;1.80;00:27:19.000
236.71;0.723;0.0940E+03;50.025;300;20;0.1711E+03;0.1430E+03;0.550;1.82;00:27:19.100
236.72;0.739;0.0959E+03;50.024;300;20;0.1749E+03;0.1462E+03;0.548;1.81;00:27:19.200
236.73;0.749;0.0973E+03;50.024;300;20;0.1774E+03;0.1484E+03;0.548;1.82;00:27:19.300
236.72;0.731;0.0950E+03;50.023;300;20;0.1732E+03;0.1448E+03;0.549;1.83;00:27:19.400
236.65;0.733;0.0953E+03;50.023;300;20;0.1736E+03;0.1451E+03;0.549;1.83;00:27:19.500
236.75;0.738;0.0958E+03;50.024;300;20;0.1746E+03;0.1460E+03;0.549;1.81;00:27:19.600
236.70;0.737;0.0956E+03;50.024;300;20;0.1745E+03;0.1460E+03;0.548;1.79;00:27:19.700
236.71;0.730;0.0946E+03;50.025;300;20;0.1728E+03;0.1446E+03;0.548;1.80;00:27:19.800
236.69;0.740;0.0959E+03;50.024;300;20;0.1751E+03;0.1465E+03;0.548;1.80;00:27:19.900
236.70;0.729;0.0946E+03;50.023;300;20;0.1726E+03;0.1443E+03;0.548;1.82;00:27:20.000
236.73;0.739;0.0958E+03;50.025;300;20;0.1750E+03;0.1465E+03;0.547;1.80;00:27:20.100
236.69;0.720;0.0935E+03;50.025;300;20;0.1704E+03;0.1425E+03;0.548;1.81;00:27:20.200
236.64;0.730;0.0947E+03;50.025;300;20;0.1726E+03;0.1444E+03;0.548;1.80;00:27:20.300
236.59;0.732;0.0952E+03;50.026;300;20;0.1732E+03;0.1447E+03;0.549;1.81;00:27:20.400
236.58;0.733;0.0952E+03;50.026;300;20;0.1735E+03;0.1451E+03;0.548;1.82;00:27:20.500
236.55;0.720;0.0936E+03;50.026;300;20;0.1704E+03;0.1424E+03;0.549;1.82;00:27:20.600
236.49;0.739;0.0957E+03;50.026;300;20;0.1747E+03;0.1462E+03;0.548;1.80;00:27:20.700
236.53;0.740;0.0961E+03;50.024;300;20;0.1751E+03;0.1464E+03;0.549;1.81;00:27:20.800
236.51;0.725;0.0940E+03;50.025;300;20;0.1714E+03;0.1434E+03;0.548;1.80;00:27:20.900
236.51;0.736;0.0956E+03;50.026;300;20;0.1741E+03;0.1455E+03;0.549;1.80;00:27:21.000
236.52;0.734;0.0951E+03;50.025;300;20;0.1735E+03;0.1452E+03;0.548;1.80;00:27:21.100
236.54;0.748;0.0970E+03;50.023;300;20;0.1768E+03;0.1479E+03;0.549;1.80;00:27:21.200
236.59;0.735;0.0954E+03;50.023;300;20;0.1738E+03;0.1453E+03;0.549;1.81;00:27:21.300
236.56;0.741;0.0961E+03;50.022;300;20;0.1752E+03;0.1465E+03;0.548;1.80;00:27:21.400
236.50;0.722;0.0937E+03;50.022;300;20;0.1707E+03;0.1427E+03;0.549;1.81;00:27:21.500
236.58;0.748;0.0969E+03;50.021;300;20;0.1769E+03;0.1480E+03;0.548;1.80;00:27:21.600
236.58;0.746;0.0970E+03;50.020;300;20;0.1765E+03;0.1475E+03;0.549;1.80;00:27:21.700
236.56;0.739;0.0956E+03;50.021;300;20;0.1748E+03;0.1463E+03;0.547;1.79;00:27:21.800
236.55;0.728;0.0945E+03;50.020;300;20;0.1721E+03;0.1439E+03;0.549;1.80;00:27:21.900
236.55;0.734;0.0952E+03;50.019;300;20;0.1736E+03;0.1452E+03;0.549;1.80;00:27:22.000
236.52;0.742;0.0962E+03;50.019;300;20;0.1756E+03;0.1469E+03;0.548;1.79;00:27:22.100
236.52;0.734;0.0951E+03;50.020;300;20;0.1735E+03;0.1451E+03;0.548;1.81;00:27:22.200
236.51;0.743;0.0964E+03;50.020;300;20;0.1756E+03;0.1468E+03;0.549;1.80;00:27:22.300
236.52;0.728;0.0945E+03;50.021;300;20;0.1723E+03;0.1440E+03;0.549;1.80;00:27:22.400
236.51;0.740;0.0959E+03;50.021;300;20;0.1750E+03;0.1464E+03;0.548;1.80;00:27:22.500
236.55;0.745;0.0967E+03;50.021;300;20;0.1763E+03;0.1474E+03;0.548;1.80;00:27:22.600
236.51;0.740;0.0958E+03;50.021;300;20;0.1750E+03;0.1465E+03;0.547;1.79;00:27:22.700
236.54;0.732;0.0950E+03;50.019;300;20;0.1732E+03;0.1448E+03;0.549;1.80;00:27:22.800
236.54;0.737;0.0954E+03;50.021;300;20;0.1742E+03;0.1458E+03;0.547;1.80;00:27:22.900
236.51;0.725;0.0941E+03;50.022;300;20;0.1715E+03;0.1434E+03;0.549;1.77;00:27:23.000
236.53;0.744;0.0965E+03;50.022;300;20;0.1761E+03;0.1472E+03;0.548;1.78;00:27:23.100
236.57;0.739;0.0958E+03;50.023;300;20;0.1747E+03;0.1461E+03;0.548;1.76;00:27:23.200
236.58;0.731;0.0948E+03;50.022;300;20;0.1729E+03;0.1445E+03;0.548;1.79;00:27:23.300
236.62;0.731;0.0951E+03;50.022;300;20;0.1731E+03;0.1446E+03;0.549;1.79;00:27:23.400
236.55;0.739;0.0957E+03;50.021;300;20;0.1747E+03;0.1462E+03;0.548;1.77;00:27:23.500
236.67;0.748;0.0972E+03;50.022;300;20;0.1770E+03;0.1479E+03;0.549;1.77;00:27:23.600
236.64;0.719;0.0934E+03;50.021;300;20;0.1702E+03;0.1422E+03;0.549;1.77;00:27:23.700
236.63;0.744;0.0965E+03;50.022;300;20;0.1759E+03;0.1471E+03;0.549;1.79;00:27:23.800
236.66;0.742;0.0962E+03;50.021;300;20;0.1755E+03;0.1468E+03;0.548;1.80;00:27:23.900
236.60;0.782;0.1012E+03;50.020;300;20;0.1850E+03;0.1548E+03;0.547;1.78;00:27:24.000
236.61;0.808;0.1046E+03;50.020;300;20;0.1913E+03;0.1601E+03;0.547;1.78;00:27:24.100
236.58;0.878;0.1133E+03;50.019;300;20;0.2078E+03;0.1742E+03;0.545;1.81;00:27:24.200
236.60;0.883;0.1140E+03;50.019;300;20;0.2088E+03;0.1750E+03;0.546;1.80;00:27:24.300
236.60;0.914;0.1179E+03;50.018;300;20;0.2163E+03;0.1814E+03;0.545;1.81;00:27:24.400
236.55;0.920;0.1186E+03;50.019;300;20;0.2177E+03;0.1825E+03;0.545;1.78;00:27:24.500
236.62;0.930;0.1199E+03;50.019;300;20;0.2200E+03;0.1844E+03;0.545;1.81;00:27:24.600
236.56;0.915;0.1179E+03;50.020;300;20;0.2166E+03;0.1817E+03;0.544;1.77;00:27:24.700
236.60;0.921;0.1185E+03;50.020;300;20;0.2178E+03;0.1827E+03;0.544;1.79;00:27:24.800
236.61;0.926;0.1193E+03;50.020;300;20;0.2192E+03;0.1838E+03;0.544;1.79;00:27:24.900
236.57;0.918;0.1184E+03;50.020;300;20;0.2171E+03;0.1820E+03;0.545;1.79;00:27:25.000
236.53;0.922;0.1187E+03;50.019;300;20;0.2180E+03;0.1828E+03;0.545;1.81;00:27:25.100
236.47;0.900;0.1159E+03;50.018;300;20;0.2127E+03;0.1784E+03;0.545;1.81;00:27:25.200
236.47;0.925;0.1192E+03;50.020;300;20;0.2187E+03;0.1834E+03;0.545;1.82;00:27:25.300
236.50;0.915;0.1179E+03;50.020;300;20;0.2164E+03;0.1814E+03;0.545;1.82;00:27:25.400
236.42;0.925;0.1191E+03;50.020;300;20;0.2188E+03;0.1835E+03;0.544;1.83;00:27:25.500
236.51;0.917;0.1185E+03;50.020;300;20;0.2168E+03;0.1816E+03;0.546;1.83;00:27:25.600
236.56;0.934;0.1205E+03;50.019;300;20;0.2211E+03;0.1853E+03;0.545;1.83;00:27:25.700
236.60;0.913;0.1180E+03;50.019;300;20;0.2161E+03;0.1810E+03;0.546;1.81;00:27:25.800
236.59;0.920;0.1187E+03;50.019;300;20;0.2176E+03;0.1824E+03;0.545;1.83;00:27:25.900
236.52;0.916;0.1184E+03;50.019;300;20;0.2167E+03;0.1815E+03;0.546;1.84;00:27:26.000
236.53;0.907;0.1172E+03;50.020;300;20;0.2146E+03;0.1797E+03;0.546;1.83;00:27:26.100
236.52;0.903;0.1168E+03;50.019;300;20;0.2136E+03;0.1788E+03;0.547;1.83;00:27:26.200
236.53;0.921;0.1188E+03;50.019;300;20;0.2179E+03;0.1827E+03;0.545;1.84;00:27:26.300
236.53;0.933;0.1204E+03;50.019;300;20;0.2206E+03;0.1849E+03;0.546;1.83;00:27:26.400
236.55;0.909;0.1175E+03;50.020;300;20;0.2151E+03;0.1801E+03;0.546;1.83;00:27:26.500
236.54;0.933;0.1206E+03;50.019;300;20;0.2207E+03;0.1849E+03;0.546;1.84;00:27:26.600
236.53;0.908;0.1173E+03;50.020;300;20;0.2149E+03;0.1800E+03;0.546;1.83;00:27:26.700
236.51;0.920;0.1188E+03;50.020;300;20;0.2176E+03;0.1823E+03;0.546;1.83;00:27:26.800
236.53;0.926;0.1195E+03;50.021;300;20;0.2190E+03;0.1835E+03;0.546;1.82;00:27:26.900
236.54;0.930;0.1201E+03;50.022;300;20;0.2200E+03;0.1843E+03;0.546;1.84;00:27:27.000
236.56;0.914;0.1181E+03;50.022;300;20;0.2162E+03;0.1811E+03;0.546;1.84;00:27:27.100
236.58;0.928;0.1196E+03;50.023;300;20;0.2195E+03;0.1841E+03;0.545;1.81;00:27:27.200
236.59;0.922;0.1191E+03;50.023;300;20;0.2182E+03;0.1829E+03;0.546;1.81;00:27:27.300
236.56;0.928;0.1198E+03;50.022;300;20;0.2195E+03;0.1840E+03;0.546;1.84;00:27:27.400
236.50;0.917;0.1184E+03;50.022;300;20;0.2169E+03;0.1817E+03;0.546;1.83;00:27:27.500
236.61;0.922;0.1191E+03;50.021;300;20;0.2180E+03;0.1826E+03;0.546;1.85;00:27:27.600
236.58;0.927;0.1197E+03;50.021;300;20;0.2192E+03;0.1836E+03;0.546;1.82;00:27:27.700
236.57;0.917;0.1184E+03;50.022;300;20;0.2170E+03;0.1819E+03;0.545;1.83;00:27:27.800
236.58;0.935;0.1208E+03;50.021;300;20;0.2211E+03;0.1852E+03;0.546;1.83;00:27:27.900
236.56;0.911;0.1177E+03;50.019;300;20;0.2155E+03;0.1805E+03;0.546;1.83;00:27:28.000
236.54;0.923;0.1189E+03;50.019;300;20;0.2182E+03;0.1830E+03;0.545;1.83;00:27:28.100
236.58;0.922;0.1189E+03;50.019;300;20;0.2182E+03;0.1830E+03;0.545;1.80;00:27:28.200
236.61;0.909;0.1172E+03;50.020;300;20;0.2150E+03;0.1802E+03;0.545;1.81;00:27:28.300
236.62;0.847;0.1097E+03;50.020;300;20;0.2004E+03;0.1677E+03;0.548;1.81;00:27:28.400
236.62;0.819;0.1059E+03;50.021;300;20;0.1938E+03;0.1622E+03;0.547;1.81;00:27:28.500
236.67;0.755;0.0982E+03;50.022;300;20;0.1788E+03;0.1494E+03;0.549;1.82;00:27:28.600
236.62;0.759;0.0984E+03;50.022;300;20;0.1795E+03;0.1502E+03;0.548;1.79;00:27:28.700
236.62;0.803;0.1039E+03;50.023;300;20;0.1901E+03;0.1592E+03;0.547;1.81;00:27:28.800
236.59;0.841;0.1085E+03;50.023;300;20;0.1991E+03;0.1669E+03;0.545;1.81;00:27:28.900
236.60;0.924;0.1190E+03;50.024;300;20;0.2186E+03;0.1833E+03;0.545;1.82;00:27:29.000
236.58;0.922;0.1184E+03;50.025;300;20;0.2181E+03;0.1831E+03;0.543;1.80;00:27:29.100
236.57;0.937;0.1204E+03;50.026;300;20;0.2216E+03;0.1861E+03;0.543;1.80;00:27:29.200
236.59;0.924;0.1189E+03;50.025;300;20;0.2186E+03;0.1834E+03;0.544;1.82;00:27:29.300
236.60;0.943;0.1213E+03;50.026;300;20;0.2231E+03;0.1872E+03;0.544;1.83;00:27:29.400
236.45;0.907;0.1165E+03;50.025;300;20;0.2145E+03;0.1802E+03;0.543;1.80;00:27:29.500
236.56;0.943;0.1214E+03;50.025;300;20;0.2232E+03;0.1873E+03;0.544;1.82;00:27:29.600
236.56;0.935;0.1205E+03;50.025;300;20;0.2213E+03;0.1856E+03;0.545;1.81;00:27:29.700
236.52;0.941;0.1209E+03;50.025;300;20;0.2225E+03;0.1868E+03;0.543;1.81;00:27:29.800
236.54;0.916;0.1179E+03;50.025;300;20;0.2167E+03;0.1818E+03;0.544;1.80;00:27:29.900
236.53;0.927;0.1193E+03;50.024;300;20;0.2193E+03;0.1840E+03;0.544;1.83;00:27:30.000
236.52;0.943;0.1213E+03;50.025;300;20;0.2230E+03;0.1871E+03;0.544;1.80;00:27:30.100
236.52;0.930;0.1198E+03;50.024;300;20;0.2201E+03;0.1846E+03;0.544;1.82;00:27:30.200
236.55;0.937;0.1208E+03;50.024;300;20;0.2215E+03;0.1857E+03;0.545;1.81;00:27:30.300
236.52;0.920;0.1185E+03;50.025;300;20;0.2177E+03;0.1826E+03;0.544;1.80;00:27:30.400
236.51;0.943;0.1210E+03;50.026;300;20;0.2230E+03;0.1874E+03;0.542;1.79;00:27:30.500
236.56;0.924;0.1188E+03;50.025;300;20;0.2185E+03;0.1834E+03;0.544;1.79;00:27:30.600
236.43;0.930;0.1195E+03;50.027;300;20;0.2200E+03;0.1847E+03;0.543;1.81;00:27:30.700
236.50;0.925;0.1193E+03;50.027;300;20;0.2187E+03;0.1833E+03;0.545;1.81;00:27:30.800
236.49;0.942;0.1212E+03;50.028;300;20;0.2227E+03;0.1869E+03;0.544;1.79;00:27:30.900
236.45;0.917;0.1182E+03;50.028;300;20;0.2169E+03;0.1819E+03;0.545;1.79;00:27:31.000
236.43;0.940;0.1207E+03;50.028;300;20;0.2222E+03;0.1865E+03;0.543;1.78;00:27:31.100
236.42;0.926;0.1191E+03;50.029;300;20;0.2189E+03;0.1837E+03;0.544;1.79;00:27:31.200
236.45;0.934;0.1201E+03;50.029;300;20;0.2209E+03;0.1854E+03;0.544;1.80;00:27:31.300
236.46;0.914;0.1177E+03;50.029;300;20;0.2161E+03;0.1812E+03;0.545;1.78;00:27:31.400
236.37;0.927;0.1190E+03;50.029;300;20;0.2190E+03;0.1839E+03;0.543;1.77;00:27:31.500
236.49;0.947;0.1220E+03;50.030;300;20;0.2239E+03;0.1878E+03;0.545;1.79;00:27:31.600
236.47;0.918;0.1182E+03;50.029;300;20;0.2171E+03;0.1821E+03;0.544;1.78;00:27:31.700
236.44;0.923;0.1192E+03;50.031;300;20;0.2183E+03;0.1829E+03;0.546;1.81;00:27:31.800
236.43;0.930;0.1198E+03;50.030;300;20;0.2199E+03;0.1844E+03;0.545;1.78;00:27:31.900
236.43;0.938;0.1209E+03;50.031;300;20;0.2218E+03;0.1860E+03;0.545;1.78;00:27:32.000
236.43;0.924;0.1192E+03;50.031;300;20;0.2184E+03;0.1830E+03;0.546;1.80;00:27:32.100
236.43;0.943;0.1216E+03;50.033;300;20;0.2229E+03;0.1869E+03;0.545;1.78;00:27:32.200
236.47;0.914;0.1182E+03;50.033;300;20;0.2162E+03;0.1811E+03;0.547;1.81;00:27:32.300
236.45;0.931;0.1202E+03;50.032;300;20;0.2202E+03;0.1846E+03;0.546;1.79;00:27:32.400
236.44;0.934;0.1207E+03;50.033;300;20;0.2208E+03;0.1849E+03;0.547;1.78;00:27:32.500
236.48;0.942;0.1214E+03;50.032;300;20;0.2227E+03;0.1868E+03;0.545;1.80;00:27:32.600
236.39;0.923;0.1189E+03;50.032;300;20;0.2183E+03;0.1831E+03;0.545;1.78;00:27:32.700
236.45;0.930;0.1199E+03;50.031;300;20;0.2199E+03;0.1843E+03;0.545;1.78;00:27:32.800
236.44;0.941;0.1214E+03;50.031;300;20;0.2226E+03;0.1865E+03;0.545;1.77;00:27:32.900
236.47;0.876;0.1131E+03;50.031;300;20;0.2072E+03;0.1736E+03;0.546;1.78;00:27:33.000
236.46;0.851;0.1099E+03;50.031;300;20;0.2012E+03;0.1686E+03;0.546;1.77;00:27:33.100
236.47;0.814;0.1053E+03;50.029;300;20;0.1925E+03;0.1611E+03;0.547;1.78;00:27:33.200
236.50;0.800;0.1036E+03;50.029;300;20;0.1893E+03;0.1584E+03;0.547;1.76;00:27:33.300
236.49;0.762;0.0987E+03;50.030;300;20;0.1802E+03;0.1508E+03;0.548;1.72;00:27:33.400
236.44;0.766;0.0990E+03;50.030;300;20;0.1812E+03;0.1518E+03;0.546;1.75;00:27:33.500
236.56;0.749;0.0972E+03;50.030;300;20;20E+03;0.1482E+03;0.548;1.77;00:27:33.600
236.57;0.760;0.0982E+03;50.029;300;20;0.1797E+03;0.1505E+03;0.547;1.76;00:27:33.700
236.55;0.730;0.0947E+03;50.029;300;20;0.1726E+03;0.1443E+03;0.548;1.75;00:27:33.800
236.55;0.749;0.0969E+03;50.030;300;20;0.1772E+03;0.1484E+03;0.547;1.75;00:27:33.900
236.55;0.749;0.0971E+03;50.029;300;20;0.1772E+03;0.1483E+03;0.548;1.78;00:27:34.000
236.55;0.740;0.0957E+03;50.029;300;20;0.1751E+03;0.1467E+03;0.546;1.77;00:27:34.100
236.56;0.735;0.0952E+03;50.029;300;20;0.1738E+03;0.1454E+03;0.548;1.75;00:27:34.200
236.57;0.741;0.0961E+03;50.028;300;20;0.1754E+03;0.1467E+03;0.548;1.75;00:27:34.300
236.55;0.749;0.0972E+03;50.027;300;20;0.1773E+03;0.1483E+03;0.548;1.76;00:27:34.400
236.59;0.739;0.0959E+03;50.028;300;20;0.1748E+03;0.1462E+03;0.548;1.75;00:27:34.500
236.58;0.823;0.1061E+03;50.028;300;20;0.1947E+03;0.1632E+03;0.545;1.77;00:27:34.600
236.50;0.870;0.1118E+03;50.030;300;20;0.2057E+03;0.1727E+03;0.544;1.76;00:27:34.700
236.55;0.933;0.1200E+03;50.029;300;20;0.2208E+03;0.1853E+03;0.544;1.76;00:27:34.800
236.55;0.916;0.1179E+03;50.030;300;20;0.2167E+03;0.1819E+03;0.544;1.76;00:27:34.900
236.54;0.919;0.1182E+03;50.031;300;20;0.2174E+03;0.1824E+03;0.544;1.78;00:27:35.000
236.52;0.908;0.1171E+03;50.030;300;20;0.2148E+03;0.1801E+03;0.545;1.79;00:27:35.100
236.55;0.926;0.1193E+03;50.031;300;20;0.2190E+03;0.1837E+03;0.545;1.75;00:27:35.200
236.56;0.925;0.1195E+03;50.030;300;20;0.2189E+03;0.1834E+03;0.546;1.77;00:27:35.300
236.55;0.920;0.1183E+03;50.031;300;20;0.2177E+03;0.1827E+03;0.544;1.78;00:27:35.400
236.39;0.910;0.1171E+03;50.030;300;20;0.2152E+03;0.1805E+03;0.544;1.76;00:27:35.500
236.59;0.933;0.1206E+03;50.028;300;20;0.2207E+03;0.1848E+03;0.546;1.80;00:27:35.600
236.56;0.924;0.1192E+03;50.026;300;20;0.2185E+03;0.1831E+03;0.546;1.74;00:27:35.700
236.55;0.927;0.1193E+03;50.026;300;20;0.2193E+03;0.1840E+03;0.544;1.79;00:27:35.800
236.56;0.938;0.1207E+03;50.025;300;20;0.2219E+03;0.1862E+03;0.544;1.78;00:27:35.900
236.55;0.914;0.1177E+03;50.023;300;20;0.2162E+03;0.1814E+03;0.544;1.77;00:27:36.000
236.54;0.920;0.1183E+03;50.023;300;20;0.2176E+03;0.1826E+03;0.544;1.78;00:27:36.100
236.49;0.918;0.1182E+03;50.022;300;20;0.2171E+03;0.1821E+03;0.545;1.77;00:27:36.200
236.53;0.939;0.1210E+03;50.022;300;20;0.2220E+03;0.1862E+03;0.545;1.79;00:27:36.300
236.53;0.921;0.1186E+03;50.022;300;20;0.2179E+03;0.1828E+03;0.544;1.78;00:27:36.400
236.52;0.919;0.1181E+03;50.021;300;20;0.2173E+03;0.1824E+03;0.544;1.76;00:27:36.500
236.55;0.928;0.1195E+03;50.021;300;20;0.2194E+03;0.1840E+03;0.545;1.79;00:27:36.600
236.49;0.931;0.1196E+03;50.021;300;20;0.2202E+03;0.1849E+03;0.543;1.74;00:27:36.700
236.51;0.927;0.1192E+03;50.021;300;20;0.2193E+03;0.1840E+03;0.544;1.79;00:27:36.800
236.53;0.924;0.1186E+03;50.019;300;20;0.2185E+03;0.1836E+03;0.543;1.77;00:27:36.900
236.53;0.923;0.1187E+03;50.018;300;20;0.2183E+03;0.1832E+03;0.544;1.79;00:27:37.000
236.54;0.923;0.1185E+03;50.017;300;20;0.2183E+03;0.1833E+03;0.543;1.79;00:27:37.100
236.51;0.939;0.1206E+03;50.016;300;20;0.2220E+03;0.1864E+03;0.543;1.77;00:27:37.200
236.55;0.912;0.1173E+03;50.015;300;20;0.2157E+03;0.1810E+03;0.544;1.80;00:27:37.300
236.53;0.931;0.1196E+03;50.014;300;20;0.2203E+03;0.1850E+03;0.543;1.79;00:27:37.400
236.48;0.917;0.1177E+03;50.013;300;20;0.2168E+03;0.1821E+03;0.543;1.78;00:27:37.500
236.59;0.937;0.1205E+03;50.012;300;20;0.2217E+03;0.1861E+03;0.544;1.81;00:27:37.600
236.58;0.923;0.1187E+03;50.011;300;20;0.2185E+03;0.1834E+03;0.543;1.79;00:27:37.700
236.58;0.930;0.1199E+03;50.010;300;20;0.2201E+03;0.1846E+03;0.545;1.81;00:27:37.800
236.56;0.920;0.1185E+03;50.010;300;20;0.2176E+03;0.1826E+03;0.544;1.80;00:27:37.900
236.55;0.930;0.1195E+03;50.009;300;20;0.2201E+03;0.1848E+03;0.543;1.80;00:27:38.000
236.55;0.922;0.1185E+03;50.008;300;20;0.2180E+03;0.1830E+03;0.544;1.81;00:27:38.100
236.51;0.932;0.1200E+03;50.007;300;20;0.2205E+03;0.1850E+03;0.544;1.78;00:27:38.200
236.54;0.918;0.1185E+03;50.006;300;20;0.2172E+03;0.1821E+03;0.546;1.82;00:27:38.300
236.51;0.919;0.1182E+03;50.005;300;20;0.2173E+03;0.1823E+03;0.544;1.81;00:27:38.400
236.51;0.942;0.1213E+03;50.005;300;20;0.2228E+03;0.1869E+03;0.544;1.78;00:27:38.500
236.55;0.926;0.1191E+03;50.005;300;20;0.2191E+03;0.1839E+03;0.544;1.81;00:27:38.600
236.54;0.935;0.1204E+03;50.005;300;20;0.2211E+03;0.1854E+03;0.545;1.80;00:27:38.700
236.57;0.912;0.1178E+03;50.004;300;20;0.2159E+03;0.1809E+03;0.546;1.82;00:27:38.800
236.54;0.900;0.1160E+03;50.004;300;20;0.2130E+03;0.1786E+03;0.545;1.80;00:27:38.900
236.57;0.762;0.0988E+03;50.004;300;20;0.1802E+03;0.1506E+03;0.549;1.79;00:27:39.000
236.58;0.792;0.1023E+03;50.004;300;20;0.1873E+03;0.1568E+03;0.546;1.80;00:27:39.100
236.55;0.877;0.1132E+03;50.004;300;20;0.2075E+03;0.1739E+03;0.546;1.80;00:27:39.200
236.57;0.924;0.1192E+03;50.004;300;20;0.2187E+03;0.1833E+03;0.545;1.81;00:27:39.300
236.56;0.925;0.1192E+03;50.005;300;20;0.2188E+03;0.1835E+03;0.545;1.80;00:27:39.400
236.50;0.925;0.1190E+03;50.003;300;20;0.2188E+03;0.1836E+03;0.544;1.78;00:27:39.500
236.57;0.936;0.1209E+03;50.003;300;20;0.2214E+03;0.1854E+03;0.546;1.81;00:27:39.600
236.57;0.936;0.1207E+03;50.002;300;20;0.2214E+03;0.1856E+03;0.545;1.78;00:27:39.700
236.59;0.922;0.1191E+03;50.003;300;20;0.2181E+03;0.1827E+03;0.546;1.81;00:27:39.800
236.57;0.932;0.1202E+03;50.002;300;20;0.2206E+03;0.1849E+03;0.545;1.79;00:27:39.900
236.57;0.934;0.1204E+03;50.001;300;20;0.2210E+03;0.1853E+03;0.545;1.79;00:27:40.000
236.55;0.910;0.1175E+03;50.001;300;20;0.2151E+03;0.1802E+03;0.546;1.81;00:27:40.100
