#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:10:04
#Stop Time;00:17:14
#Actual Count;4308        
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
236.61;0.793;0.1003E+03;50.068;300;20;0.1876E+03;0.1586E+03;0.534;1.79;00:10:04.000
236.62;0.750;0.0947E+03;50.068;300;20;0.1774E+03;0.1500E+03;0.534;1.76;00:10:04.100
236.60;0.759;0.0959E+03;50.068;300;20;0.1796E+03;0.1519E+03;0.534;1.77;00:10:04.200
236.58;0.749;0.0946E+03;50.069;300;20;0.1773E+03;0.1499E+03;0.534;1.78;00:10:04.300
236.59;0.757;0.0955E+03;50.070;300;20;0.1792E+03;0.1516E+03;0.533;1.78;00:10:04.400
236.61;0.767;0.0969E+03;50.070;300;20;0.1814E+03;0.1534E+03;0.534;1.81;00:10:04.500
236.57;0.753;0.0948E+03;50.071;300;20;0.1780E+03;0.1507E+03;0.532;1.79;00:10:04.600
236.57;0.747;0.0943E+03;50.073;300;20;0.1766E+03;0.1494E+03;0.534;1.79;00:10:04.700
236.54;0.754;0.0951E+03;50.073;300;20;0.1783E+03;0.1508E+03;0.533;1.78;00:10:04.800
236.60;0.776;0.0980E+03;50.074;300;20;0.1837E+03;0.1553E+03;0.533;1.78;00:10:04.900
236.62;0.749;0.0948E+03;50.074;300;20;0.1773E+03;0.1499E+03;0.534;1.79;00:10:05.000
236.61;0.768;0.0971E+03;50.075;300;20;0.1817E+03;0.1536E+03;0.534;1.80;00:10:05.100
236.62;0.748;0.0946E+03;50.074;300;20;0.1771E+03;0.1497E+03;0.534;1.78;00:10:05.200
236.59;0.759;0.0957E+03;50.074;300;20;0.1796E+03;0.1519E+03;0.533;1.78;00:10:05.300
236.60;0.757;0.0957E+03;50.073;300;20;0.1790E+03;0.1513E+03;0.535;1.80;00:10:05.400
236.56;0.765;0.0966E+03;50.073;300;20;0.1811E+03;0.1531E+03;0.534;1.79;00:10:05.500
236.59;0.748;0.0947E+03;50.071;300;20;0.1771E+03;0.1496E+03;0.535;1.82;00:10:05.600
236.59;0.754;0.0953E+03;50.070;300;20;0.1784E+03;0.1509E+03;0.534;1.80;00:10:05.700
236.59;0.772;0.0976E+03;50.071;300;20;0.1827E+03;0.1544E+03;0.534;1.80;00:10:05.800
236.49;0.741;0.0933E+03;50.071;300;20;0.1751E+03;0.1482E+03;0.533;1.79;00:10:05.900
236.63;0.785;0.0996E+03;50.071;300;20;0.1857E+03;0.1567E+03;0.536;1.79;00:10:06.000
236.63;0.752;0.0951E+03;50.071;300;20;0.1780E+03;0.1505E+03;0.534;1.80;00:10:06.100
236.60;0.765;0.0967E+03;50.071;300;20;0.1811E+03;0.1531E+03;0.534;1.77;00:10:06.200
236.61;0.762;0.0962E+03;50.071;300;20;0.1804E+03;0.1526E+03;0.533;1.77;00:10:06.300
236.58;0.762;0.0963E+03;50.071;300;20;0.1804E+03;0.1525E+03;0.534;1.80;00:10:06.400
236.56;0.754;0.0951E+03;50.072;300;20;0.1783E+03;0.1507E+03;0.534;1.79;00:10:06.500
236.55;0.761;0.0959E+03;50.073;300;20;0.1801E+03;0.1524E+03;0.532;1.80;00:10:06.600
236.56;0.751;0.0947E+03;50.073;300;20;0.1776E+03;0.1502E+03;0.534;1.78;00:10:06.700
236.58;0.772;0.0974E+03;50.072;300;20;0.1825E+03;0.1544E+03;0.533;1.77;00:10:06.800
236.58;0.749;0.0946E+03;50.072;300;20;0.1772E+03;0.1498E+03;0.534;1.79;00:10:06.900
236.56;0.756;0.0954E+03;50.071;300;20;0.1788E+03;0.1512E+03;0.534;1.79;00:10:07.000
236.66;0.759;0.0960E+03;50.072;300;20;0.1796E+03;0.1518E+03;0.534;1.77;00:10:07.100
236.62;0.756;0.0954E+03;50.073;300;20;0.1788E+03;0.1512E+03;0.534;1.75;00:10:07.200
236.65;0.765;0.0968E+03;50.073;300;20;0.1810E+03;0.1530E+03;0.535;1.76;00:10:07.300
236.65;0.757;0.0957E+03;50.071;300;20;0.1793E+03;0.1516E+03;0.534;1.77;00:10:07.400
236.63;0.762;0.0962E+03;50.070;300;20;0.1803E+03;0.1525E+03;0.534;1.79;00:10:07.500
236.65;0.760;0.0958E+03;50.071;300;20;0.1799E+03;0.1522E+03;0.533;1.77;00:10:07.600
236.64;0.764;0.0965E+03;50.071;300;20;0.1809E+03;0.1530E+03;0.534;1.76;00:10:07.700
236.63;0.745;0.0943E+03;50.072;300;20;0.1763E+03;0.1490E+03;0.535;1.77;00:10:07.800
236.60;0.751;0.0948E+03;50.073;300;20;0.1777E+03;0.1503E+03;0.533;1.79;00:10:07.900
236.66;0.764;0.0968E+03;50.074;300;20;0.1809E+03;0.1528E+03;0.535;1.78;00:10:08.000
236.67;0.763;0.0963E+03;50.073;300;20;0.1805E+03;0.1527E+03;0.533;1.78;00:10:08.100
236.65;0.760;0.0960E+03;50.073;300;20;0.1797E+03;0.1520E+03;0.534;1.77;00:10:08.200
236.64;0.818;0.1031E+03;50.073;300;20;0.1935E+03;0.1638E+03;0.533;1.78;00:10:08.300
236.62;0.830;0.1046E+03;50.075;300;20;0.1964E+03;0.1663E+03;0.532;1.78;00:10:08.400
236.62;0.876;0.1101E+03;50.076;300;20;0.2072E+03;0.1756E+03;0.531;1.79;00:10:08.500
236.58;0.903;0.1134E+03;50.075;300;20;0.2137E+03;0.1811E+03;0.531;1.77;00:10:08.600
236.54;0.955;0.1200E+03;50.074;300;20;0.2258E+03;0.1913E+03;0.531;1.79;00:10:08.700
236.56;0.963;0.1211E+03;50.074;300;20;0.2278E+03;0.1930E+03;0.531;1.78;00:10:08.800
236.54;0.948;0.1190E+03;50.072;300;20;0.2242E+03;0.1899E+03;0.531;1.77;00:10:08.900
236.53;0.968;0.1218E+03;50.072;300;20;0.2291E+03;0.1940E+03;0.532;1.77;00:10:09.000
236.52;0.940;0.1180E+03;50.072;300;20;0.2224E+03;0.1885E+03;0.531;1.77;00:10:09.100
236.53;0.972;0.1222E+03;50.072;300;20;0.2299E+03;0.1947E+03;0.531;1.79;00:10:09.200
236.54;0.945;0.1189E+03;50.071;300;20;0.2235E+03;0.1893E+03;0.532;1.77;00:10:09.300
236.51;0.966;0.1214E+03;50.070;300;20;0.2285E+03;0.1936E+03;0.531;1.77;00:10:09.400
236.51;0.948;0.1193E+03;50.070;300;20;0.2242E+03;0.1898E+03;0.532;1.77;00:10:09.500
236.52;0.958;0.1206E+03;50.070;300;20;0.2265E+03;0.1918E+03;0.532;1.79;00:10:09.600
236.54;0.953;0.1203E+03;50.070;300;20;0.2255E+03;0.1907E+03;0.534;1.77;00:10:09.700
236.54;0.965;0.1215E+03;50.070;300;20;0.2283E+03;0.1933E+03;0.532;1.78;00:10:09.800
236.43;0.932;0.1172E+03;50.071;300;20;0.2205E+03;0.1867E+03;0.532;1.78;00:10:09.900
236.53;0.980;0.1233E+03;50.070;300;20;0.2317E+03;0.1962E+03;0.532;1.78;00:10:10.000
236.49;0.968;0.1217E+03;50.069;300;20;0.2289E+03;0.1938E+03;0.532;1.78;00:10:10.100
236.50;0.961;0.1207E+03;50.068;300;20;0.2272E+03;0.1925E+03;0.531;1.79;00:10:10.200
236.49;0.949;0.1193E+03;50.069;300;20;0.2245E+03;0.1902E+03;0.532;1.79;00:10:10.300
236.49;0.960;0.1206E+03;50.067;300;20;0.2270E+03;0.1923E+03;0.531;1.80;00:10:10.400
236.50;0.968;0.1217E+03;50.068;300;20;0.2290E+03;0.1940E+03;0.531;1.77;00:10:10.500
236.47;0.954;0.1201E+03;50.068;300;20;0.2257E+03;0.1911E+03;0.532;1.80;00:10:10.600
236.49;0.965;0.1212E+03;50.068;300;20;0.2282E+03;0.1934E+03;0.531;1.77;00:10:10.700
236.50;0.955;0.1199E+03;50.068;300;20;0.2258E+03;0.1914E+03;0.531;1.80;00:10:10.800
236.50;0.969;0.1218E+03;50.068;300;20;0.2292E+03;0.1942E+03;0.531;1.78;00:10:10.900
236.51;0.956;0.1202E+03;50.067;300;20;0.2262E+03;0.1916E+03;0.531;1.77;00:10:11.000
236.46;0.956;0.1201E+03;50.069;300;20;0.2260E+03;0.1915E+03;0.531;1.78;00:10:11.100
236.50;0.970;0.1220E+03;50.069;300;20;0.2293E+03;0.1942E+03;0.532;1.79;00:10:11.200
236.50;0.958;0.1204E+03;50.068;300;20;0.2266E+03;0.1920E+03;0.531;1.76;00:10:11.300
236.50;0.960;0.1208E+03;50.070;300;20;0.2269E+03;0.1921E+03;0.532;1.77;00:10:11.400
236.44;0.954;0.1198E+03;50.070;300;20;0.2256E+03;0.1912E+03;0.531;1.76;00:10:11.500
236.47;0.971;0.1221E+03;50.071;300;20;0.2296E+03;0.1944E+03;0.532;1.79;00:10:11.600
236.53;0.964;0.1214E+03;50.071;300;20;0.2281E+03;0.1931E+03;0.532;1.77;00:10:11.700
236.54;0.961;0.1211E+03;50.072;300;20;0.2273E+03;0.1924E+03;0.533;1.77;00:10:11.800
236.47;0.946;0.1189E+03;50.070;300;20;0.2237E+03;0.1895E+03;0.531;1.76;00:10:11.900
236.54;0.986;0.1242E+03;50.070;300;20;0.2331E+03;0.1973E+03;0.533;1.77;00:10:12.000
236.53;0.955;0.1204E+03;50.070;300;20;0.2259E+03;0.1912E+03;0.533;1.77;00:10:12.100
236.51;0.975;0.1226E+03;50.070;300;20;0.2307E+03;0.1954E+03;0.532;1.77;00:10:12.200
236.53;0.962;0.1207E+03;50.070;300;20;0.2274E+03;0.1928E+03;0.531;1.77;00:10:12.300
236.51;0.970;0.1218E+03;50.069;300;20;0.2294E+03;0.1944E+03;0.531;1.74;00:10:12.400
236.51;0.964;0.1213E+03;50.068;300;20;0.2280E+03;0.1931E+03;0.532;1.75;00:10:12.500
236.46;0.956;0.1201E+03;50.069;300;20;0.2259E+03;0.1914E+03;0.532;1.77;00:10:12.600
236.49;0.888;0.1118E+03;50.068;300;20;0.2100E+03;0.1777E+03;0.532;1.76;00:10:12.700
236.54;0.862;0.1086E+03;50.067;300;20;0.2040E+03;0.1727E+03;0.532;1.76;00:10:12.800
236.54;0.822;0.1037E+03;50.069;300;20;0.1944E+03;0.1645E+03;0.533;1.74;00:10:12.900
236.54;0.786;0.0992E+03;50.069;300;20;0.1860E+03;0.1574E+03;0.533;1.76;00:10:13.000
236.52;0.811;0.1022E+03;50.069;300;20;0.1917E+03;0.1622E+03;0.533;1.75;00:10:13.100
236.47;0.879;0.1105E+03;50.069;300;20;0.2079E+03;0.1761E+03;0.532;1.76;00:10:13.200
236.50;0.948;0.1192E+03;50.070;300;20;0.2242E+03;0.1899E+03;0.532;1.77;00:10:13.300
236.48;0.965;0.1211E+03;50.070;300;20;0.2281E+03;0.1934E+03;0.531;1.77;00:10:13.400
236.49;0.983;0.1235E+03;50.069;300;20;0.2325E+03;0.1970E+03;0.531;1.79;00:10:13.500
236.52;0.971;0.1218E+03;50.069;300;20;0.2296E+03;0.1946E+03;0.531;1.77;00:10:13.600
236.49;0.970;0.1218E+03;50.070;300;20;0.2293E+03;0.1943E+03;0.531;1.78;00:10:13.700
236.49;0.964;0.1212E+03;50.070;300;20;0.2280E+03;0.1931E+03;0.531;1.77;00:10:13.800
236.38;0.957;0.1198E+03;50.069;300;20;0.2261E+03;0.1918E+03;0.530;1.77;00:10:13.900
236.46;0.998;0.1257E+03;50.069;300;20;0.2361E+03;0.1998E+03;0.533;1.79;00:10:14.000
236.48;0.963;0.1209E+03;50.068;300;20;0.2277E+03;0.1930E+03;0.531;1.77;00:10:14.100
236.49;0.964;0.1213E+03;50.069;300;20;0.2280E+03;0.1931E+03;0.532;1.78;00:10:14.200
236.50;0.976;0.1227E+03;50.068;300;20;0.2307E+03;0.1954E+03;0.532;1.78;00:10:14.300
236.50;0.974;0.1224E+03;50.067;300;20;0.2303E+03;0.1950E+03;0.532;1.77;00:10:14.400
236.49;0.964;0.1211E+03;50.069;300;20;0.2280E+03;0.1932E+03;0.531;1.77;00:10:14.500
236.49;0.965;0.1213E+03;50.068;300;20;0.2283E+03;0.1934E+03;0.532;1.76;00:10:14.600
236.50;0.967;0.1216E+03;50.068;300;20;0.2288E+03;0.1938E+03;0.532;1.75;00:10:14.700
236.51;0.980;0.1231E+03;50.070;300;20;0.2318E+03;0.1964E+03;0.531;1.76;00:10:14.800
236.50;0.961;0.1208E+03;50.070;300;20;0.2272E+03;0.1925E+03;0.532;1.76;00:10:14.900
236.50;0.982;0.1236E+03;50.071;300;20;0.2323E+03;0.1967E+03;0.532;1.75;00:10:15.000
236.47;0.962;0.1208E+03;50.072;300;20;0.2275E+03;0.1928E+03;0.531;1.76;00:10:15.100
236.47;0.994;0.1246E+03;50.073;300;20;0.2350E+03;0.1992E+03;0.530;1.76;00:10:15.200
236.49;0.973;0.1223E+03;50.074;300;20;0.2301E+03;0.1949E+03;0.531;1.76;00:10:15.300
236.49;0.982;0.1233E+03;50.075;300;20;0.2323E+03;0.1969E+03;0.531;1.74;00:10:15.400
236.50;0.959;0.1206E+03;50.075;300;20;0.2267E+03;0.1920E+03;0.532;1.76;00:10:15.500
236.49;0.977;0.1227E+03;50.075;300;20;0.2312E+03;0.1959E+03;0.531;1.76;00:10:15.600
236.51;0.977;0.1229E+03;50.074;300;20;0.2311E+03;0.1957E+03;0.532;1.74;00:10:15.700
236.57;0.976;0.1228E+03;50.074;300;20;0.2308E+03;0.1955E+03;0.532;1.77;00:10:15.800
236.51;0.959;0.1206E+03;50.075;300;20;0.2267E+03;0.1920E+03;0.532;1.77;00:10:15.900
236.53;0.983;0.1236E+03;50.075;300;20;0.2324E+03;0.1968E+03;0.532;1.78;00:10:16.000
236.56;0.984;0.1238E+03;50.074;300;20;0.2327E+03;0.1971E+03;0.532;1.75;00:10:16.100
236.58;0.965;0.1213E+03;50.075;300;20;0.2283E+03;0.1933E+03;0.532;1.77;00:10:16.200
236.59;0.983;0.1236E+03;50.075;300;20;0.2325E+03;0.1969E+03;0.532;1.75;00:10:16.300
236.57;0.962;0.1212E+03;50.074;300;20;0.2277E+03;0.1927E+03;0.532;1.77;00:10:16.400
236.59;0.974;0.1225E+03;50.074;300;20;0.2304E+03;0.1951E+03;0.532;1.75;00:10:16.500
236.56;0.966;0.1211E+03;50.074;300;20;0.2286E+03;0.1939E+03;0.530;1.76;00:10:16.600
236.55;0.976;0.1225E+03;50.074;300;20;0.2308E+03;0.1956E+03;0.531;1.75;00:10:16.700
236.54;0.963;0.1213E+03;50.074;300;20;0.2279E+03;0.1929E+03;0.533;1.77;00:10:16.800
236.53;0.974;0.1223E+03;50.074;300;20;0.2303E+03;0.1952E+03;0.531;1.76;00:10:16.900
236.50;0.954;0.1200E+03;50.073;300;20;0.2255E+03;0.1910E+03;0.532;1.78;00:10:17.000
236.49;0.975;0.1223E+03;50.073;300;20;0.2305E+03;0.1954E+03;0.531;1.77;00:10:17.100
236.51;0.983;0.1232E+03;50.072;300;20;0.2324E+03;0.1970E+03;0.530;1.79;00:10:17.200
236.55;0.943;0.1185E+03;50.071;300;20;0.2231E+03;0.1889E+03;0.531;1.77;00:10:17.300
236.53;0.876;0.1104E+03;50.072;300;20;0.2072E+03;0.1754E+03;0.533;1.77;00:10:17.400
236.55;0.842;0.1059E+03;50.072;300;20;0.1991E+03;0.1686E+03;0.532;1.74;00:10:17.500
236.56;0.846;0.1066E+03;50.073;300;20;0.2001E+03;0.1694E+03;0.533;1.76;00:10:17.600
236.59;0.800;0.1010E+03;50.073;300;20;0.1893E+03;0.1601E+03;0.533;1.75;00:10:17.700
236.53;0.782;0.0985E+03;50.074;300;20;0.1849E+03;0.1565E+03;0.533;1.76;00:10:17.800
236.54;0.767;0.0966E+03;50.073;300;20;0.1814E+03;0.1535E+03;0.532;1.77;00:10:17.900
236.49;0.783;0.0985E+03;50.074;300;20;0.1852E+03;0.1568E+03;0.532;1.75;00:10:18.000
236.57;0.785;0.0991E+03;50.074;300;20;0.1856E+03;0.1570E+03;0.534;1.75;00:10:18.100
236.56;0.770;0.0969E+03;50.076;300;20;0.1821E+03;0.1541E+03;0.532;1.77;00:10:18.200
236.57;0.759;0.0957E+03;50.076;300;20;0.1796E+03;0.1520E+03;0.533;1.76;00:10:18.300
236.55;0.770;0.0968E+03;50.076;300;20;0.1820E+03;0.1541E+03;0.532;1.76;00:10:18.400
236.56;0.783;0.0989E+03;50.077;300;20;0.1853E+03;0.1567E+03;0.534;1.75;00:10:18.500
236.55;0.767;0.0966E+03;50.075;300;20;0.1815E+03;0.1537E+03;0.532;1.76;00:10:18.600
236.52;0.761;0.0960E+03;50.075;300;20;0.1800E+03;0.1522E+03;0.533;1.74;00:10:18.700
236.50;0.758;0.0956E+03;50.075;300;20;0.1792E+03;0.1516E+03;0.534;1.75;00:10:18.800
236.48;0.791;0.0996E+03;50.075;300;20;0.1869E+03;0.1582E+03;0.533;1.74;00:10:18.900
236.47;0.906;0.1139E+03;50.076;300;20;0.2143E+03;0.1815E+03;0.531;1.76;00:10:19.000
236.46;0.963;0.1210E+03;50.076;300;20;0.2277E+03;0.1929E+03;0.531;1.76;00:10:19.100
236.44;0.963;0.1209E+03;50.075;300;20;0.2278E+03;0.1930E+03;0.531;1.77;00:10:19.200
236.50;0.966;0.1212E+03;50.075;300;20;0.2285E+03;0.1937E+03;0.531;1.76;00:10:19.300
236.49;0.957;0.1202E+03;50.075;300;20;0.2264E+03;0.1918E+03;0.531;1.75;00:10:19.400
236.49;0.966;0.1213E+03;50.075;300;20;0.2284E+03;0.1936E+03;0.531;1.76;00:10:19.500
236.49;0.967;0.1215E+03;50.076;300;20;0.2287E+03;0.1938E+03;0.531;1.76;00:10:19.600
236.49;0.961;0.1206E+03;50.076;300;20;0.2273E+03;0.1927E+03;0.530;1.77;00:10:19.700
236.51;0.960;0.1207E+03;50.077;300;20;0.2271E+03;0.1924E+03;0.531;1.75;00:10:19.800
236.51;0.961;0.1205E+03;50.076;300;20;0.2272E+03;0.1926E+03;0.530;1.78;00:10:19.900
236.51;0.991;0.1244E+03;50.076;300;20;0.2343E+03;0.1985E+03;0.531;1.78;00:10:20.000
236.58;0.949;0.1194E+03;50.076;300;20;0.2246E+03;0.1903E+03;0.531;1.74;00:10:20.100
236.54;0.973;0.1222E+03;50.077;300;20;0.2301E+03;0.1949E+03;0.531;1.78;00:10:20.200
236.54;0.962;0.1206E+03;50.077;300;20;0.2275E+03;0.1928E+03;0.530;1.75;00:10:20.300
236.53;0.978;0.1228E+03;50.077;300;20;0.2314E+03;0.1962E+03;0.530;1.74;00:10:20.400
236.55;0.967;0.1213E+03;50.077;300;20;0.2288E+03;0.1940E+03;0.530;1.74;00:10:20.500
236.53;0.970;0.1216E+03;50.077;300;20;0.2294E+03;0.1945E+03;0.530;1.75;00:10:20.600
236.52;0.968;0.1214E+03;50.076;300;20;0.2290E+03;0.1942E+03;0.530;1.76;00:10:20.700
236.56;0.981;0.1230E+03;50.075;300;20;0.2321E+03;0.1969E+03;0.530;1.74;00:10:20.800
236.55;0.974;0.1221E+03;50.075;300;20;0.2305E+03;0.1954E+03;0.530;1.74;00:10:20.900
236.57;0.981;0.1230E+03;50.076;300;20;0.2321E+03;0.1969E+03;0.530;1.77;00:10:21.000
236.55;0.961;0.1206E+03;50.076;300;20;0.2272E+03;0.1926E+03;0.531;1.75;00:10:21.100
236.51;0.972;0.1220E+03;50.074;300;20;0.2299E+03;0.1948E+03;0.531;1.76;00:10:21.200
236.59;0.974;0.1224E+03;50.075;300;20;0.2303E+03;0.1951E+03;0.532;1.75;00:10:21.300
236.55;0.974;0.1225E+03;50.074;300;20;0.2305E+03;0.1952E+03;0.532;1.76;00:10:21.400
236.57;0.979;0.1230E+03;50.074;300;20;0.2315E+03;0.1962E+03;0.531;1.78;00:10:21.500
236.58;0.969;0.1215E+03;50.074;300;20;0.2293E+03;0.1945E+03;0.530;1.76;00:10:21.600
236.60;0.974;0.1222E+03;50.075;300;20;0.2304E+03;0.1953E+03;0.530;1.74;00:10:21.700
236.57;0.955;0.1199E+03;50.075;300;20;0.2260E+03;0.1915E+03;0.531;1.76;00:10:21.800
236.56;0.979;0.1231E+03;50.076;300;20;0.2316E+03;0.1961E+03;0.532;1.77;00:10:21.900
236.57;0.966;0.1214E+03;50.076;300;20;0.2285E+03;0.1936E+03;0.531;1.78;00:10:22.000
236.61;0.979;0.1229E+03;50.076;300;20;0.2318E+03;0.1965E+03;0.530;1.77;00:10:22.100
236.62;0.958;0.1204E+03;50.078;300;20;0.2267E+03;0.1921E+03;0.531;1.76;00:10:22.200
236.61;0.975;0.1226E+03;50.077;300;20;0.2308E+03;0.1955E+03;0.531;1.76;00:10:22.300
236.63;0.967;0.1218E+03;50.078;300;20;0.2289E+03;0.1938E+03;0.532;1.77;00:10:22.400
236.64;0.957;0.1205E+03;50.079;300;20;0.2266E+03;0.1919E+03;0.532;1.77;00:10:22.500
236.67;0.974;0.1224E+03;50.078;300;20;0.2305E+03;0.1953E+03;0.531;1.77;00:10:22.600
236.67;0.973;0.1220E+03;50.078;300;20;0.2302E+03;0.1952E+03;0.530;1.74;00:10:22.700
236.66;0.982;0.1233E+03;50.078;300;20;0.2325E+03;0.1971E+03;0.530;1.75;00:10:22.800
236.67;0.958;0.1203E+03;50.077;300;20;0.2267E+03;0.1922E+03;0.531;1.76;00:10:22.900
236.67;0.971;0.1221E+03;50.077;300;20;0.2298E+03;0.1947E+03;0.531;1.75;00:10:23.000
236.67;0.966;0.1213E+03;50.077;300;20;0.2287E+03;0.1939E+03;0.530;1.75;00:10:23.100
236.65;0.969;0.1216E+03;50.076;300;20;0.2292E+03;0.1943E+03;0.531;1.74;00:10:23.200
236.68;0.870;0.1096E+03;50.076;300;20;0.2059E+03;0.1743E+03;0.532;1.75;00:10:23.300
236.69;0.798;0.1006E+03;50.075;300;20;0.1889E+03;0.1598E+03;0.533;1.75;00:10:23.400
236.66;0.885;0.1113E+03;50.074;300;20;0.2094E+03;0.1773E+03;0.531;1.75;00:10:23.500
236.63;0.982;0.1233E+03;50.075;300;20;0.2323E+03;0.1968E+03;0.531;1.75;00:10:23.600
236.63;0.973;0.1223E+03;50.075;300;20;0.2303E+03;0.1952E+03;0.531;1.73;00:10:23.700
236.55;0.980;0.1230E+03;50.074;300;20;0.2318E+03;0.1965E+03;0.531;1.76;00:10:23.800
236.52;0.969;0.1218E+03;50.074;300;20;0.2291E+03;0.1940E+03;0.532;1.77;00:10:23.900
236.49;0.984;0.1236E+03;50.075;300;20;0.2327E+03;0.1971E+03;0.531;1.74;00:10:24.000
236.52;1.008;0.1265E+03;50.075;300;20;0.2385E+03;0.2022E+03;0.530;1.74;00:10:24.100
236.51;0.972;0.1220E+03;50.074;300;20;0.2299E+03;0.1948E+03;0.531;1.74;00:10:24.200
236.50;0.987;0.1242E+03;50.075;300;20;0.2335E+03;0.1977E+03;0.532;1.74;00:10:24.300
236.54;0.975;0.1226E+03;50.074;300;20;0.2306E+03;0.1954E+03;0.531;1.73;00:10:24.400
236.54;0.973;0.1225E+03;50.074;300;20;0.2301E+03;0.1948E+03;0.532;1.74;00:10:24.500
236.58;0.983;0.1235E+03;50.073;300;20;0.2326E+03;0.1971E+03;0.531;1.75;00:10:24.600
236.57;0.981;0.1232E+03;50.072;300;20;0.2321E+03;0.1967E+03;0.531;1.72;00:10:24.700
236.57;0.965;0.1215E+03;50.073;300;20;0.2283E+03;0.1933E+03;0.532;1.75;00:10:24.800
236.48;0.971;0.1219E+03;50.072;300;20;0.2296E+03;0.1946E+03;0.531;1.77;00:10:24.900
236.52;0.967;0.1216E+03;50.072;300;20;0.2286E+03;0.1936E+03;0.532;1.77;00:10:25.000
236.56;0.982;0.1236E+03;50.071;300;20;0.2324E+03;0.1968E+03;0.532;1.76;00:10:25.100
236.54;0.971;0.1221E+03;50.071;300;20;0.2297E+03;0.1945E+03;0.532;1.74;00:10:25.200
236.56;0.984;0.1236E+03;50.070;300;20;0.2328E+03;0.1973E+03;0.531;1.77;00:10:25.300
236.56;0.967;0.1216E+03;50.072;300;20;0.2287E+03;0.1937E+03;0.532;1.75;00:10:25.400
236.55;0.983;0.1234E+03;50.071;300;20;0.2326E+03;0.1972E+03;0.530;1.76;00:10:25.500
236.56;0.988;0.1240E+03;50.071;300;20;0.2338E+03;0.1982E+03;0.531;1.76;00:10:25.600
236.58;0.976;0.1229E+03;50.072;300;20;0.2308E+03;0.1954E+03;0.532;1.76;00:10:25.700
236.57;0.975;0.1229E+03;50.071;300;20;0.2307E+03;0.1953E+03;0.532;1.75;00:10:25.800
236.56;0.967;0.1217E+03;50.072;300;20;0.2288E+03;0.1938E+03;0.532;1.77;00:10:25.900
236.51;0.984;0.1235E+03;50.070;300;20;0.2327E+03;0.1973E+03;0.530;1.76;00:10:26.000
236.60;0.968;0.1216E+03;50.071;300;20;0.2291E+03;0.1942E+03;0.531;1.77;00:10:26.100
236.59;0.985;0.1239E+03;50.072;300;20;0.2331E+03;0.1975E+03;0.531;1.77;00:10:26.200
236.60;0.962;0.1210E+03;50.072;300;20;0.2275E+03;0.1927E+03;0.532;1.76;00:10:26.300
236.57;0.979;0.1230E+03;50.071;300;20;0.2316E+03;0.1963E+03;0.531;1.75;00:10:26.400
236.63;0.969;0.1215E+03;50.072;300;20;0.2292E+03;0.1943E+03;0.530;1.77;00:10:26.500
236.59;0.975;0.1222E+03;50.072;300;20;0.2306E+03;0.1955E+03;0.530;1.77;00:10:26.600
236.59;0.974;0.1224E+03;50.071;300;20;0.2306E+03;0.1954E+03;0.531;1.76;00:10:26.700
236.62;0.977;0.1228E+03;50.071;300;20;0.2312E+03;0.1959E+03;0.531;1.75;00:10:26.800
236.59;0.964;0.1211E+03;50.071;300;20;0.2280E+03;0.1932E+03;0.531;1.76;00:10:26.900
236.62;0.978;0.1229E+03;50.071;300;20;0.2314E+03;0.1961E+03;0.531;1.76;00:10:27.000
236.62;0.977;0.1229E+03;50.070;300;20;0.2312E+03;0.1958E+03;0.532;1.77;00:10:27.100
236.58;0.970;0.1218E+03;50.069;300;20;0.2296E+03;0.1946E+03;0.531;1.77;00:10:27.200
236.58;0.970;0.1220E+03;50.068;300;20;0.2295E+03;0.1943E+03;0.532;1.79;00:10:27.300
236.62;0.979;0.1230E+03;50.068;300;20;0.2317E+03;0.1964E+03;0.531;1.76;00:10:27.400
236.63;0.987;0.1241E+03;50.067;300;20;0.2336E+03;0.1979E+03;0.531;1.78;00:10:27.500
236.64;0.975;0.1225E+03;50.067;300;20;0.2307E+03;0.1955E+03;0.531;1.75;00:10:27.600
236.66;0.902;0.1134E+03;50.067;300;20;0.2135E+03;0.1809E+03;0.531;1.78;00:10:27.700
236.63;0.829;0.1043E+03;50.069;300;20;0.1962E+03;0.1661E+03;0.532;1.76;00:10:27.800
236.63;0.813;0.1022E+03;50.069;300;20;0.1925E+03;0.1631E+03;0.531;1.76;00:10:27.900
236.57;0.784;0.0987E+03;50.069;300;20;0.1855E+03;0.1570E+03;0.532;1.75;00:10:28.000
236.61;0.780;0.0982E+03;50.069;300;20;0.1847E+03;0.1564E+03;0.532;1.76;00:10:28.100
236.61;0.760;0.0958E+03;50.069;300;20;0.1799E+03;0.1522E+03;0.533;1.75;00:10:28.200
236.61;0.765;0.0965E+03;50.070;300;20;0.1811E+03;0.1532E+03;0.533;1.74;00:10:28.300
236.61;0.774;0.0976E+03;50.071;300;20;0.1830E+03;0.1549E+03;0.533;1.75;00:10:28.400
236.66;0.767;0.0966E+03;50.071;300;20;0.1815E+03;0.1537E+03;0.532;1.76;00:10:28.500
