#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:35:17
#Stop Time;00:42:41
#Actual Count;4443        
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
236.46;0.742;0.0940E+03;50.013;300;20;0.1755E+03;0.1482E+03;0.535;1.77;00:35:18.900
236.43;0.749;0.0948E+03;50.015;300;20;0.1772E+03;0.1496E+03;0.535;1.79;00:35:19.000
236.35;0.747;0.0943E+03;50.014;300;20;0.1765E+03;0.1492E+03;0.534;1.79;00:35:19.100
236.37;0.768;0.0971E+03;50.014;300;20;0.1814E+03;0.1533E+03;0.535;1.79;00:35:19.200
236.38;0.750;0.0950E+03;50.013;300;20;0.1773E+03;0.1496E+03;0.536;1.77;00:35:19.300
236.39;0.757;0.0957E+03;50.013;300;20;0.1788E+03;0.1511E+03;0.535;1.79;00:35:19.400
236.35;0.751;0.0953E+03;50.011;300;20;0.1775E+03;0.1497E+03;0.537;1.80;00:35:19.500
236.38;0.766;0.0970E+03;50.011;300;20;0.1811E+03;0.1530E+03;0.535;1.79;00:35:19.600
236.36;0.749;0.0948E+03;50.009;300;20;0.1771E+03;0.1496E+03;0.535;1.79;00:35:19.700
236.34;0.740;0.0934E+03;50.009;300;20;0.1749E+03;0.1479E+03;0.534;1.78;00:35:19.800
236.35;0.746;0.0945E+03;50.011;300;20;0.1762E+03;0.1488E+03;0.536;1.78;00:35:19.900
236.42;0.764;0.0968E+03;50.010;300;20;0.1805E+03;0.1523E+03;0.536;1.77;00:35:20.000
236.46;0.764;0.0970E+03;50.011;300;20;0.1806E+03;0.1523E+03;0.537;1.79;00:35:20.100
236.48;0.748;0.0948E+03;50.011;300;20;0.1768E+03;0.1493E+03;0.536;1.79;00:35:20.200
236.46;0.769;0.0973E+03;50.012;300;20;0.1818E+03;0.1535E+03;0.535;1.80;00:35:20.300
236.48;0.739;0.0935E+03;50.012;300;20;0.1746E+03;0.1475E+03;0.536;1.80;00:35:20.400
236.45;0.763;0.0965E+03;50.012;300;20;0.1804E+03;0.1524E+03;0.535;1.78;00:35:20.500
236.44;0.750;0.0950E+03;50.013;300;20;0.1773E+03;0.1498E+03;0.535;1.81;00:35:20.600
236.42;0.753;0.0952E+03;50.014;300;20;0.1781E+03;0.1505E+03;0.534;1.81;00:35:20.700
236.44;0.754;0.0955E+03;50.014;300;20;0.1783E+03;0.1506E+03;0.536;1.79;00:35:20.800
236.44;0.759;0.0957E+03;50.012;300;20;0.1795E+03;0.1519E+03;0.533;1.79;00:35:20.900
236.40;0.758;0.0957E+03;50.012;300;20;0.1792E+03;0.1515E+03;0.534;1.76;00:35:21.000
236.41;0.743;0.0937E+03;50.013;300;20;0.1757E+03;0.1485E+03;0.534;1.78;00:35:21.100
236.43;0.766;0.0970E+03;50.013;300;20;0.1812E+03;0.1531E+03;0.535;1.80;00:35:21.200
236.43;0.759;0.0959E+03;50.012;300;20;0.1796E+03;0.1518E+03;0.534;1.80;00:35:21.300
236.47;0.770;0.0971E+03;50.011;300;20;0.1820E+03;0.1539E+03;0.533;1.77;00:35:21.400
236.43;0.747;0.0945E+03;50.012;300;20;0.1767E+03;0.1493E+03;0.535;1.79;00:35:21.500
236.44;0.770;0.0973E+03;50.010;300;20;0.1820E+03;0.1538E+03;0.535;1.81;00:35:21.600
236.42;0.756;0.0955E+03;50.009;300;20;0.1788E+03;0.1512E+03;0.534;1.79;00:35:21.700
236.41;0.789;0.0997E+03;50.010;300;20;0.1866E+03;0.1577E+03;0.535;1.80;00:35:21.800
236.31;0.825;0.1040E+03;50.010;300;20;0.1950E+03;0.1649E+03;0.534;1.80;00:35:21.900
236.32;0.886;0.1120E+03;50.010;300;20;0.2095E+03;0.1770E+03;0.535;1.79;00:35:22.000
236.39;0.898;0.1137E+03;50.009;300;20;0.2124E+03;0.1793E+03;0.536;1.80;00:35:22.100
236.39;0.912;0.1150E+03;50.009;300;20;0.2156E+03;0.1824E+03;0.533;1.82;00:35:22.200
236.42;0.926;0.1171E+03;50.011;300;20;0.2190E+03;0.1851E+03;0.535;1.82;00:35:22.300
236.42;0.926;0.1170E+03;50.011;300;20;0.2189E+03;0.1850E+03;0.534;1.82;00:35:22.400
236.41;0.947;0.1196E+03;50.011;300;20;0.2239E+03;0.1893E+03;0.534;1.81;00:35:22.500
236.43;0.916;0.1154E+03;50.012;300;20;0.2165E+03;0.1831E+03;0.533;1.80;00:35:22.600
236.41;0.924;0.1166E+03;50.013;300;20;0.2185E+03;0.1847E+03;0.534;1.83;00:35:22.700
236.41;0.927;0.1171E+03;50.013;300;20;0.2192E+03;0.1854E+03;0.534;1.81;00:35:22.800
236.37;0.935;0.1180E+03;50.014;300;20;0.2211E+03;0.1870E+03;0.534;1.81;00:35:22.900
236.37;0.925;0.1167E+03;50.015;300;20;0.2186E+03;0.1849E+03;0.534;1.81;00:35:23.000
236.34;0.925;0.1166E+03;50.016;300;20;0.2185E+03;0.1849E+03;0.533;1.81;00:35:23.100
236.34;0.931;0.1175E+03;50.017;300;20;0.2201E+03;0.1862E+03;0.534;1.81;00:35:23.200
236.35;0.943;0.1187E+03;50.018;300;20;0.2228E+03;0.1886E+03;0.533;1.81;00:35:23.300
236.34;0.940;0.1185E+03;50.017;300;20;0.2222E+03;0.1880E+03;0.533;1.80;00:35:23.400
236.35;0.931;0.1175E+03;50.017;300;20;0.2200E+03;0.1860E+03;0.534;1.80;00:35:23.500
236.34;0.928;0.1172E+03;50.017;300;20;0.2193E+03;0.1854E+03;0.534;1.80;00:35:23.600
236.32;0.938;0.1181E+03;50.017;300;20;0.2217E+03;0.1877E+03;0.533;1.83;00:35:23.700
236.33;0.945;0.1191E+03;50.017;300;20;0.2232E+03;0.1888E+03;0.534;1.81;00:35:23.800
236.27;0.914;0.1151E+03;50.018;300;20;0.2160E+03;0.1828E+03;0.533;1.83;00:35:23.900
236.27;0.955;0.1206E+03;50.017;300;20;0.2256E+03;0.1906E+03;0.535;1.82;00:35:24.000
236.34;0.936;0.1181E+03;50.017;300;20;0.2212E+03;0.1870E+03;0.534;1.83;00:35:24.100
236.34;0.941;0.1186E+03;50.016;300;20;0.2224E+03;0.1881E+03;0.533;1.82;00:35:24.200
236.38;0.927;0.1172E+03;50.016;300;20;0.2190E+03;0.1851E+03;0.535;1.81;00:35:24.300
236.38;0.944;0.1192E+03;50.016;300;20;0.2230E+03;0.1885E+03;0.535;1.83;00:35:24.400
236.40;0.928;0.1175E+03;50.017;300;20;0.2194E+03;0.1852E+03;0.536;1.82;00:35:24.500
236.40;0.936;0.1184E+03;50.015;300;20;0.2212E+03;0.1868E+03;0.536;1.83;00:35:24.600
236.41;0.932;0.1176E+03;50.014;300;20;0.2203E+03;0.1863E+03;0.534;1.83;00:35:24.700
236.36;0.938;0.1181E+03;50.014;300;20;0.2217E+03;0.1876E+03;0.533;1.81;00:35:24.800
236.39;0.935;0.1184E+03;50.014;300;20;0.2210E+03;0.1866E+03;0.536;1.83;00:35:24.900
236.36;0.919;0.1162E+03;50.013;300;20;0.2171E+03;0.1835E+03;0.535;1.83;00:35:25.000
236.36;0.923;0.1166E+03;50.013;300;20;0.2182E+03;0.1845E+03;0.534;1.83;00:35:25.100
236.39;0.958;0.1212E+03;50.014;300;20;0.2265E+03;0.1913E+03;0.535;1.82;00:35:25.200
236.36;0.933;0.1181E+03;50.013;300;20;0.2206E+03;0.1863E+03;0.535;1.81;00:35:25.300
236.39;0.930;0.1175E+03;50.013;300;20;0.2198E+03;0.1857E+03;0.535;1.83;00:35:25.400
236.39;0.936;0.1182E+03;50.013;300;20;0.2213E+03;0.1871E+03;0.534;1.85;00:35:25.500
236.39;0.925;0.1168E+03;50.013;300;20;0.2188E+03;0.1850E+03;0.534;1.84;00:35:25.600
236.42;0.937;0.1186E+03;50.013;300;20;0.2216E+03;0.1872E+03;0.535;1.84;00:35:25.700
236.42;0.922;0.1168E+03;50.013;300;20;0.2179E+03;0.1840E+03;0.536;1.85;00:35:25.800
236.37;0.934;0.1182E+03;50.012;300;20;0.2209E+03;0.1866E+03;0.535;1.85;00:35:25.900
236.39;0.936;0.1184E+03;50.012;300;20;0.2212E+03;0.1869E+03;0.535;1.83;00:35:26.000
236.46;0.934;0.1182E+03;50.012;300;20;0.2209E+03;0.1866E+03;0.535;1.84;00:35:26.100
236.45;0.892;0.1131E+03;50.011;300;20;0.2110E+03;0.1782E+03;0.536;1.83;00:35:26.200
236.46;0.816;0.1033E+03;50.011;300;20;0.1929E+03;0.1629E+03;0.535;1.85;00:35:26.300
236.47;0.786;0.0995E+03;50.010;300;20;0.1858E+03;0.1569E+03;0.535;1.84;00:35:26.400
236.49;0.775;0.0980E+03;50.010;300;20;0.1834E+03;0.1550E+03;0.534;1.82;00:35:26.500
236.47;0.816;0.1032E+03;50.011;300;20;0.1929E+03;0.1630E+03;0.535;1.82;00:35:26.600
236.49;0.890;0.1126E+03;50.011;300;20;0.2104E+03;0.1777E+03;0.535;1.85;00:35:26.700
236.50;0.933;0.1182E+03;50.012;300;20;0.2206E+03;0.1862E+03;0.536;1.84;00:35:26.800
236.53;0.928;0.1176E+03;50.012;300;20;0.2195E+03;0.1853E+03;0.536;1.84;00:35:26.900
236.50;0.935;0.1182E+03;50.012;300;20;0.2211E+03;0.1868E+03;0.535;1.83;00:35:27.000
236.53;0.934;0.1182E+03;50.012;300;20;0.2210E+03;0.1867E+03;0.535;1.83;00:35:27.100
236.52;0.952;0.1202E+03;50.012;300;20;0.2251E+03;0.1903E+03;0.534;1.83;00:35:27.200
236.50;0.929;0.1176E+03;50.012;300;20;0.2197E+03;0.1855E+03;0.536;1.83;00:35:27.300
236.46;0.943;0.1194E+03;50.012;300;20;0.2230E+03;0.1884E+03;0.535;1.82;00:35:27.400
236.38;0.950;0.1204E+03;50.012;300;20;0.2247E+03;0.1896E+03;0.536;1.83;00:35:27.500
236.44;0.946;0.1199E+03;50.011;300;20;0.2238E+03;0.1889E+03;0.536;1.83;00:35:27.600
236.44;0.951;0.1204E+03;50.012;300;20;0.2248E+03;0.1898E+03;0.536;1.81;00:35:27.700
236.41;0.924;0.1170E+03;50.011;300;20;0.2184E+03;0.1845E+03;0.535;1.83;00:35:27.800
236.33;0.915;0.1158E+03;50.011;300;20;0.2163E+03;0.1826E+03;0.536;1.83;00:35:27.900
236.38;0.960;0.1216E+03;50.012;300;20;0.2270E+03;0.1916E+03;0.536;1.83;00:35:28.000
236.42;0.949;0.1204E+03;50.012;300;20;0.2243E+03;0.1893E+03;0.537;1.83;00:35:28.100
236.41;0.923;0.1170E+03;50.012;300;20;0.2182E+03;0.1842E+03;0.536;1.83;00:35:28.200
236.41;0.950;0.1205E+03;50.013;300;20;0.2246E+03;0.1895E+03;0.536;1.86;00:35:28.300
236.38;0.923;0.1169E+03;50.013;300;20;0.2182E+03;0.1843E+03;0.535;1.84;00:35:28.400
236.39;0.945;0.1200E+03;50.014;300;20;0.2233E+03;0.1883E+03;0.537;1.82;00:35:28.500
236.40;0.938;0.1192E+03;50.015;300;20;0.2217E+03;0.1870E+03;0.538;1.81;00:35:28.600
236.33;0.950;0.1203E+03;50.015;300;20;0.2244E+03;0.1895E+03;0.536;1.80;00:35:28.700
236.38;0.933;0.1184E+03;50.015;300;20;0.2204E+03;0.1860E+03;0.537;1.84;00:35:28.800
236.35;0.929;0.1175E+03;50.015;300;20;0.2195E+03;0.1854E+03;0.535;1.83;00:35:28.900
236.33;0.947;0.1199E+03;50.015;300;20;0.2239E+03;0.1890E+03;0.536;1.83;00:35:29.000
236.34;0.947;0.1198E+03;50.015;300;20;0.2239E+03;0.1892E+03;0.535;1.84;00:35:29.100
236.32;0.934;0.1182E+03;50.015;300;20;0.2207E+03;0.1864E+03;0.536;1.82;00:35:29.200
236.36;0.938;0.1188E+03;50.016;300;20;0.2218E+03;0.1873E+03;0.536;1.83;00:35:29.300
236.33;0.952;0.1205E+03;50.017;300;20;0.2250E+03;0.1900E+03;0.536;1.81;00:35:29.400
236.38;0.947;0.1201E+03;50.019;300;20;0.2238E+03;0.1888E+03;0.537;1.84;00:35:29.500
236.38;0.939;0.1191E+03;50.018;300;20;0.2220E+03;0.1873E+03;0.536;1.82;00:35:29.600
236.38;0.936;0.1185E+03;50.018;300;20;0.2211E+03;0.1867E+03;0.536;1.84;00:35:29.700
236.38;0.944;0.1196E+03;50.019;300;20;0.2231E+03;0.1884E+03;0.536;1.83;00:35:29.800
236.32;0.924;0.1171E+03;50.018;300;20;0.2184E+03;0.1844E+03;0.536;1.83;00:35:29.900
236.36;0.958;0.1214E+03;50.019;300;20;0.2265E+03;0.1913E+03;0.536;1.81;00:35:30.000
236.39;0.940;0.1194E+03;50.018;300;20;0.2222E+03;0.1874E+03;0.537;1.84;00:35:30.100
236.42;0.946;0.1198E+03;50.018;300;20;0.2236E+03;0.1888E+03;0.536;1.82;00:35:30.200
236.44;0.932;0.1181E+03;50.018;300;20;0.2205E+03;0.1862E+03;0.536;1.82;00:35:30.300
236.43;0.955;0.1207E+03;50.017;300;20;0.2259E+03;0.1909E+03;0.534;1.82;00:35:30.400
236.44;0.951;0.1206E+03;50.015;300;20;0.2249E+03;0.1898E+03;0.536;1.82;00:35:30.500
236.43;0.936;0.1186E+03;50.016;300;20;0.2213E+03;0.1868E+03;0.536;1.81;00:35:30.600
236.46;0.936;0.1186E+03;50.016;300;20;0.2213E+03;0.1868E+03;0.536;1.83;00:35:30.700
236.45;0.904;0.1145E+03;50.016;300;20;0.2136E+03;0.1804E+03;0.536;1.80;00:35:30.800
236.44;0.884;0.1118E+03;50.016;300;20;0.2090E+03;0.1766E+03;0.535;1.79;00:35:30.900
236.47;0.837;0.1060E+03;50.017;300;20;0.1979E+03;0.1671E+03;0.536;1.80;00:35:31.000
236.47;0.825;0.1045E+03;50.017;300;20;0.1950E+03;0.1647E+03;0.536;1.80;00:35:31.100
236.47;0.784;0.0993E+03;50.018;300;20;0.1853E+03;0.1564E+03;0.536;1.79;00:35:31.200
236.46;0.787;0.0998E+03;50.017;300;20;0.1861E+03;0.1571E+03;0.536;1.79;00:35:31.300
236.46;0.770;0.0975E+03;50.017;300;20;0.1820E+03;0.1537E+03;0.536;1.79;00:35:31.400
236.47;0.776;0.0982E+03;50.018;300;20;0.1835E+03;0.1551E+03;0.535;1.81;00:35:31.500
236.48;0.761;0.0965E+03;50.019;300;20;0.1799E+03;0.1518E+03;0.536;1.79;00:35:31.600
236.52;0.767;0.0972E+03;50.020;300;20;0.1815E+03;0.1533E+03;0.536;1.77;00:35:31.700
236.48;0.761;0.0964E+03;50.020;300;20;0.1799E+03;0.1519E+03;0.536;1.78;00:35:31.800
236.47;0.757;0.0960E+03;50.020;300;20;0.1790E+03;0.1511E+03;0.536;1.77;00:35:31.900
236.48;0.775;0.0982E+03;50.019;300;20;0.1832E+03;0.1547E+03;0.536;1.77;00:35:32.000
236.51;0.758;0.0961E+03;50.019;300;20;0.1794E+03;0.1514E+03;0.536;1.78;00:35:32.100
236.51;0.773;0.0977E+03;50.018;300;20;0.1829E+03;0.1546E+03;0.534;1.77;00:35:32.200
236.55;0.762;0.0967E+03;50.017;300;20;0.1803E+03;0.1522E+03;0.536;1.77;00:35:32.300
236.55;0.819;0.1037E+03;50.017;300;20;0.1936E+03;0.1635E+03;0.536;1.76;00:35:32.400
236.53;0.865;0.1095E+03;50.018;300;20;0.2047E+03;0.1729E+03;0.535;1.75;00:35:32.500
236.53;0.938;0.1186E+03;50.018;300;20;0.2218E+03;0.1874E+03;0.535;1.77;00:35:32.600
236.54;0.913;0.1153E+03;50.018;300;20;0.2158E+03;0.1825E+03;0.534;1.75;00:35:32.700
236.53;0.929;0.1175E+03;50.018;300;20;0.2197E+03;0.1857E+03;0.535;1.74;00:35:32.800
236.52;0.933;0.1182E+03;50.019;300;20;0.2206E+03;0.1862E+03;0.536;1.75;00:35:32.900
236.49;0.927;0.1174E+03;50.018;300;20;0.2191E+03;0.1850E+03;0.536;1.75;00:35:33.000
236.45;0.905;0.1143E+03;50.017;300;20;0.2140E+03;0.1809E+03;0.534;1.76;00:35:33.100
236.45;0.937;0.1185E+03;50.018;300;20;0.2216E+03;0.1872E+03;0.535;1.76;00:35:33.200
236.43;0.945;0.1198E+03;50.020;300;20;0.2235E+03;0.1887E+03;0.536;1.78;00:35:33.300
236.45;0.934;0.1183E+03;50.020;300;20;0.2208E+03;0.1865E+03;0.536;1.77;00:35:33.400
236.42;0.929;0.1177E+03;50.020;300;20;0.2197E+03;0.1855E+03;0.536;1.75;00:35:33.500
236.45;0.931;0.1181E+03;50.020;300;20;0.2202E+03;0.1859E+03;0.536;1.75;00:35:33.600
236.44;0.941;0.1192E+03;50.019;300;20;0.2226E+03;0.1880E+03;0.536;1.75;00:35:33.700
236.42;0.923;0.1170E+03;50.019;300;20;0.2182E+03;0.1841E+03;0.536;1.76;00:35:33.800
236.37;0.937;0.1184E+03;50.018;300;20;0.2215E+03;0.1873E+03;0.534;1.76;00:35:33.900
236.41;0.941;0.1193E+03;50.019;300;20;0.2226E+03;0.1879E+03;0.536;1.77;00:35:34.000
236.47;0.943;0.1193E+03;50.019;300;20;0.2229E+03;0.1883E+03;0.535;1.77;00:35:34.100
236.44;0.940;0.1188E+03;50.020;300;20;0.2222E+03;0.1878E+03;0.535;1.76;00:35:34.200
236.48;0.945;0.1195E+03;50.019;300;20;0.2235E+03;0.1889E+03;0.534;1.78;00:35:34.300
236.46;0.935;0.1183E+03;50.020;300;20;0.2212E+03;0.1869E+03;0.535;1.77;00:35:34.400
236.45;0.935;0.1181E+03;50.019;300;20;0.2210E+03;0.1868E+03;0.534;1.77;00:35:34.500
236.49;0.946;0.1197E+03;50.019;300;20;0.2236E+03;0.1889E+03;0.535;1.74;00:35:34.600
236.48;0.938;0.1187E+03;50.021;300;20;0.2219E+03;0.1875E+03;0.535;1.76;00:35:34.700
236.54;0.933;0.1183E+03;50.021;300;20;0.2206E+03;0.1862E+03;0.536;1.77;00:35:34.800
236.48;0.924;0.1170E+03;50.021;300;20;0.2184E+03;0.1845E+03;0.535;1.76;00:35:34.900
236.50;0.944;0.1195E+03;50.022;300;20;0.2232E+03;0.1886E+03;0.535;1.75;00:35:35.000
236.45;0.929;0.1172E+03;50.023;300;20;0.2197E+03;0.1859E+03;0.533;1.76;00:35:35.100
236.45;0.936;0.1185E+03;50.023;300;20;0.2213E+03;0.1869E+03;0.536;1.76;00:35:35.200
236.49;0.935;0.1186E+03;50.024;300;20;0.2211E+03;0.1867E+03;0.536;1.76;00:35:35.300
236.49;0.945;0.1195E+03;50.024;300;20;0.2235E+03;0.1888E+03;0.535;1.78;00:35:35.400
236.52;0.935;0.1184E+03;50.025;300;20;0.2212E+03;0.1869E+03;0.535;1.77;00:35:35.500
236.53;0.936;0.1183E+03;50.024;300;20;0.2213E+03;0.1871E+03;0.535;1.76;00:35:35.600
236.54;0.942;0.1191E+03;50.025;300;20;0.2227E+03;0.1882E+03;0.535;1.78;00:35:35.700
236.54;0.931;0.1178E+03;50.026;300;20;0.2202E+03;0.1860E+03;0.535;1.78;00:35:35.800
236.52;0.915;0.1161E+03;50.025;300;20;0.2164E+03;0.1826E+03;0.536;1.78;00:35:35.900
236.45;0.939;0.1189E+03;50.024;300;20;0.2221E+03;0.1875E+03;0.536;1.76;00:35:36.000
236.59;0.961;0.1219E+03;50.023;300;20;0.2273E+03;0.1918E+03;0.536;1.77;00:35:36.100
236.53;0.920;0.1167E+03;50.023;300;20;0.2175E+03;0.1836E+03;0.536;1.77;00:35:36.200
236.56;0.945;0.1197E+03;50.023;300;20;0.2236E+03;0.1889E+03;0.535;1.79;00:35:36.300
236.55;0.938;0.1186E+03;50.023;300;20;0.2218E+03;0.1874E+03;0.535;1.79;00:35:36.400
236.57;0.943;0.1194E+03;50.024;300;20;0.2230E+03;0.1883E+03;0.535;1.78;00:35:36.500
236.55;0.937;0.1188E+03;50.024;300;20;0.2217E+03;0.1872E+03;0.536;1.78;00:35:36.600
236.60;0.872;0.1107E+03;50.024;300;20;0.2063E+03;0.1742E+03;0.536;1.76;00:35:36.700
236.59;0.788;0.1001E+03;50.023;300;20;0.1863E+03;0.1571E+03;0.537;1.78;00:35:36.800
236.57;0.788;0.1001E+03;50.024;300;20;0.1864E+03;0.1572E+03;0.537;1.77;00:35:36.900
236.56;0.862;0.1091E+03;50.024;300;20;0.2039E+03;0.1722E+03;0.535;1.78;00:35:37.000
236.50;0.939;0.1188E+03;50.025;300;20;0.2221E+03;0.1876E+03;0.535;1.78;00:35:37.100
236.50;0.941;0.1192E+03;50.023;300;20;0.2225E+03;0.1878E+03;0.536;1.81;00:35:37.200
236.50;0.934;0.1181E+03;50.024;300;20;0.2209E+03;0.1867E+03;0.535;1.80;00:35:37.300
236.52;0.954;0.1208E+03;50.023;300;20;0.2256E+03;0.1906E+03;0.535;1.81;00:35:37.400
236.51;0.955;0.1208E+03;50.023;300;20;0.2257E+03;0.1907E+03;0.535;1.80;00:35:37.500
236.48;0.953;0.1207E+03;50.023;300;20;0.2253E+03;0.1902E+03;0.536;1.80;00:35:37.600
236.49;0.928;0.1175E+03;50.023;300;20;0.2194E+03;0.1853E+03;0.536;1.81;00:35:37.700
236.46;0.956;0.1211E+03;50.022;300;20;0.2260E+03;0.1908E+03;0.536;1.81;00:35:37.800
236.46;0.934;0.1183E+03;50.022;300;20;0.2208E+03;0.1864E+03;0.536;1.81;00:35:37.900
236.42;0.942;0.1194E+03;50.022;300;20;0.2227E+03;0.1880E+03;0.536;1.80;00:35:38.000
236.46;0.938;0.1191E+03;50.022;300;20;0.2219E+03;0.1872E+03;0.537;1.81;00:35:38.100
236.45;0.951;0.1205E+03;50.022;300;20;0.2249E+03;0.1899E+03;0.536;1.82;00:35:38.200
236.45;0.934;0.1185E+03;50.021;300;20;0.2207E+03;0.1862E+03;0.537;1.82;00:35:38.300
236.48;0.953;0.1206E+03;50.020;300;20;0.2253E+03;0.1903E+03;0.535;1.80;00:35:38.400
236.44;0.944;0.1195E+03;50.020;300;20;0.2232E+03;0.1885E+03;0.535;1.79;00:35:38.500
236.45;0.946;0.1200E+03;50.020;300;20;0.2238E+03;0.1889E+03;0.536;1.79;00:35:38.600
236.46;0.946;0.1198E+03;50.018;300;20;0.2236E+03;0.1888E+03;0.536;1.80;00:35:38.700
236.49;0.946;0.1196E+03;50.017;300;20;0.2237E+03;0.1890E+03;0.535;1.79;00:35:38.800
236.50;0.956;0.1210E+03;50.016;300;20;0.2260E+03;0.1909E+03;0.535;1.77;00:35:38.900
236.47;0.951;0.1205E+03;50.015;300;20;0.2249E+03;0.1899E+03;0.536;1.77;00:35:39.000
236.45;0.927;0.1171E+03;50.013;300;20;0.2191E+03;0.1852E+03;0.534;1.80;00:35:39.100
236.42;0.943;0.1192E+03;50.012;300;20;0.2230E+03;0.1885E+03;0.534;1.76;00:35:39.200
236.43;0.951;0.1201E+03;50.012;300;20;0.2248E+03;0.1900E+03;0.534;1.75;00:35:39.300
236.40;0.934;0.1181E+03;50.011;300;20;0.2208E+03;0.1866E+03;0.535;1.75;00:35:39.400
236.42;0.947;0.1199E+03;50.010;300;20;0.2239E+03;0.1890E+03;0.536;1.76;00:35:39.500
236.45;0.937;0.1188E+03;50.010;300;20;0.2216E+03;0.1870E+03;0.536;1.77;00:35:39.600
236.49;0.953;0.1206E+03;50.010;300;20;0.2253E+03;0.1903E+03;0.535;1.77;00:35:39.700
236.49;0.942;0.1190E+03;50.012;300;20;0.2227E+03;0.1882E+03;0.535;1.77;00:35:39.800
236.50;0.948;0.1200E+03;50.011;300;20;0.2243E+03;0.1895E+03;0.535;1.74;00:35:39.900
236.50;0.948;0.1200E+03;50.011;300;20;0.2243E+03;0.1895E+03;0.535;1.75;00:35:40.000
236.53;0.949;0.1202E+03;50.011;300;20;0.2244E+03;0.1895E+03;0.535;1.75;00:35:40.100
236.58;0.944;0.1195E+03;50.011;300;20;0.2233E+03;0.1886E+03;0.535;1.75;00:35:40.200
236.59;0.943;0.1193E+03;50.012;300;20;0.2231E+03;0.1885E+03;0.535;1.74;00:35:40.300
236.57;0.954;0.1208E+03;50.014;300;20;0.2258E+03;0.1907E+03;0.535;1.75;00:35:40.400
236.60;0.933;0.1183E+03;50.013;300;20;0.2207E+03;0.1864E+03;0.536;1.75;00:35:40.500
236.60;0.952;0.1208E+03;50.013;300;20;0.2252E+03;0.1900E+03;0.536;1.75;00:35:40.600
236.59;0.933;0.1184E+03;50.012;300;20;0.2207E+03;0.1862E+03;0.536;1.75;00:35:40.700
236.60;0.949;0.1206E+03;50.012;300;20;0.2246E+03;0.1895E+03;0.537;1.76;00:35:40.800
236.60;0.936;0.1187E+03;50.013;300;20;0.2215E+03;0.1870E+03;0.536;1.76;00:35:40.900
236.56;0.958;0.1215E+03;50.013;300;20;0.2266E+03;0.1912E+03;0.536;1.78;00:35:41.000
236.53;0.909;0.1153E+03;50.013;300;20;0.2151E+03;0.1816E+03;0.536;1.75;00:35:41.100
