#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:43:52
#Stop Time;00:51:05
#Actual Count;4337        
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
236.49;0.714;0.0932E+03;50.004;300;20;0.1688E+03;0.1407E+03;0.553;1.89;00:43:54.400
236.51;0.741;0.0967E+03;50.004;300;20;0.1752E+03;0.1461E+03;0.552;1.87;00:43:54.500
236.54;0.718;0.0940E+03;50.005;300;20;0.1699E+03;0.1415E+03;0.553;1.89;00:43:54.600
236.51;0.731;0.0954E+03;50.006;300;20;0.1728E+03;0.1441E+03;0.552;1.88;00:43:54.700
236.54;0.721;0.0943E+03;50.007;300;20;0.1707E+03;0.1423E+03;0.552;1.87;00:43:54.800
236.50;0.734;0.0959E+03;50.007;300;20;0.1735E+03;0.1446E+03;0.553;1.89;00:43:54.900
236.51;0.720;0.0943E+03;50.008;300;20;0.1702E+03;0.1417E+03;0.554;1.89;00:43:55.000
236.48;0.730;0.0952E+03;50.008;300;20;0.1726E+03;0.1440E+03;0.552;1.89;00:43:55.100
236.43;0.727;0.0948E+03;50.009;300;20;0.1719E+03;0.1433E+03;0.552;1.88;00:43:55.200
236.47;0.732;0.0956E+03;50.010;300;20;0.1732E+03;0.1444E+03;0.552;1.89;00:43:55.300
236.51;0.731;0.0958E+03;50.011;300;20;0.1728E+03;0.1438E+03;0.554;1.92;00:43:55.400
236.50;0.724;0.0947E+03;50.012;300;20;0.1711E+03;0.1425E+03;0.553;1.91;00:43:55.500
236.53;0.718;0.0939E+03;50.012;300;20;0.1698E+03;0.1414E+03;0.553;1.90;00:43:55.600
236.51;0.729;0.0952E+03;50.012;300;20;0.1724E+03;0.1437E+03;0.552;1.89;00:43:55.700
236.52;0.739;0.0965E+03;50.012;300;20;0.1748E+03;0.1457E+03;0.552;1.90;00:43:55.800
236.52;0.719;0.0940E+03;50.012;300;20;0.1701E+03;0.1418E+03;0.553;1.90;00:43:55.900
236.46;0.736;0.0959E+03;50.012;300;20;0.1740E+03;0.1452E+03;0.551;1.90;00:43:56.000
236.51;0.726;0.0948E+03;50.012;300;20;0.1717E+03;0.1431E+03;0.552;1.89;00:43:56.100
236.56;0.738;0.0965E+03;50.013;300;20;0.1746E+03;0.1455E+03;0.553;1.89;00:43:56.200
236.53;0.726;0.0950E+03;50.013;300;20;0.1717E+03;0.1431E+03;0.553;1.90;00:43:56.300
236.55;0.787;0.1027E+03;50.013;300;20;0.1862E+03;0.1553E+03;0.552;1.90;00:43:56.400
236.54;0.792;0.1035E+03;50.013;300;20;0.1874E+03;0.1562E+03;0.552;1.91;00:43:56.500
236.54;0.833;0.1087E+03;50.014;300;20;0.1971E+03;0.1645E+03;0.551;1.90;00:43:56.600
236.53;0.864;0.1126E+03;50.014;300;20;0.2043E+03;0.1705E+03;0.551;1.90;00:43:56.700
236.52;0.895;0.1165E+03;50.013;300;20;0.2117E+03;0.1768E+03;0.550;1.93;00:43:56.800
236.55;0.909;0.1184E+03;50.013;300;20;0.2149E+03;0.1794E+03;0.551;1.92;00:43:56.900
236.58;0.900;0.1171E+03;50.012;300;20;0.2129E+03;0.1778E+03;0.550;1.93;00:43:57.000
236.57;0.910;0.1184E+03;50.012;300;20;0.2153E+03;0.1798E+03;0.550;1.92;00:43:57.100
236.58;0.903;0.1176E+03;50.013;300;20;0.2137E+03;0.1784E+03;0.550;1.90;00:43:57.200
236.57;0.900;0.1173E+03;50.012;300;20;0.2130E+03;0.1778E+03;0.551;1.92;00:43:57.300
236.63;0.904;0.1179E+03;50.011;300;20;0.2139E+03;0.1784E+03;0.552;1.92;00:43:57.400
236.65;0.908;0.1182E+03;50.011;300;20;0.2149E+03;0.1795E+03;0.550;1.91;00:43:57.500
236.63;0.898;0.1168E+03;50.012;300;20;0.2124E+03;0.1774E+03;0.550;1.90;00:43:57.600
236.62;0.914;0.1188E+03;50.011;300;20;0.2162E+03;0.1807E+03;0.549;1.91;00:43:57.700
236.64;0.896;0.1166E+03;50.012;300;20;0.2120E+03;0.1770E+03;0.550;1.90;00:43:57.800
236.62;0.896;0.1167E+03;50.012;300;20;0.2121E+03;0.1770E+03;0.550;1.90;00:43:57.900
236.57;0.890;0.1156E+03;50.013;300;20;0.2105E+03;0.1759E+03;0.549;1.91;00:43:58.000
236.57;0.892;0.1161E+03;50.012;300;20;0.2110E+03;0.1762E+03;0.550;1.89;00:43:58.100
236.65;0.916;0.1196E+03;50.010;300;20;0.2168E+03;0.1808E+03;0.552;1.91;00:43:58.200
236.64;0.893;0.1165E+03;50.011;300;20;0.2114E+03;0.1764E+03;0.551;1.91;00:43:58.300
236.65;0.907;0.1184E+03;50.012;300;20;0.2147E+03;0.1791E+03;0.552;1.90;00:43:58.400
236.60;0.892;0.1161E+03;50.012;300;20;0.2110E+03;0.1762E+03;0.550;1.90;00:43:58.500
236.59;0.914;0.1190E+03;50.012;300;20;0.2161E+03;0.1804E+03;0.551;1.88;00:43:58.600
236.63;0.899;0.1171E+03;50.012;300;20;0.2128E+03;0.1777E+03;0.550;1.91;00:43:58.700
236.61;0.918;0.1193E+03;50.012;300;20;0.2173E+03;0.1816E+03;0.549;1.90;00:43:58.800
236.63;0.892;0.1161E+03;50.012;300;20;0.2112E+03;0.1764E+03;0.550;1.90;00:43:58.900
236.64;0.905;0.1176E+03;50.012;300;20;0.2140E+03;0.1788E+03;0.550;1.88;00:43:59.000
236.58;0.900;0.1170E+03;50.013;300;20;0.2128E+03;0.1778E+03;0.550;1.88;00:43:59.100
236.60;0.909;0.1182E+03;50.014;300;20;0.2150E+03;0.1796E+03;0.550;1.90;00:43:59.200
236.58;0.885;0.1155E+03;50.014;300;20;0.2094E+03;0.1746E+03;0.552;1.90;00:43:59.300
236.61;0.905;0.1181E+03;50.014;300;20;0.2141E+03;0.1786E+03;0.551;1.89;00:43:59.400
236.62;0.907;0.1184E+03;50.013;300;20;0.2146E+03;0.1790E+03;0.552;1.88;00:43:59.500
236.58;0.906;0.1182E+03;50.013;300;20;0.2144E+03;0.1789E+03;0.551;1.89;00:43:59.600
236.59;0.904;0.1179E+03;50.012;300;20;0.2139E+03;0.1784E+03;0.551;1.90;00:43:59.700
236.61;0.903;0.1175E+03;50.012;300;20;0.2136E+03;0.1783E+03;0.550;1.89;00:43:59.800
236.58;0.905;0.1179E+03;50.013;300;20;0.2142E+03;0.1788E+03;0.551;1.88;00:43:59.900
236.50;0.897;0.1167E+03;50.013;300;20;0.2121E+03;0.1771E+03;0.550;1.89;00:44:00.000
236.54;0.902;0.1177E+03;50.012;300;20;0.2134E+03;0.1780E+03;0.551;1.90;00:44:00.100
236.57;0.893;0.1167E+03;50.013;300;20;0.2112E+03;0.1760E+03;0.552;1.90;00:44:00.200
236.56;0.904;0.1179E+03;50.012;300;20;0.2139E+03;0.1784E+03;0.551;1.89;00:44:00.300
236.55;0.894;0.1167E+03;50.011;300;20;0.2115E+03;0.1764E+03;0.552;1.89;00:44:00.400
236.51;0.906;0.1181E+03;50.010;300;20;0.2143E+03;0.1789E+03;0.551;1.89;00:44:00.500
236.58;0.902;0.1179E+03;50.011;300;20;0.2134E+03;0.1779E+03;0.553;1.90;00:44:00.600
236.55;0.895;0.1168E+03;50.010;300;20;0.2117E+03;0.1766E+03;0.552;1.89;00:44:00.700
236.61;0.833;0.1090E+03;50.010;300;20;0.1970E+03;0.1642E+03;0.553;1.90;00:44:00.800
236.60;0.808;0.1055E+03;50.009;300;20;0.1911E+03;0.1594E+03;0.552;1.88;00:44:00.900
236.59;0.776;0.1015E+03;50.009;300;20;0.1835E+03;0.1529E+03;0.553;1.89;00:44:01.000
236.59;0.741;0.0970E+03;50.008;300;20;0.1753E+03;0.1461E+03;0.553;1.89;00:44:01.100
236.56;0.800;0.1046E+03;50.008;300;20;0.1893E+03;0.1578E+03;0.553;1.89;00:44:01.200
236.55;0.833;0.1088E+03;50.009;300;20;0.1970E+03;0.1642E+03;0.552;1.89;00:44:01.300
236.56;0.893;0.1167E+03;50.010;300;20;0.2114E+03;0.1763E+03;0.552;1.88;00:44:01.400
236.54;0.886;0.1158E+03;50.010;300;20;0.2097E+03;0.1748E+03;0.552;1.89;00:44:01.500
236.53;0.918;0.1200E+03;50.010;300;20;0.2172E+03;0.1811E+03;0.552;1.90;00:44:01.600
236.52;0.903;0.1179E+03;50.010;300;20;0.2135E+03;0.1780E+03;0.552;1.88;00:44:01.700
236.54;0.917;0.1195E+03;50.009;300;20;0.2170E+03;0.1811E+03;0.551;1.89;00:44:01.800
236.53;0.913;0.1190E+03;50.008;300;20;0.2159E+03;0.1801E+03;0.551;1.89;00:44:01.900
236.41;0.911;0.1183E+03;50.006;300;20;0.2154E+03;0.1800E+03;0.549;1.91;00:44:02.000
236.50;0.913;0.1190E+03;50.007;300;20;0.2159E+03;0.1802E+03;0.551;1.90;00:44:02.100
236.54;0.910;0.1188E+03;50.006;300;20;0.2152E+03;0.1795E+03;0.552;1.93;00:44:02.200
236.55;0.920;0.1201E+03;50.004;300;20;0.2177E+03;0.1816E+03;0.552;1.91;00:44:02.300
236.53;0.917;0.1196E+03;50.003;300;20;0.2170E+03;0.1810E+03;0.551;1.93;00:44:02.400
236.55;0.921;0.1203E+03;50.002;300;20;0.2178E+03;0.1815E+03;0.553;1.91;00:44:02.500
236.54;0.893;0.1167E+03;50.002;300;20;0.2113E+03;0.1761E+03;0.552;1.91;00:44:02.600
236.52;0.918;0.1198E+03;50.002;300;20;0.2172E+03;0.1811E+03;0.552;1.91;00:44:02.700
236.57;0.908;0.1183E+03;50.003;300;20;0.2148E+03;0.1793E+03;0.551;1.91;00:44:02.800
236.55;0.929;0.1209E+03;50.002;300;20;0.2197E+03;0.1834E+03;0.551;1.92;00:44:02.900
236.60;0.906;0.1181E+03;50.003;300;20;0.2144E+03;0.1789E+03;0.551;1.93;00:44:03.000
236.53;0.910;0.1182E+03;50.002;300;20;0.2151E+03;0.1798E+03;0.549;1.91;00:44:03.100
236.58;0.905;0.1179E+03;50.002;300;20;0.2141E+03;0.1786E+03;0.551;1.91;00:44:03.200
236.56;0.919;0.1194E+03;50.003;300;20;0.2174E+03;0.1817E+03;0.549;1.91;00:44:03.300
236.58;0.920;0.1198E+03;50.004;300;20;0.2176E+03;0.1816E+03;0.551;1.94;00:44:03.400
236.61;0.910;0.1184E+03;50.005;300;20;0.2152E+03;0.1797E+03;0.550;1.92;00:44:03.500
236.61;0.903;0.1179E+03;50.004;300;20;0.2138E+03;0.1783E+03;0.552;1.91;00:44:03.600
236.66;0.918;0.1196E+03;50.004;300;20;0.2172E+03;0.1813E+03;0.551;1.91;00:44:03.700
236.63;0.913;0.1191E+03;50.004;300;20;0.2160E+03;0.1802E+03;0.551;1.90;00:44:03.800
236.62;0.902;0.1177E+03;50.005;300;20;0.2134E+03;0.1780E+03;0.552;1.91;00:44:03.900
236.52;0.910;0.1185E+03;50.005;300;20;0.2152E+03;0.1796E+03;0.551;1.91;00:44:04.000
236.58;0.906;0.1181E+03;50.004;300;20;0.2143E+03;0.1788E+03;0.551;1.89;00:44:04.100
236.70;0.929;0.1212E+03;50.004;300;20;0.2200E+03;0.1836E+03;0.551;1.90;00:44:04.200
236.63;0.901;0.1175E+03;50.003;300;20;0.2133E+03;0.1780E+03;0.551;1.90;00:44:04.300
236.60;0.931;0.1213E+03;50.002;300;20;0.2202E+03;0.1838E+03;0.551;1.92;00:44:04.400
236.61;0.897;0.1169E+03;50.001;300;20;0.2122E+03;0.1771E+03;0.551;1.91;00:44:04.500
236.58;0.913;0.1188E+03;50.000;300;20;0.2161E+03;0.1805E+03;0.550;1.91;00:44:04.600
236.61;0.929;0.1210E+03;50.000;300;20;0.2198E+03;0.1835E+03;0.551;1.90;00:44:04.700
236.59;0.919;0.1197E+03;49.999;300;20;0.2174E+03;0.1815E+03;0.551;1.92;00:44:04.800
236.60;0.903;0.1177E+03;49.999;300;20;0.2136E+03;0.1782E+03;0.551;1.92;00:44:04.900
236.59;0.907;0.1180E+03;50.000;300;20;0.2145E+03;0.1792E+03;0.550;1.90;00:44:05.000
236.51;0.917;0.1191E+03;50.000;300;20;0.2168E+03;0.1812E+03;0.549;1.89;00:44:05.100
236.53;0.914;0.1189E+03;49.999;300;20;0.2161E+03;0.1805E+03;0.550;1.90;00:44:05.200
236.52;0.919;0.1197E+03;49.999;300;20;0.2174E+03;0.1814E+03;0.551;1.90;00:44:05.300
236.53;0.866;0.1130E+03;49.999;300;20;0.2048E+03;0.1709E+03;0.551;1.90;00:44:05.400
236.51;0.857;0.1115E+03;49.999;300;20;0.2026E+03;0.1691E+03;0.550;1.90;00:44:05.500
236.55;0.806;0.1055E+03;49.999;300;20;0.1907E+03;0.1588E+03;0.554;1.89;00:44:05.600
236.56;0.787;0.1030E+03;49.998;300;20;0.1862E+03;0.1551E+03;0.553;1.88;00:44:05.700
236.58;0.761;0.0996E+03;49.998;300;20;0.1799E+03;0.1498E+03;0.554;1.89;00:44:05.800
236.57;0.755;0.0988E+03;49.997;300;20;0.1786E+03;0.1488E+03;0.553;1.89;00:44:05.900
236.32;0.725;0.0946E+03;49.995;300;20;0.1714E+03;0.1429E+03;0.552;1.87;00:44:06.000
236.49;0.751;0.0981E+03;49.996;300;20;0.1775E+03;0.1480E+03;0.552;1.88;00:44:06.100
236.57;0.747;0.0979E+03;49.996;300;20;0.1766E+03;0.1470E+03;0.554;1.87;00:44:06.200
236.51;0.724;0.0948E+03;49.996;300;20;0.1713E+03;0.1427E+03;0.553;1.88;00:44:06.300
236.51;0.733;0.0962E+03;49.996;300;20;0.1734E+03;0.1442E+03;0.555;1.88;00:44:06.400
236.51;0.735;0.0962E+03;49.995;300;20;0.1739E+03;0.1448E+03;0.553;1.86;00:44:06.500
236.54;0.749;0.0980E+03;49.996;300;20;0.1771E+03;0.1475E+03;0.554;1.86;00:44:06.600
236.52;0.723;0.0948E+03;49.996;300;20;0.1710E+03;0.1423E+03;0.555;1.86;00:44:06.700
236.52;0.747;0.0977E+03;49.996;300;20;0.1766E+03;0.1471E+03;0.553;1.86;00:44:06.800
236.50;0.718;0.0942E+03;49.997;300;20;0.1699E+03;0.1413E+03;0.554;1.85;00:44:06.900
236.51;0.769;0.1006E+03;49.998;300;20;0.1819E+03;0.1516E+03;0.553;1.86;00:44:07.000
236.53;0.816;0.1067E+03;49.997;300;20;0.1930E+03;0.1609E+03;0.553;1.85;00:44:07.100
236.50;0.915;0.1193E+03;49.997;300;20;0.2164E+03;0.1805E+03;0.551;1.87;00:44:07.200
236.55;0.891;0.1159E+03;49.995;300;20;0.2107E+03;0.1759E+03;0.550;1.87;00:44:07.300
236.56;0.898;0.1168E+03;49.996;300;20;0.2123E+03;0.1773E+03;0.550;1.88;00:44:07.400
236.56;0.908;0.1185E+03;49.997;300;20;0.2149E+03;0.1793E+03;0.551;1.87;00:44:07.500
236.59;0.908;0.1183E+03;49.997;300;20;0.2148E+03;0.1793E+03;0.551;1.87;00:44:07.600
236.57;0.900;0.1176E+03;49.996;300;20;0.2129E+03;0.1775E+03;0.552;1.87;00:44:07.700
236.61;0.897;0.1171E+03;49.995;300;20;0.2123E+03;0.1771E+03;0.552;1.87;00:44:07.800
236.61;0.906;0.1182E+03;49.995;300;20;0.2144E+03;0.1789E+03;0.551;1.85;00:44:07.900
236.54;0.900;0.1173E+03;49.995;300;20;0.2129E+03;0.1776E+03;0.551;1.86;00:44:08.000
236.58;0.908;0.1184E+03;49.996;300;20;0.2147E+03;0.1791E+03;0.552;1.87;00:44:08.100
236.62;0.896;0.1170E+03;49.997;300;20;0.2120E+03;0.1768E+03;0.552;1.89;00:44:08.200
236.61;0.901;0.1175E+03;49.997;300;20;0.2132E+03;0.1779E+03;0.551;1.88;00:44:08.300
236.63;0.896;0.1167E+03;49.997;300;20;0.2120E+03;0.1770E+03;0.551;1.87;00:44:08.400
236.64;0.909;0.1185E+03;49.997;300;20;0.2150E+03;0.1795E+03;0.551;1.88;00:44:08.500
236.63;0.893;0.1167E+03;49.996;300;20;0.2114E+03;0.1763E+03;0.552;1.88;00:44:08.600
236.63;0.903;0.1178E+03;49.996;300;20;0.2136E+03;0.1782E+03;0.551;1.86;00:44:08.700
236.65;0.902;0.1178E+03;49.997;300;20;0.2136E+03;0.1781E+03;0.552;1.88;00:44:08.800
236.66;0.900;0.1174E+03;49.996;300;20;0.2131E+03;0.1778E+03;0.551;1.87;00:44:08.900
236.67;0.911;0.1189E+03;49.995;300;20;0.2155E+03;0.1797E+03;0.552;1.89;00:44:09.000
236.65;0.893;0.1166E+03;49.995;300;20;0.2114E+03;0.1763E+03;0.551;1.88;00:44:09.100
236.64;0.909;0.1184E+03;49.996;300;20;0.2152E+03;0.1796E+03;0.550;1.90;00:44:09.200
236.65;0.893;0.1164E+03;49.996;300;20;0.2113E+03;0.1763E+03;0.551;1.86;00:44:09.300
236.67;0.919;0.1197E+03;49.996;300;20;0.2174E+03;0.1816E+03;0.550;1.87;00:44:09.400
236.69;0.896;0.1168E+03;49.996;300;20;0.2121E+03;0.1770E+03;0.551;1.85;00:44:09.500
236.68;0.918;0.1195E+03;49.995;300;20;0.2172E+03;0.1814E+03;0.550;1.86;00:44:09.600
236.69;0.895;0.1167E+03;49.995;300;20;0.2119E+03;0.1768E+03;0.551;1.85;00:44:09.700
236.68;0.908;0.1181E+03;49.996;300;20;0.2149E+03;0.1796E+03;0.549;1.83;00:44:09.800
236.67;0.912;0.1187E+03;49.997;300;20;0.2158E+03;0.1802E+03;0.550;1.84;00:44:09.900
236.56;0.909;0.1179E+03;49.997;300;20;0.2150E+03;0.1799E+03;0.548;1.84;00:44:10.000
236.58;0.900;0.1171E+03;49.997;300;20;0.2130E+03;0.1779E+03;0.550;1.83;00:44:10.100
236.64;0.914;0.1186E+03;49.997;300;20;0.2163E+03;0.1808E+03;0.548;1.83;00:44:10.200
236.60;0.913;0.1186E+03;49.997;300;20;0.2161E+03;0.1806E+03;0.549;1.81;00:44:10.300
236.62;0.916;0.1188E+03;49.997;300;20;0.2168E+03;0.1813E+03;0.548;1.81;00:44:10.400
236.63;0.921;0.1195E+03;49.997;300;20;0.2180E+03;0.1823E+03;0.548;1.80;00:44:10.500
236.64;0.909;0.1178E+03;49.998;300;20;0.2150E+03;0.1799E+03;0.548;1.81;00:44:10.600
236.65;0.915;0.1185E+03;49.998;300;20;0.2165E+03;0.1812E+03;0.547;1.79;00:44:10.700
236.65;0.913;0.1182E+03;49.998;300;20;0.2160E+03;0.1808E+03;0.547;1.78;00:44:10.800
236.68;0.917;0.1189E+03;49.999;300;20;0.2170E+03;0.1816E+03;0.548;1.81;00:44:10.900
236.69;0.898;0.1167E+03;49.998;300;20;0.2126E+03;0.1777E+03;0.549;1.79;00:44:11.000
236.63;0.904;0.1171E+03;49.999;300;20;0.2140E+03;0.1791E+03;0.547;1.77;00:44:11.100
236.66;0.899;0.1167E+03;49.999;300;20;0.2128E+03;0.1780E+03;0.548;1.77;00:44:11.200
236.64;0.878;0.1138E+03;49.999;300;20;0.2078E+03;0.1739E+03;0.547;1.77;00:44:11.300
236.73;0.798;0.1038E+03;49.999;300;20;0.1888E+03;0.1578E+03;0.549;1.79;00:44:11.400
236.69;0.756;0.0981E+03;49.999;300;20;0.1790E+03;0.1497E+03;0.548;1.77;00:44:11.500
236.70;0.889;0.1152E+03;49.999;300;20;0.2105E+03;0.1762E+03;0.547;1.77;00:44:11.600
236.65;0.901;0.1166E+03;50.000;300;20;0.2132E+03;0.1784E+03;0.547;1.77;00:44:11.700
236.70;0.924;0.1199E+03;50.000;300;20;0.2187E+03;0.1829E+03;0.548;1.78;00:44:11.800
236.71;0.902;0.1169E+03;50.000;300;20;0.2136E+03;0.1788E+03;0.547;1.79;00:44:11.900
236.64;0.923;0.1195E+03;50.000;300;20;0.2184E+03;0.1828E+03;0.547;1.79;00:44:12.000
236.68;0.915;0.1184E+03;50.000;300;20;0.2165E+03;0.1813E+03;0.547;1.79;00:44:12.100
236.69;0.920;0.1194E+03;49.999;300;20;0.2177E+03;0.1821E+03;0.548;1.79;00:44:12.200
236.66;0.917;0.1191E+03;50.001;300;20;0.2171E+03;0.1815E+03;0.549;1.79;00:44:12.300
236.69;0.920;0.1194E+03;50.002;300;20;0.2178E+03;0.1821E+03;0.548;1.80;00:44:12.400
236.69;0.904;0.1176E+03;50.003;300;20;0.2139E+03;0.1787E+03;0.550;1.82;00:44:12.500
236.70;0.909;0.1182E+03;50.004;300;20;0.2151E+03;0.1797E+03;0.550;1.81;00:44:12.600
236.67;0.917;0.1194E+03;50.005;300;20;0.2171E+03;0.1813E+03;0.550;1.81;00:44:12.700
236.65;0.911;0.1184E+03;50.006;300;20;0.2156E+03;0.1802E+03;0.549;1.82;00:44:12.800
236.64;0.910;0.1185E+03;50.006;300;20;0.2153E+03;0.1798E+03;0.550;1.82;00:44:12.900
236.65;0.909;0.1182E+03;50.007;300;20;0.2151E+03;0.1797E+03;0.549;1.83;00:44:13.000
236.62;0.912;0.1185E+03;50.008;300;20;0.2158E+03;0.1803E+03;0.549;1.80;00:44:13.100
236.60;0.923;0.1201E+03;50.009;300;20;0.2184E+03;0.1824E+03;0.550;1.81;00:44:13.200
236.60;0.917;0.1194E+03;50.010;300;20;0.2170E+03;0.1813E+03;0.550;1.81;00:44:13.300
236.63;0.909;0.1183E+03;50.009;300;20;0.2150E+03;0.1796E+03;0.550;1.82;00:44:13.400
236.64;0.919;0.1193E+03;50.009;300;20;0.2174E+03;0.1817E+03;0.549;1.80;00:44:13.500
236.64;0.909;0.1182E+03;50.009;300;20;0.2152E+03;0.1798E+03;0.549;1.81;00:44:13.600
236.61;0.918;0.1193E+03;50.008;300;20;0.2172E+03;0.1815E+03;0.549;1.80;00:44:13.700
236.65;0.905;0.1179E+03;50.009;300;20;0.2142E+03;0.1788E+03;0.550;1.80;00:44:13.800
236.63;0.913;0.1187E+03;50.010;300;20;0.2160E+03;0.1805E+03;0.550;1.81;00:44:13.900
236.59;0.902;0.1174E+03;50.012;300;20;0.2134E+03;0.1782E+03;0.550;1.79;00:44:14.000
236.59;0.918;0.1194E+03;50.012;300;20;0.2172E+03;0.1815E+03;0.550;1.81;00:44:14.100
236.67;0.923;0.1202E+03;50.013;300;20;0.2184E+03;0.1824E+03;0.550;1.83;00:44:14.200
236.66;0.899;0.1168E+03;50.013;300;20;0.2127E+03;0.1777E+03;0.549;1.80;00:44:14.300
236.60;0.911;0.1184E+03;50.015;300;20;0.2156E+03;0.1802E+03;0.549;1.82;00:44:14.400
236.58;0.913;0.1185E+03;50.015;300;20;0.2160E+03;0.1807E+03;0.548;1.81;00:44:14.500
236.60;0.919;0.1195E+03;50.017;300;20;0.2174E+03;0.1817E+03;0.550;1.81;00:44:14.600
236.59;0.906;0.1179E+03;50.017;300;20;0.2144E+03;0.1790E+03;0.550;1.81;00:44:14.700
236.60;0.918;0.1195E+03;50.017;300;20;0.2173E+03;0.1815E+03;0.550;1.81;00:44:14.800
236.59;0.908;0.1182E+03;50.016;300;20;0.2149E+03;0.1794E+03;0.550;1.83;00:44:14.900
236.61;0.918;0.1192E+03;50.014;300;20;0.2171E+03;0.1815E+03;0.549;1.81;00:44:15.000
236.56;0.904;0.1176E+03;50.014;300;20;0.2138E+03;0.1785E+03;0.550;1.81;00:44:15.100
236.55;0.916;0.1191E+03;50.014;300;20;0.2167E+03;0.1810E+03;0.550;1.82;00:44:15.200
236.53;0.902;0.1174E+03;50.015;300;20;0.2134E+03;0.1782E+03;0.550;1.82;00:44:15.300
236.56;0.923;0.1201E+03;50.015;300;20;0.2184E+03;0.1824E+03;0.550;1.84;00:44:15.400
236.54;0.921;0.1195E+03;50.015;300;20;0.2178E+03;0.1820E+03;0.549;1.84;00:44:15.500
236.55;0.930;0.1208E+03;50.015;300;20;0.2200E+03;0.1838E+03;0.549;1.85;00:44:15.600
236.58;0.920;0.1199E+03;50.016;300;20;0.2177E+03;0.1818E+03;0.551;1.85;00:44:15.700
236.58;0.860;0.1120E+03;50.016;300;20;0.2035E+03;0.1699E+03;0.550;1.82;00:44:15.800
236.58;0.839;0.1092E+03;50.017;300;20;0.1985E+03;0.1658E+03;0.550;1.82;00:44:15.900
236.52;0.752;0.0979E+03;50.018;300;20;0.1780E+03;0.1486E+03;0.550;1.82;00:44:16.000
