#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:31:06
#Stop Time;00:31:42
#Actual Count;363         
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
237.98;0.748;0.0958E+03;49.992;300;20;0.1781E+03;0.1501E+03;0.538;1.69;00:31:08.000
238.02;0.745;0.0954E+03;49.993;300;20;0.1774E+03;0.1495E+03;0.538;1.72;00:31:08.100
237.99;0.756;0.0966E+03;49.994;300;20;0.1800E+03;0.1519E+03;0.537;1.70;00:31:08.200
238.03;0.754;0.0963E+03;49.996;300;20;0.1795E+03;0.1514E+03;0.537;1.73;00:31:08.300
237.98;0.746;0.0953E+03;49.998;300;20;0.1775E+03;0.1498E+03;0.537;1.71;00:31:08.400
238.00;0.746;0.0955E+03;49.998;300;20;0.1776E+03;0.1497E+03;0.538;1.73;00:31:08.500
237.97;0.748;0.0955E+03;49.998;300;20;0.1781E+03;0.1503E+03;0.536;1.69;00:31:08.600
238.02;0.752;0.0962E+03;49.998;300;20;0.1789E+03;0.1509E+03;0.538;1.72;00:31:08.700
238.02;0.753;0.0963E+03;49.999;300;20;0.1793E+03;0.1513E+03;0.537;1.71;00:31:08.800
238.03;0.742;0.0948E+03;49.999;300;20;0.1766E+03;0.1490E+03;0.537;1.73;00:31:08.900
237.98;0.747;0.0954E+03;50.000;300;20;0.1778E+03;0.1500E+03;0.537;1.71;00:31:09.000
238.01;0.746;0.0954E+03;50.001;300;20;0.1776E+03;0.1498E+03;0.537;1.74;00:31:09.100
237.99;0.746;0.0954E+03;50.002;300;20;0.1776E+03;0.1498E+03;0.537;1.71;00:31:09.200
238.00;0.753;0.0962E+03;50.003;300;20;0.1793E+03;0.1513E+03;0.537;1.74;00:31:09.300
237.97;0.742;0.0948E+03;50.003;300;20;0.1767E+03;0.1491E+03;0.536;1.72;00:31:09.400
238.00;0.745;0.0953E+03;50.003;300;20;0.1773E+03;0.1496E+03;0.537;1.72;00:31:09.500
238.00;0.750;0.0957E+03;50.002;300;20;0.1784E+03;0.1505E+03;0.537;1.71;00:31:09.600
238.00;0.753;0.0963E+03;50.002;300;20;0.1792E+03;0.1511E+03;0.537;1.71;00:31:09.700
237.99;0.743;0.0951E+03;50.001;300;20;0.1769E+03;0.1492E+03;0.537;1.70;00:31:09.800
238.01;0.757;0.0969E+03;50.001;300;20;0.1802E+03;0.1519E+03;0.538;1.74;00:31:09.900
238.01;0.746;0.0954E+03;50.001;300;20;0.1776E+03;0.1498E+03;0.537;1.71;00:31:10.000
238.04;0.756;0.0966E+03;50.000;300;20;0.1801E+03;0.1519E+03;0.537;1.72;00:31:10.100
237.99;0.740;0.0945E+03;49.998;300;20;0.1761E+03;0.1486E+03;0.536;1.71;00:31:10.200
238.00;0.758;0.0967E+03;49.996;300;20;0.1803E+03;0.1522E+03;0.536;1.73;00:31:10.300
238.00;0.742;0.0947E+03;49.995;300;20;0.1767E+03;0.1491E+03;0.536;1.71;00:31:10.400
238.04;0.750;0.0958E+03;49.994;300;20;0.1786E+03;0.1507E+03;0.537;1.74;00:31:10.500
238.00;0.743;0.0948E+03;49.993;300;20;0.1768E+03;0.1492E+03;0.537;1.70;00:31:10.600
237.56;3.452;0.4610E+03;49.991;300;20;0.8201E+03;0.6782E+03;0.562;1.94;00:31:10.700
237.89;1.657;0.1888E+03;49.990;300;20;0.3943E+03;0.3461E+03;0.479;1.74;00:31:10.800
238.05;0.594;0.0757E+03;49.989;300;20;0.1413E+03;0.1194E+03;0.535;1.73;00:31:10.900
238.03;0.596;0.0760E+03;49.989;300;20;0.1420E+03;0.1199E+03;0.536;1.72;00:31:11.000
238.00;0.689;0.0877E+03;49.988;300;20;0.1640E+03;0.1386E+03;0.535;1.72;00:31:11.100
238.02;0.749;0.0958E+03;49.987;300;20;0.1783E+03;0.1504E+03;0.537;1.74;00:31:11.200
238.01;0.740;0.0945E+03;49.987;300;20;0.1760E+03;0.1485E+03;0.537;1.73;00:31:11.300
237.98;0.750;0.0958E+03;49.988;300;20;0.1784E+03;0.1505E+03;0.537;1.74;00:31:11.400
238.00;0.746;0.0954E+03;49.987;300;20;0.1776E+03;0.1497E+03;0.537;1.72;00:31:11.500
237.99;0.750;0.0958E+03;49.988;300;20;0.1784E+03;0.1505E+03;0.537;1.71;00:31:11.600
237.97;0.741;20;49.990;300;20;0.1763E+03;0.1486E+03;0.538;1.72;00:31:11.700
237.98;0.752;0.0961E+03;49.991;300;20;0.1790E+03;0.1510E+03;0.537;1.72;00:31:11.800
237.49;3.201;0.3917E+03;49.992;300;20;0.7601E+03;0.6514E+03;0.515;1.85;00:31:11.900
237.65;2.538;0.3332E+03;49.991;300;20;0.6031E+03;0.5027E+03;0.553;1.84;00:31:12.000
237.97;0.621;0.0798E+03;49.993;300;20;0.1478E+03;0.1244E+03;0.540;1.70;00:31:12.100
238.00;0.594;0.0757E+03;49.994;300;20;0.1414E+03;0.1194E+03;0.536;1.71;00:31:12.200
237.98;0.653;0.0831E+03;49.995;300;20;0.1554E+03;0.1313E+03;0.535;1.71;00:31:12.300
237.96;0.748;0.0954E+03;49.995;300;20;0.1780E+03;0.1502E+03;0.536;1.72;00:31:12.400
237.94;0.745;0.0951E+03;49.996;300;20;0.1774E+03;0.1497E+03;0.536;1.71;00:31:12.500
237.94;0.744;0.0952E+03;49.997;300;20;0.1771E+03;0.1493E+03;0.538;1.74;00:31:12.600
237.96;0.762;0.0972E+03;49.995;300;20;0.1812E+03;0.1529E+03;0.537;1.71;00:31:12.700
237.98;0.741;0.0947E+03;49.994;300;20;0.1764E+03;0.1488E+03;0.537;1.73;00:31:12.800
237.95;0.749;0.0956E+03;49.993;300;20;0.1782E+03;0.1504E+03;0.537;1.71;00:31:12.900
237.99;0.754;0.0965E+03;49.994;300;20;0.1794E+03;0.1512E+03;0.538;1.71;00:31:13.000
237.99;0.750;0.0958E+03;49.993;300;20;0.1784E+03;0.1505E+03;0.537;1.71;00:31:13.100
237.63;2.845;0.3591E+03;49.993;300;20;0.6761E+03;0.5729E+03;0.531;1.89;00:31:13.200
237.72;2.139;0.2778E+03;49.990;300;20;0.5085E+03;0.4259E+03;0.546;1.80;00:31:13.300
238.01;0.681;0.0860E+03;49.989;300;20;0.1620E+03;0.1373E+03;0.531;1.71;00:31:13.400
238.01;0.596;0.0760E+03;49.988;300;20;0.1419E+03;0.1199E+03;0.535;1.72;00:31:13.500
238.00;0.700;0.0892E+03;49.985;300;20;0.1666E+03;0.1406E+03;0.536;1.73;00:31:13.600
237.98;0.748;0.0956E+03;49.987;300;20;0.1780E+03;0.1502E+03;0.537;1.72;00:31:13.700
238.04;0.759;0.0969E+03;49.985;300;20;0.1806E+03;0.1523E+03;0.537;1.73;00:31:13.800
238.00;0.748;0.0954E+03;49.986;300;20;0.1780E+03;0.1504E+03;0.536;1.71;00:31:13.900
238.04;0.751;0.0959E+03;49.985;300;20;0.1788E+03;0.1509E+03;0.536;1.73;00:31:14.000
238.01;0.749;0.0956E+03;49.985;300;20;0.1783E+03;0.1505E+03;0.536;1.72;00:31:14.100
238.05;0.754;0.0961E+03;49.984;300;20;0.1794E+03;0.1515E+03;0.536;1.73;00:31:14.200
238.02;0.739;0.0944E+03;49.985;300;20;0.1759E+03;0.1485E+03;0.537;1.69;00:31:14.300
237.93;1.368;0.1490E+03;49.984;300;20;0.3255E+03;0.2894E+03;0.458;1.72;00:31:14.400
237.61;2.971;0.3917E+03;49.984;300;20;0.7059E+03;0.5873E+03;0.555;1.85;00:31:14.500
237.91;1.710;0.2049E+03;49.985;300;20;0.4068E+03;0.3515E+03;0.504;1.72;00:31:14.600
238.07;0.594;0.0760E+03;49.984;300;20;0.1414E+03;0.1193E+03;0.537;1.72;00:31:14.700
238.06;0.637;0.0812E+03;49.985;300;20;0.1517E+03;0.1281E+03;0.535;1.74;00:31:14.800
238.02;0.744;0.0951E+03;49.985;300;20;0.1771E+03;0.1493E+03;0.537;1.72;00:31:14.900
238.03;0.743;0.0951E+03;49.986;300;20;0.1768E+03;0.1490E+03;0.538;1.75;00:31:15.000
238.02;0.746;0.0956E+03;49.986;300;20;0.1775E+03;0.1495E+03;0.539;1.73;00:31:15.100
238.03;0.745;0.0953E+03;49.987;300;20;0.1774E+03;0.1496E+03;0.537;1.76;00:31:15.200
238.01;0.751;0.0959E+03;49.988;300;20;0.1787E+03;0.1507E+03;0.537;1.74;00:31:15.300
238.04;0.745;0.0955E+03;49.989;300;20;0.1773E+03;0.1494E+03;0.538;1.77;00:31:15.400
237.98;0.749;0.0959E+03;49.989;300;20;0.1781E+03;0.1501E+03;0.538;1.74;00:31:15.500
237.95;0.733;0.0939E+03;49.991;300;20;0.1745E+03;0.1471E+03;0.538;1.75;00:31:15.600
237.88;1.190;0.1345E+03;49.989;300;20;0.2830E+03;0.2490E+03;0.475;1.75;00:31:15.700
237.68;2.518;0.3284E+03;49.989;300;20;0.5986E+03;0.5004E+03;0.549;1.84;00:31:15.800
238.00;0.605;0.0778E+03;49.989;300;20;0.1440E+03;0.1211E+03;0.540;1.75;00:31:15.900
238.02;0.592;0.0760E+03;49.989;300;20;0.1410E+03;0.1188E+03;0.539;1.73;00:31:16.000
237.99;0.681;0.0871E+03;49.989;300;20;0.1621E+03;0.1367E+03;0.537;1.75;00:31:16.100
238.00;0.744;0.0951E+03;49.989;300;20;0.1770E+03;0.1493E+03;0.537;1.78;00:31:16.200
237.99;0.750;0.0959E+03;49.988;300;20;0.1784E+03;0.1504E+03;0.538;1.78;00:31:16.300
237.96;0.752;0.0963E+03;49.989;300;20;0.1789E+03;0.1508E+03;0.538;1.78;00:31:16.400
238.00;0.747;0.0957E+03;49.990;300;20;0.1778E+03;0.1498E+03;0.538;1.76;00:31:16.500
238.00;0.746;0.0954E+03;49.989;300;20;0.1775E+03;0.1497E+03;0.537;1.76;00:31:16.600
238.04;0.753;0.0965E+03;49.990;300;20;0.1792E+03;0.1510E+03;0.538;1.76;00:31:16.700
238.04;0.748;0.0958E+03;49.990;300;20;0.1780E+03;0.1500E+03;0.538;1.75;00:31:16.800
238.04;0.742;0.0952E+03;49.992;300;20;0.1766E+03;0.1488E+03;0.539;1.77;00:31:16.900
237.81;1.876;0.2059E+03;49.992;300;20;0.4461E+03;0.3958E+03;0.461;1.92;00:31:17.000
237.96;1.577;0.1933E+03;49.993;300;20;0.3752E+03;0.3216E+03;0.515;1.85;00:31:17.100
238.07;0.595;0.0761E+03;49.994;300;20;0.1417E+03;0.1195E+03;0.537;1.74;00:31:17.200
238.03;0.601;0.0768E+03;49.995;300;20;0.1431E+03;0.1208E+03;0.537;1.75;00:31:17.300
238.03;0.715;0.0915E+03;49.995;300;20;0.1703E+03;0.1436E+03;0.538;1.78;00:31:17.400
238.03;0.744;0.0954E+03;49.994;300;20;0.1770E+03;0.1491E+03;0.539;1.77;00:31:17.500
237.98;0.745;0.0952E+03;49.995;300;20;0.1772E+03;0.1495E+03;0.537;1.77;00:31:17.600
237.99;0.748;0.0959E+03;49.995;300;20;0.1779E+03;0.1499E+03;0.539;1.77;00:31:17.700
238.04;0.749;0.0962E+03;49.996;300;20;0.1783E+03;0.1501E+03;0.539;1.76;00:31:17.800
238.02;0.751;0.0962E+03;49.995;300;20;0.1787E+03;0.1506E+03;0.538;1.78;00:31:17.900
238.02;0.739;0.0948E+03;49.996;300;20;0.1760E+03;0.1483E+03;0.539;1.77;00:31:18.000
238.01;0.751;0.0962E+03;49.996;300;20;0.1788E+03;0.1507E+03;0.538;1.75;00:31:18.100
238.01;0.743;0.0951E+03;49.996;300;20;0.1767E+03;0.1489E+03;0.538;1.76;00:31:18.200
237.74;2.183;0.2813E+03;49.995;300;20;0.5190E+03;0.4362E+03;0.542;1.92;00:31:18.300
237.83;1.626;0.2083E+03;49.995;300;20;0.3866E+03;0.3257E+03;0.539;1.79;00:31:18.400
237.97;0.952;0.1112E+03;49.996;300;20;0.2267E+03;0.1975E+03;0.491;1.73;00:31:18.500
238.01;0.609;0.0778E+03;49.996;300;20;0.1449E+03;0.1223E+03;0.537;1.72;00:31:18.600
237.99;0.749;0.0959E+03;49.996;300;20;0.1783E+03;0.1503E+03;0.538;1.76;00:31:18.700
237.95;0.741;0.0950E+03;49.997;300;20;0.1763E+03;0.1486E+03;0.539;1.75;00:31:18.800
237.96;0.747;0.0957E+03;49.997;300;20;0.1777E+03;0.1497E+03;0.538;1.75;00:31:18.900
237.94;0.751;0.0961E+03;49.996;300;20;0.1787E+03;0.1507E+03;0.538;1.74;00:31:19.000
237.99;0.752;0.0962E+03;49.995;300;20;0.1791E+03;0.1510E+03;0.537;1.77;00:31:19.100
238.00;0.757;0.0969E+03;49.996;300;20;0.1801E+03;0.1518E+03;0.538;1.74;00:31:19.200
238.01;0.743;0.0951E+03;49.996;300;20;0.1769E+03;0.1491E+03;0.538;1.75;00:31:19.300
238.00;0.748;0.0958E+03;49.997;300;20;0.1780E+03;0.1501E+03;0.538;1.73;00:31:19.400
238.04;0.846;0.1053E+03;49.996;300;20;0.2013E+03;0.1716E+03;0.523;1.74;00:31:19.500
237.76;2.276;0.2947E+03;49.996;300;20;0.5412E+03;0.4540E+03;0.545;1.88;00:31:19.600
237.88;1.675;0.2147E+03;49.995;300;20;0.3985E+03;0.3357E+03;0.539;1.81;00:31:19.700
238.02;1.103;0.1276E+03;49.996;300;20;0.2624E+03;0.2293E+03;0.486;1.74;00:31:19.800
238.06;0.709;0.0907E+03;49.996;300;20;0.1687E+03;0.1423E+03;0.538;1.77;00:31:19.900
238.05;0.750;0.0961E+03;49.996;300;20;0.1785E+03;0.1505E+03;0.538;1.73;00:31:20.000
238.06;0.754;0.0967E+03;49.997;300;20;0.1796E+03;0.1513E+03;0.538;1.75;00:31:20.100
238.06;0.742;0.0950E+03;49.998;300;20;0.1766E+03;0.1489E+03;0.538;1.75;00:31:20.200
238.03;0.741;0.0947E+03;50.000;300;20;0.1763E+03;0.1488E+03;0.537;1.76;00:31:20.300
238.07;0.748;0.0959E+03;50.001;300;20;0.1781E+03;0.1501E+03;0.538;1.76;00:31:20.400
238.06;0.749;0.0958E+03;50.002;300;20;0.1784E+03;0.1505E+03;0.537;1.76;00:31:20.500
238.05;0.744;0.0952E+03;50.002;300;20;0.1770E+03;0.1492E+03;0.538;1.76;00:31:20.600
238.08;0.755;0.0967E+03;50.004;300;20;0.1798E+03;0.1516E+03;0.538;1.77;00:31:20.700
238.08;0.737;0.0943E+03;50.005;300;20;0.1754E+03;0.1478E+03;0.538;1.77;00:31:20.800
237.94;1.603;0.1894E+03;50.007;300;20;0.3815E+03;0.3312E+03;0.496;1.84;00:31:20.900
237.95;1.585;0.2029E+03;50.008;300;20;0.3771E+03;0.3179E+03;0.538;1.82;00:31:21.000
238.05;0.944;0.1118E+03;50.011;300;20;0.2247E+03;0.1949E+03;0.498;1.81;00:31:21.100
238.13;0.666;0.0850E+03;50.009;300;20;0.1586E+03;0.1339E+03;0.536;1.75;00:31:21.200
238.13;0.742;0.0948E+03;50.011;300;20;0.1768E+03;0.1492E+03;0.536;1.76;00:31:21.300
238.06;0.747;0.0956E+03;50.013;300;20;0.1778E+03;0.1500E+03;0.537;1.77;00:31:21.400
238.09;0.748;0.0957E+03;50.013;300;20;0.1781E+03;0.1502E+03;0.537;1.75;00:31:21.500
238.08;0.743;0.0951E+03;50.015;300;20;0.1770E+03;0.1492E+03;0.538;1.75;00:31:21.600
238.05;0.747;0.0955E+03;50.016;300;20;0.1777E+03;0.1498E+03;0.538;1.74;00:31:21.700
238.12;0.757;0.0969E+03;50.016;300;20;0.1803E+03;0.1520E+03;0.538;1.75;00:31:21.800
238.08;0.750;0.0958E+03;50.015;300;20;0.1785E+03;0.1506E+03;0.537;1.75;00:31:21.900
238.08;0.750;0.0959E+03;50.016;300;20;0.1786E+03;0.1507E+03;0.537;1.76;00:31:22.000
238.04;0.739;0.0945E+03;50.014;300;20;0.1758E+03;0.1483E+03;0.537;1.75;00:31:22.100
238.08;0.861;0.1070E+03;50.014;300;20;0.2049E+03;0.1748E+03;0.522;1.77;00:31:22.200
237.88;1.539;0.1959E+03;50.012;300;20;0.3661E+03;0.3093E+03;0.535;1.80;00:31:22.300
237.96;1.357;0.1683E+03;50.011;300;20;0.3230E+03;0.2757E+03;0.521;1.80;00:31:22.400
238.04;0.621;0.0793E+03;50.011;300;20;0.1478E+03;0.1248E+03;0.537;1.72;00:31:22.500
238.08;0.738;0.0943E+03;50.011;300;20;0.1758E+03;0.1483E+03;0.536;1.76;00:31:22.600
238.05;0.747;0.0955E+03;50.011;300;20;0.1778E+03;0.1500E+03;0.537;1.73;00:31:22.700
238.09;0.750;0.0958E+03;50.011;300;20;0.1785E+03;0.1506E+03;0.537;1.76;00:31:22.800
238.03;0.748;0.0956E+03;50.011;300;20;0.1781E+03;0.1503E+03;0.537;1.73;00:31:22.900
238.08;0.747;0.0955E+03;50.012;300;20;0.1780E+03;0.1501E+03;0.537;1.75;00:31:23.000
238.03;0.744;0.0951E+03;50.012;300;20;0.1771E+03;0.1493E+03;0.537;1.72;00:31:23.100
238.05;0.744;0.0950E+03;50.012;300;20;0.1772E+03;0.1496E+03;0.536;1.75;00:31:23.200
238.02;0.755;0.0964E+03;50.013;300;20;0.1797E+03;0.1517E+03;0.536;1.71;00:31:23.300
238.03;0.745;0.0953E+03;50.013;300;20;0.1774E+03;0.1496E+03;0.537;1.77;00:31:23.400
237.98;1.016;0.1211E+03;50.012;300;20;0.2418E+03;0.2093E+03;0.501;1.74;00:31:23.500
237.85;1.569;0.1993E+03;50.011;300;20;0.3731E+03;0.3155E+03;0.534;1.81;00:31:23.600
237.91;1.337;0.1702E+03;50.012;300;20;0.3181E+03;0.2687E+03;0.535;1.77;00:31:23.700
237.95;1.329;0.1693E+03;50.011;300;20;0.3163E+03;0.2672E+03;0.535;1.80;00:31:23.800
238.05;0.732;0.0935E+03;50.012;300;20;0.1741E+03;0.1469E+03;0.537;1.75;00:31:23.900
238.04;0.749;0.0958E+03;50.010;300;20;0.1783E+03;0.1504E+03;0.537;1.76;00:31:24.000
238.03;0.746;0.0954E+03;50.011;300;20;0.1776E+03;0.1498E+03;0.537;1.77;00:31:24.100
238.08;0.752;0.0962E+03;50.012;300;20;0.1790E+03;0.1510E+03;0.537;1.75;00:31:24.200
238.02;0.751;0.0959E+03;50.011;300;20;0.1788E+03;0.1509E+03;0.536;1.75;00:31:24.300
237.99;0.755;0.0964E+03;50.011;300;20;0.1797E+03;0.1516E+03;0.537;1.77;00:31:24.400
238.01;0.749;0.0957E+03;50.014;300;20;0.1783E+03;0.1505E+03;0.537;1.75;00:31:24.500
238.02;0.751;0.0960E+03;50.016;300;20;0.1788E+03;0.1509E+03;0.537;1.76;00:31:24.600
238.03;0.752;0.0961E+03;50.013;300;20;0.1791E+03;0.1511E+03;0.537;1.74;00:31:24.700
237.99;0.751;0.0960E+03;50.015;300;20;0.1788E+03;0.1509E+03;0.537;1.76;00:31:24.800
237.94;0.954;0.1142E+03;50.014;300;20;0.2270E+03;0.1962E+03;0.503;1.73;00:31:24.900
237.85;1.657;0.2108E+03;50.015;300;20;0.3941E+03;0.3330E+03;0.535;1.80;00:31:25.000
237.89;1.374;0.1748E+03;50.015;300;20;0.3268E+03;0.2762E+03;0.535;1.80;00:31:25.100
237.97;0.902;0.1090E+03;50.014;300;20;0.2147E+03;0.1850E+03;0.508;1.76;00:31:25.200
238.01;0.733;0.0936E+03;50.014;300;20;0.1744E+03;0.1472E+03;0.536;1.76;00:31:25.300
238.01;0.745;0.0950E+03;50.015;300;20;0.1772E+03;0.1496E+03;0.536;1.75;00:31:25.400
237.98;0.752;0.0961E+03;50.014;300;20;0.1790E+03;0.1511E+03;0.537;1.75;00:31:25.500
237.95;0.746;0.0951E+03;50.014;300;20;0.1774E+03;0.1498E+03;0.536;1.73;00:31:25.600
237.96;0.759;0.0971E+03;50.015;300;20;0.1807E+03;0.1524E+03;0.538;1.74;00:31:25.700
238.01;0.737;0.0943E+03;50.013;300;20;0.1755E+03;0.1480E+03;0.537;1.74;00:31:25.800
237.98;0.749;0.0957E+03;50.012;300;20;0.1782E+03;0.1503E+03;0.537;1.74;00:31:25.900
237.94;0.742;0.0947E+03;50.011;300;20;0.1765E+03;0.1489E+03;0.537;1.75;00:31:26.000
237.97;0.757;0.0968E+03;50.011;300;20;0.1803E+03;0.1521E+03;0.537;1.74;00:31:26.100
237.95;0.741;0.0946E+03;50.012;300;20;0.1762E+03;0.1486E+03;0.537;1.74;00:31:26.200
237.89;1.307;0.1621E+03;50.012;300;20;0.3110E+03;0.2654E+03;0.521;1.78;00:31:26.300
237.88;1.213;0.1541E+03;50.012;300;20;0.2886E+03;0.2440E+03;0.534;1.77;00:31:26.400
237.88;1.187;0.1505E+03;50.010;300;20;0.2824E+03;0.2390E+03;0.533;1.78;00:31:26.500
237.87;1.199;0.1520E+03;50.010;300;20;0.2853E+03;0.2414E+03;0.533;1.76;00:31:26.600
237.96;0.738;0.0942E+03;50.011;300;20;0.1756E+03;0.1482E+03;0.536;1.75;00:31:26.700
237.92;0.747;0.0953E+03;50.013;300;20;0.1776E+03;0.1499E+03;0.537;1.72;00:31:26.800
237.95;0.750;0.0958E+03;50.014;300;20;0.1785E+03;0.1506E+03;0.537;1.75;00:31:26.900
237.92;0.746;0.0952E+03;50.016;300;20;0.1776E+03;0.1499E+03;0.536;1.74;00:31:27.000
237.88;0.743;0.0950E+03;50.015;300;20;0.1768E+03;0.1491E+03;0.537;1.76;00:31:27.100
237.91;0.763;0.0976E+03;50.015;300;20;0.1815E+03;0.1530E+03;0.538;1.74;00:31:27.200
237.96;0.748;0.0956E+03;50.015;300;20;0.1781E+03;0.1503E+03;0.537;1.77;00:31:27.300
237.93;0.745;0.0952E+03;50.014;300;20;0.1773E+03;0.1496E+03;0.537;1.75;00:31:27.400
237.96;0.747;0.0954E+03;50.013;300;20;0.1777E+03;0.1499E+03;0.537;1.77;00:31:27.500
237.93;0.749;0.0957E+03;50.012;300;20;0.1782E+03;0.1504E+03;0.537;1.73;00:31:27.600
237.96;0.760;0.0972E+03;50.012;300;20;0.1808E+03;0.1525E+03;0.537;1.76;00:31:27.700
237.83;1.397;0.1764E+03;50.012;300;20;0.3323E+03;0.2816E+03;0.531;1.79;00:31:27.800
237.85;1.215;0.1540E+03;50.013;300;20;0.2889E+03;0.2444E+03;0.533;1.80;00:31:27.900
237.86;1.220;0.1549E+03;50.012;300;20;0.2903E+03;0.2455E+03;0.534;1.79;00:31:28.000
237.94;0.929;0.1151E+03;50.011;300;20;0.2211E+03;0.1888E+03;0.520;1.77;00:31:28.100
237.93;0.735;0.0939E+03;50.013;300;20;0.1748E+03;0.1474E+03;0.537;1.76;00:31:28.200
237.95;0.751;0.0960E+03;50.012;300;20;0.1787E+03;0.1508E+03;0.537;1.75;00:31:28.300
237.93;0.743;0.0949E+03;50.012;300;20;0.1768E+03;0.1491E+03;0.537;1.75;00:31:28.400
237.95;0.753;0.0961E+03;50.013;300;20;0.1792E+03;0.1512E+03;0.537;1.75;00:31:28.500
237.93;0.753;0.0963E+03;50.013;300;20;0.1791E+03;0.1510E+03;0.537;1.76;00:31:28.600
237.93;0.751;0.0963E+03;50.013;300;20;0.1788E+03;0.1507E+03;0.538;1.79;00:31:28.700
237.92;0.743;0.0951E+03;50.013;300;20;0.1768E+03;0.1491E+03;0.538;1.75;00:31:28.800
237.92;0.747;0.0955E+03;50.010;300;20;0.1778E+03;0.1500E+03;0.537;1.74;00:31:28.900
237.93;0.745;0.0953E+03;50.010;300;20;0.1773E+03;0.1496E+03;0.537;1.74;00:31:29.000
237.91;0.752;0.0960E+03;50.010;300;20;0.1789E+03;0.1509E+03;0.537;1.75;00:31:29.100
237.88;1.087;0.1363E+03;50.010;300;20;0.2587E+03;0.2198E+03;0.527;1.79;00:31:29.200
237.87;1.056;0.1340E+03;50.011;300;20;0.2513E+03;0.2126E+03;0.533;1.76;00:31:29.300
237.89;1.042;0.1323E+03;50.011;300;20;0.2479E+03;0.2096E+03;0.534;1.78;00:31:29.400
237.84;1.047;0.1330E+03;50.010;300;20;0.2491E+03;0.2106E+03;0.534;1.75;00:31:29.500
237.85;1.057;0.1342E+03;50.010;300;20;0.2513E+03;0.2125E+03;0.534;1.78;00:31:29.600
237.93;0.767;0.0981E+03;50.011;300;20;0.1826E+03;0.1540E+03;0.537;1.76;00:31:29.700
237.97;0.750;0.0961E+03;50.011;300;20;0.1784E+03;0.1504E+03;0.538;1.74;00:31:29.800
237.96;0.744;0.0951E+03;50.014;300;20;0.1769E+03;0.1492E+03;0.538;1.74;00:31:29.900
238.00;0.757;0.0970E+03;50.015;300;20;0.1803E+03;0.1519E+03;0.538;1.75;00:31:30.000
238.01;0.746;0.0956E+03;50.015;300;20;0.1777E+03;0.1498E+03;0.538;1.76;00:31:30.100
