#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:16:55
#Stop Time;00:17:43
#Actual Count;481         
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
237.90;0.800;0.0967E+03;49.944;300;20;0.1904E+03;0.1640E+03;0.508;1.77;00:17:40.300
237.87;0.786;0.0950E+03;49.945;300;20;0.1870E+03;0.1610E+03;0.508;1.78;00:17:40.400
237.81;0.802;0.0967E+03;49.946;300;20;0.1906E+03;0.1643E+03;0.507;1.77;00:17:40.500
237.83;0.790;0.0955E+03;49.947;300;20;0.1879E+03;0.1618E+03;0.508;1.77;00:17:40.600
237.87;0.801;0.0967E+03;49.947;300;20;0.1906E+03;0.1642E+03;0.508;1.77;00:17:40.700
237.84;0.802;0.0967E+03;49.947;300;20;0.1907E+03;0.1644E+03;0.507;1.79;00:17:40.800
237.92;0.799;0.0964E+03;49.949;300;20;0.1901E+03;0.1638E+03;0.507;1.79;00:17:40.900
237.92;0.793;0.0958E+03;49.949;300;20;0.1887E+03;0.1626E+03;0.508;1.79;00:17:41.000
237.92;0.793;0.0958E+03;49.949;300;20;0.1886E+03;0.1624E+03;0.508;1.79;00:17:41.100
237.90;0.796;0.0962E+03;49.949;300;20;0.1894E+03;0.1632E+03;0.508;1.79;00:17:41.200
237.87;0.795;0.0960E+03;49.948;300;20;0.1892E+03;0.1630E+03;0.508;1.80;00:17:41.300
237.84;0.799;0.0965E+03;49.947;300;20;0.1900E+03;0.1637E+03;0.508;1.78;00:17:41.400
237.86;0.787;0.0949E+03;49.948;300;20;0.1871E+03;0.1613E+03;0.507;1.81;00:17:41.500
237.85;0.796;0.0961E+03;49.948;300;20;0.1894E+03;0.1632E+03;0.507;1.81;00:17:41.600
237.86;0.793;0.0957E+03;49.947;300;20;0.1887E+03;0.1626E+03;0.507;1.79;00:17:41.700
237.83;0.802;0.0967E+03;49.946;300;20;0.1906E+03;0.1643E+03;0.507;1.80;00:17:41.800
237.87;0.790;0.0955E+03;49.945;300;20;0.1880E+03;0.1619E+03;0.508;1.80;00:17:41.900
237.87;0.805;0.0971E+03;49.945;300;20;0.1915E+03;0.1651E+03;0.507;1.81;00:17:42.000
237.91;0.786;0.0948E+03;49.945;300;20;0.1869E+03;0.1611E+03;0.507;1.80;00:17:42.100
237.93;0.798;0.0965E+03;49.933;300;20;0.1900E+03;0.1636E+03;0.508;1.80;00:17:42.200
237.95;0.801;0.0969E+03;49.934;300;20;0.1907E+03;0.1642E+03;0.508;1.81;00:17:42.300
237.92;0.786;0.0948E+03;49.934;300;20;0.1871E+03;0.1613E+03;0.507;1.80;00:17:42.400
237.92;0.795;0.0961E+03;49.934;300;20;0.1891E+03;0.1628E+03;0.508;1.80;00:17:42.500
237.89;0.789;0.0953E+03;49.933;300;20;0.1877E+03;0.1617E+03;0.508;1.79;00:17:42.600
237.91;0.802;0.0969E+03;49.934;300;20;0.1907E+03;0.1643E+03;0.508;1.79;00:17:42.700
237.88;0.790;0.0954E+03;49.934;300;20;0.1880E+03;0.1620E+03;0.507;1.78;00:17:42.800
237.92;0.801;0.0967E+03;49.935;300;20;0.1905E+03;0.1642E+03;0.507;1.79;00:17:42.900
237.89;0.785;0.0947E+03;49.937;300;20;0.1867E+03;0.1609E+03;0.507;1.80;00:17:43.000
