#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:35:29
#Stop Time;00:36:22
#Actual Count;537         
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
237.98;0.757;0.0965E+03;50.048;300;20;0.1802E+03;0.1522E+03;0.535;1.79;00:35:30.800
237.97;0.741;0.0945E+03;50.050;300;20;0.1763E+03;0.1488E+03;0.536;1.77;00:35:30.900
237.94;0.747;0.0953E+03;50.050;300;20;0.1778E+03;0.1501E+03;0.536;1.78;00:35:31.000
237.94;0.752;0.0957E+03;50.050;300;20;0.1789E+03;0.1511E+03;0.535;1.77;00:35:31.100
237.93;0.750;0.0956E+03;50.050;300;20;0.1785E+03;0.1507E+03;0.536;1.79;00:35:31.200
237.95;0.746;0.0953E+03;50.050;300;20;0.1776E+03;0.1498E+03;0.537;1.76;00:35:31.300
237.93;0.754;0.0962E+03;50.049;300;20;0.1795E+03;0.1516E+03;0.536;1.79;00:35:31.400
237.95;0.748;0.0955E+03;50.049;300;20;0.1779E+03;0.1501E+03;0.537;1.78;00:35:31.500
237.97;0.753;0.0960E+03;50.050;300;20;0.1792E+03;0.1513E+03;0.536;1.76;00:35:31.600
237.91;0.746;0.0950E+03;50.050;300;20;0.1774E+03;0.1499E+03;0.535;1.77;00:35:31.700
237.96;0.752;0.0958E+03;50.051;300;20;0.1790E+03;0.1512E+03;0.535;1.78;00:35:31.800
237.96;0.747;0.0952E+03;50.049;300;20;0.1776E+03;0.1500E+03;0.536;1.77;00:35:31.900
237.95;0.753;0.0960E+03;50.050;300;20;0.1792E+03;0.1513E+03;0.536;1.77;00:35:32.000
237.94;0.749;0.0956E+03;50.050;300;20;0.1782E+03;0.1504E+03;0.536;1.77;00:35:32.100
237.92;0.747;0.0952E+03;50.050;300;20;0.1777E+03;0.1501E+03;0.536;1.77;00:35:32.200
237.93;0.755;0.0963E+03;50.050;300;20;0.1797E+03;0.1517E+03;0.536;1.76;00:35:32.300
237.91;0.745;0.0949E+03;50.051;300;20;0.1772E+03;0.1497E+03;0.535;1.78;00:35:32.400
237.89;0.749;0.0955E+03;50.051;300;20;0.1783E+03;0.1505E+03;0.535;1.77;00:35:32.500
237.90;0.751;0.0955E+03;50.049;300;20;0.1785E+03;0.1508E+03;0.535;1.76;00:35:32.600
237.94;0.777;0.0989E+03;50.048;300;20;0.1849E+03;0.1562E+03;0.535;1.79;00:35:32.700
237.86;1.220;0.1516E+03;50.048;300;20;0.2902E+03;0.2475E+03;0.522;1.80;00:35:32.800
237.84;1.523;0.1929E+03;50.048;300;20;0.3622E+03;0.3066E+03;0.533;1.81;00:35:32.900
237.88;1.017;0.1269E+03;50.047;300;20;0.2418E+03;0.2059E+03;0.525;1.81;00:35:33.000
237.95;0.713;0.0911E+03;50.046;300;20;0.1697E+03;0.1431E+03;0.537;1.75;00:35:33.100
237.97;0.752;0.0960E+03;50.047;300;20;0.1790E+03;0.1511E+03;0.536;1.76;00:35:33.200
237.98;0.750;0.0956E+03;50.046;300;20;0.1785E+03;0.1508E+03;0.536;1.77;00:35:33.300
237.98;0.746;0.0954E+03;50.044;300;20;0.1776E+03;0.1499E+03;0.537;1.76;00:35:33.400
237.97;0.753;0.0959E+03;50.045;300;20;0.1793E+03;0.1514E+03;0.535;1.75;00:35:33.500
237.97;0.759;0.0968E+03;50.046;300;20;0.1806E+03;0.1524E+03;0.536;1.75;00:35:33.600
237.94;0.743;0.0947E+03;50.045;300;20;0.1768E+03;0.1493E+03;0.536;1.73;00:35:33.700
237.97;0.747;0.0952E+03;50.045;300;20;0.1778E+03;0.1501E+03;0.536;1.73;00:35:33.800
237.96;0.750;0.0956E+03;50.046;300;20;0.1786E+03;0.1508E+03;0.536;1.75;00:35:33.900
237.97;0.758;0.0965E+03;50.046;300;20;0.1803E+03;0.1524E+03;0.535;1.75;00:35:34.000
237.97;0.747;0.0953E+03;50.048;300;20;0.1778E+03;0.1501E+03;0.536;1.75;00:35:34.100
237.94;0.949;0.1183E+03;50.047;300;20;0.2259E+03;0.1925E+03;0.524;1.74;00:35:34.200
237.84;1.520;0.1922E+03;50.049;300;20;0.3616E+03;0.3063E+03;0.531;1.81;00:35:34.300
237.88;1.331;0.1684E+03;50.049;300;20;0.3166E+03;0.2681E+03;0.532;1.80;00:35:34.400
237.90;1.212;0.1529E+03;50.048;300;20;0.2882E+03;0.2443E+03;0.530;1.75;00:35:34.500
237.96;0.720;0.0917E+03;50.048;300;20;0.1713E+03;0.1448E+03;0.535;1.74;00:35:34.600
237.95;0.759;0.0966E+03;50.048;300;20;0.1805E+03;0.1525E+03;0.535;1.76;00:35:34.700
238.00;0.752;0.0957E+03;50.049;300;20;0.1791E+03;0.1514E+03;0.534;1.76;00:35:34.800
237.98;0.756;0.0963E+03;50.049;300;20;0.1800E+03;0.1520E+03;0.535;1.76;00:35:34.900
237.98;0.753;0.0960E+03;50.048;300;20;0.1791E+03;0.1513E+03;0.536;1.78;00:35:35.000
237.95;0.753;0.0960E+03;50.046;300;20;0.1792E+03;0.1514E+03;0.536;1.77;00:35:35.100
237.99;0.750;0.0956E+03;50.046;300;20;0.1784E+03;0.1506E+03;0.536;1.78;00:35:35.200
237.97;0.745;0.0950E+03;50.045;300;20;0.1774E+03;0.1498E+03;0.536;1.79;00:35:35.300
237.95;0.748;0.0952E+03;50.045;300;20;0.1779E+03;0.1503E+03;0.535;1.78;00:35:35.400
237.95;0.751;0.0958E+03;50.045;300;20;0.1788E+03;0.1509E+03;0.536;1.78;00:35:35.500
237.96;0.752;0.0959E+03;50.043;300;20;0.1789E+03;0.1510E+03;0.536;1.77;00:35:35.600
237.94;0.752;0.0958E+03;50.044;300;20;0.1790E+03;0.1512E+03;0.535;1.79;00:35:35.700
237.85;1.420;0.1793E+03;50.044;300;20;0.3377E+03;0.2861E+03;0.531;1.81;00:35:35.800
237.87;1.223;0.1546E+03;50.042;300;20;0.2909E+03;0.2464E+03;0.531;1.80;00:35:35.900
237.89;1.202;0.1521E+03;50.042;300;20;0.2860E+03;0.2422E+03;0.532;1.79;00:35:36.000
237.96;0.809;0.1022E+03;50.042;300;20;0.1925E+03;0.1631E+03;0.531;1.77;00:35:36.100
237.98;0.754;0.0961E+03;50.041;300;20;0.1793E+03;0.1514E+03;0.536;1.77;00:35:36.200
237.94;0.746;0.0950E+03;50.041;300;20;0.1776E+03;0.1500E+03;0.535;1.77;00:35:36.300
237.96;0.751;0.0957E+03;50.038;300;20;0.1788E+03;0.1510E+03;0.535;1.76;00:35:36.400
237.97;0.753;0.0959E+03;50.038;300;20;0.1791E+03;0.1513E+03;0.535;1.76;00:35:36.500
237.97;0.750;0.0958E+03;50.038;300;20;0.1786E+03;0.1507E+03;0.536;1.77;00:35:36.600
237.97;0.758;0.0966E+03;50.037;300;20;0.1804E+03;0.1523E+03;0.535;1.76;00:35:36.700
238.03;0.765;0.0975E+03;50.037;300;20;0.1821E+03;0.1538E+03;0.535;1.73;00:35:36.800
238.01;0.755;0.0959E+03;50.037;300;20;0.1796E+03;0.1519E+03;0.534;1.71;00:35:36.900
237.99;0.753;0.0958E+03;50.036;300;20;0.1792E+03;0.1514E+03;0.535;1.73;00:35:37.000
238.01;0.749;0.0954E+03;50.037;300;20;0.1782E+03;0.1505E+03;0.535;1.74;00:35:37.100
238.00;0.778;0.0987E+03;50.038;300;20;0.1853E+03;0.1568E+03;0.533;1.74;00:35:37.200
237.88;1.363;0.1718E+03;50.040;300;20;0.3242E+03;0.2750E+03;0.530;1.77;00:35:37.300
237.89;1.208;0.1524E+03;50.042;300;20;0.2874E+03;0.2437E+03;0.530;1.78;00:35:37.400
237.96;1.128;0.1420E+03;50.042;300;20;0.2683E+03;0.2277E+03;0.529;1.78;00:35:37.500
238.02;0.730;0.0928E+03;50.043;300;20;0.1737E+03;0.1469E+03;0.534;1.73;00:35:37.600
238.06;0.760;0.0969E+03;50.045;300;20;0.1810E+03;0.1529E+03;0.535;1.75;00:35:37.700
238.02;0.746;0.0949E+03;50.046;300;20;0.1776E+03;0.1501E+03;0.534;1.74;00:35:37.800
238.05;0.764;0.0974E+03;50.046;300;20;0.1819E+03;0.1537E+03;0.535;1.74;00:35:37.900
238.00;0.734;0.0935E+03;50.047;300;20;0.1747E+03;0.1475E+03;0.535;1.73;00:35:38.000
237.97;0.754;0.0960E+03;50.047;300;20;0.1794E+03;0.1515E+03;0.535;1.73;00:35:38.100
237.98;0.753;0.0957E+03;50.047;300;20;0.1792E+03;0.1514E+03;0.534;1.73;00:35:38.200
237.98;0.755;0.0958E+03;50.046;300;20;0.1796E+03;0.1519E+03;0.533;1.72;00:35:38.300
237.97;0.748;0.0952E+03;50.046;300;20;0.1781E+03;0.1505E+03;0.534;1.74;00:35:38.400
237.98;0.757;0.0964E+03;50.047;300;20;0.1802E+03;0.1523E+03;0.535;1.73;00:35:38.500
237.96;0.745;0.0949E+03;50.046;300;20;0.1773E+03;0.1498E+03;0.535;1.75;00:35:38.600
237.99;0.773;0.0982E+03;50.046;300;20;0.1839E+03;0.1555E+03;0.534;1.76;00:35:38.700
237.95;1.141;0.1418E+03;50.045;300;20;0.2714E+03;0.2314E+03;0.522;1.77;00:35:38.800
237.90;1.156;0.1457E+03;50.047;300;20;0.2751E+03;0.2334E+03;0.530;1.76;00:35:38.900
237.92;1.159;0.1462E+03;50.048;300;20;0.2756E+03;0.2336E+03;0.531;1.77;00:35:39.000
237.93;0.940;0.1178E+03;50.048;300;20;0.2237E+03;0.1901E+03;0.527;1.71;00:35:39.100
237.98;0.742;0.0945E+03;50.047;300;20;0.1767E+03;0.1492E+03;0.535;1.72;00:35:39.200
237.95;0.754;0.0959E+03;50.048;300;20;0.1795E+03;0.1517E+03;0.534;1.72;00:35:39.300
237.96;0.753;0.0959E+03;50.048;300;20;0.1792E+03;0.1514E+03;0.535;1.72;00:35:39.400
237.96;0.746;0.0949E+03;50.047;300;20;0.1774E+03;0.1499E+03;0.535;1.74;00:35:39.500
237.96;0.758;0.0964E+03;50.047;300;20;0.1803E+03;0.1524E+03;0.534;1.71;00:35:39.600
237.99;0.759;0.0966E+03;50.045;300;20;0.1807E+03;0.1528E+03;0.534;1.71;00:35:39.700
237.95;0.751;0.0954E+03;50.046;300;20;0.1787E+03;0.1511E+03;0.534;1.71;00:35:39.800
237.84;0.732;0.0931E+03;50.045;300;20;0.1741E+03;0.1471E+03;0.535;1.73;00:35:39.900
237.84;0.757;0.0964E+03;50.045;300;20;0.1801E+03;0.1521E+03;0.535;1.74;00:35:40.000
237.95;0.753;0.0958E+03;50.045;300;20;0.1791E+03;0.1513E+03;0.535;1.73;00:35:40.100
237.94;0.758;0.0964E+03;50.044;300;20;0.1804E+03;0.1525E+03;0.534;1.73;00:35:40.200
237.91;1.077;0.1340E+03;50.044;300;20;0.2562E+03;0.2183E+03;0.523;1.75;00:35:40.300
237.89;1.315;0.1658E+03;50.043;300;20;0.3128E+03;0.2653E+03;0.530;1.77;00:35:40.400
237.97;1.152;0.1455E+03;50.044;300;20;0.2740E+03;0.2322E+03;0.531;1.75;00:35:40.500
237.94;0.976;0.1221E+03;50.043;300;20;0.2322E+03;0.1976E+03;0.526;1.73;00:35:40.600
238.04;0.743;0.0949E+03;50.043;300;20;0.1769E+03;0.1493E+03;0.536;1.73;00:35:40.700
238.07;0.746;0.0952E+03;50.043;300;20;0.1777E+03;0.1501E+03;0.536;1.72;00:35:40.800
238.02;0.758;0.0965E+03;50.044;300;20;0.1803E+03;0.1523E+03;0.535;1.72;00:35:40.900
238.01;0.740;0.0942E+03;50.044;300;20;0.1762E+03;0.1489E+03;0.535;1.71;00:35:41.000
238.01;0.756;0.0963E+03;50.043;300;20;0.1800E+03;0.1520E+03;0.535;1.71;00:35:41.100
238.01;0.751;0.0957E+03;50.044;300;20;0.1788E+03;0.1510E+03;0.535;1.72;00:35:41.200
238.02;0.757;0.0964E+03;50.044;300;20;0.1801E+03;0.1521E+03;0.535;1.72;00:35:41.300
238.02;0.749;0.0955E+03;50.044;300;20;0.1783E+03;0.1505E+03;0.536;1.72;00:35:41.400
238.03;0.754;0.0961E+03;50.044;300;20;0.1796E+03;0.1517E+03;0.535;1.71;00:35:41.500
238.02;0.751;0.0957E+03;50.043;300;20;0.1787E+03;0.1509E+03;0.536;1.73;00:35:41.600
237.99;0.757;0.0963E+03;50.044;300;20;0.1802E+03;0.1524E+03;0.534;1.74;00:35:41.700
238.00;0.823;0.1040E+03;50.044;300;20;0.1960E+03;0.1661E+03;0.531;1.72;00:35:41.800
237.92;1.212;0.1523E+03;50.043;300;20;0.2883E+03;0.2448E+03;0.528;1.76;00:35:41.900
237.93;1.139;0.1438E+03;50.044;300;20;0.2710E+03;0.2297E+03;0.531;1.74;00:35:42.000
237.96;1.114;0.1405E+03;50.045;300;20;0.2651E+03;0.2248E+03;0.530;1.74;00:35:42.100
237.96;1.018;0.1283E+03;50.045;300;20;0.2423E+03;0.2056E+03;0.529;1.74;00:35:42.200
238.00;0.742;0.0946E+03;50.045;300;20;0.1767E+03;0.1492E+03;0.535;1.73;00:35:42.300
238.00;0.755;0.0961E+03;50.045;300;20;0.1798E+03;0.1520E+03;0.534;1.73;00:35:42.400
237.99;0.748;0.0952E+03;50.045;300;20;0.1779E+03;0.1503E+03;0.535;1.72;00:35:42.500
237.99;0.755;0.0960E+03;50.047;300;20;0.1797E+03;0.1519E+03;0.534;1.72;00:35:42.600
238.01;0.754;0.0960E+03;50.048;300;20;0.1794E+03;0.1516E+03;0.535;1.73;00:35:42.700
238.00;0.749;0.0951E+03;50.048;300;20;0.1782E+03;0.1507E+03;0.534;1.73;00:35:42.800
238.02;0.750;0.0955E+03;50.048;300;20;0.1785E+03;0.1508E+03;0.535;1.74;00:35:42.900
238.02;0.750;0.0954E+03;50.048;300;20;0.1786E+03;0.1510E+03;0.534;1.73;00:35:43.000
238.01;0.757;0.0963E+03;50.048;300;20;0.1801E+03;0.1522E+03;0.535;1.74;00:35:43.100
238.01;0.750;0.0955E+03;50.048;300;20;0.1786E+03;0.1509E+03;0.535;1.74;00:35:43.200
238.04;0.751;0.0956E+03;50.047;300;20;0.1787E+03;0.1509E+03;0.535;1.74;00:35:43.300
237.99;0.955;0.1193E+03;50.047;300;20;0.2273E+03;0.1934E+03;0.525;1.73;00:35:43.400
237.95;1.240;0.1564E+03;50.047;300;20;0.2951E+03;0.2502E+03;0.530;1.77;00:35:43.500
237.98;1.120;0.1416E+03;50.047;300;20;0.2664E+03;0.2257E+03;0.532;1.75;00:35:43.600
238.00;1.124;0.1420E+03;50.046;300;20;0.2675E+03;0.2267E+03;0.531;1.75;00:35:43.700
238.04;0.892;0.1124E+03;50.045;300;20;0.2124E+03;0.1802E+03;0.529;1.74;00:35:43.800
238.05;0.743;0.0945E+03;50.044;300;20;0.1768E+03;0.1494E+03;0.534;1.71;00:35:43.900
238.04;0.752;0.0958E+03;50.043;300;20;0.1791E+03;0.1513E+03;0.535;1.71;00:35:44.000
238.05;0.757;0.0963E+03;50.044;300;20;0.1801E+03;0.1522E+03;0.535;1.73;00:35:44.100
238.03;0.744;0.0948E+03;50.043;300;20;0.1770E+03;0.1495E+03;0.535;1.72;00:35:44.200
238.03;0.754;0.0960E+03;50.043;300;20;0.1795E+03;0.1516E+03;0.535;1.72;00:35:44.300
238.01;0.757;0.0962E+03;50.043;300;20;0.1801E+03;0.1522E+03;0.534;1.72;00:35:44.400
238.06;0.759;0.0965E+03;50.044;300;20;0.1806E+03;0.1527E+03;0.534;1.71;00:35:44.500
238.05;0.750;0.0956E+03;50.043;300;20;0.1785E+03;0.1508E+03;0.535;1.70;00:35:44.600
238.08;0.757;0.0966E+03;50.045;300;20;0.1803E+03;0.1523E+03;0.536;1.71;00:35:44.700
238.08;0.754;0.0959E+03;50.046;300;20;0.1794E+03;0.1517E+03;0.534;1.72;00:35:44.800
238.07;0.751;0.0956E+03;50.047;300;20;0.1789E+03;0.1512E+03;0.535;1.71;00:35:44.900
238.01;0.911;0.1141E+03;50.047;300;20;0.2167E+03;0.1843E+03;0.526;1.73;00:35:45.000
237.97;1.146;0.1445E+03;50.046;300;20;0.2726E+03;0.2311E+03;0.530;1.77;00:35:45.100
237.98;1.072;0.1352E+03;50.048;300;20;0.2551E+03;0.2163E+03;0.530;1.74;00:35:45.200
237.99;1.058;0.1335E+03;50.047;300;20;0.2518E+03;0.2135E+03;0.530;1.71;00:35:45.300
237.98;1.061;0.1339E+03;50.047;300;20;0.2524E+03;0.2140E+03;0.530;1.74;00:35:45.400
238.00;0.856;0.1083E+03;50.047;300;20;0.2037E+03;0.1725E+03;0.532;1.72;00:35:45.500
238.00;0.750;0.0955E+03;50.049;300;20;0.1785E+03;0.1509E+03;0.535;1.70;00:35:45.600
237.99;0.761;0.0968E+03;50.049;300;20;0.1811E+03;0.1531E+03;0.535;1.72;00:35:45.700
238.00;0.754;0.0958E+03;50.048;300;20;0.1794E+03;0.1517E+03;0.534;1.70;00:35:45.800
237.98;0.756;0.0962E+03;50.048;300;20;0.1798E+03;0.1520E+03;0.535;1.69;00:35:45.900
237.98;0.752;0.0956E+03;50.049;300;20;0.1789E+03;0.1513E+03;0.534;1.69;00:35:46.000
237.99;0.752;0.0957E+03;50.049;300;20;0.1789E+03;0.1512E+03;0.535;1.70;00:35:46.100
238.00;0.752;0.0958E+03;50.048;300;20;0.1790E+03;0.1513E+03;0.535;1.70;00:35:46.200
238.00;0.754;0.0960E+03;50.050;300;20;0.1795E+03;0.1517E+03;0.535;1.72;00:35:46.300
237.98;0.749;0.0951E+03;50.050;300;20;0.1782E+03;0.1507E+03;0.534;1.71;00:35:46.400
238.02;0.755;0.0961E+03;50.050;300;20;0.1797E+03;0.1518E+03;0.535;1.72;00:35:46.500
237.97;0.781;0.0990E+03;50.049;300;20;0.1859E+03;0.1573E+03;0.533;1.73;00:35:46.600
237.94;1.129;0.1418E+03;50.050;300;20;0.2686E+03;0.2281E+03;0.528;1.77;00:35:46.700
237.97;1.094;0.1381E+03;50.050;300;20;0.2603E+03;0.2207E+03;0.531;1.73;00:35:46.800
237.96;1.057;0.1335E+03;50.050;300;20;0.2516E+03;0.2132E+03;0.531;1.73;00:35:46.900
237.96;1.053;0.1330E+03;50.050;300;20;0.2506E+03;0.2124E+03;0.531;1.74;00:35:47.000
237.96;0.969;0.1218E+03;50.050;300;20;0.2305E+03;0.1957E+03;0.529;1.73;00:35:47.100
237.98;0.766;0.0977E+03;50.049;300;20;0.1822E+03;0.1538E+03;0.536;1.70;00:35:47.200
238.00;0.752;0.0957E+03;50.049;300;20;0.1789E+03;0.1511E+03;0.535;1.73;00:35:47.300
237.99;0.756;0.0962E+03;50.048;300;20;0.1799E+03;0.1520E+03;0.535;1.70;00:35:47.400
238.00;0.748;0.0954E+03;50.047;300;20;0.1781E+03;0.1504E+03;0.536;1.71;00:35:47.500
238.02;0.763;0.0972E+03;50.047;300;20;0.1816E+03;0.1534E+03;0.535;1.70;00:35:47.600
238.02;0.757;0.0963E+03;50.047;300;20;0.1801E+03;0.1522E+03;0.534;1.70;00:35:47.700
238.02;0.752;0.0958E+03;50.045;300;20;0.1790E+03;0.1512E+03;0.535;1.71;00:35:47.800
238.02;0.744;0.0948E+03;50.045;300;20;0.1771E+03;0.1496E+03;0.535;1.71;00:35:47.900
238.02;0.754;0.0960E+03;50.046;300;20;0.1794E+03;0.1515E+03;0.535;1.72;00:35:48.000
237.98;0.748;0.0952E+03;50.045;300;20;0.1781E+03;0.1505E+03;0.534;1.70;00:35:48.100
238.00;0.752;0.0958E+03;50.047;300;20;0.1789E+03;0.1512E+03;0.535;1.70;00:35:48.200
237.98;0.835;0.1056E+03;50.047;300;20;0.1988E+03;0.1685E+03;0.531;1.72;00:35:48.300
237.94;1.071;0.1352E+03;50.049;300;20;0.2549E+03;0.2160E+03;0.531;1.72;00:35:48.400
237.94;0.994;0.1259E+03;50.049;300;20;0.2366E+03;0.2003E+03;0.532;1.74;00:35:48.500
237.97;1.004;0.1269E+03;50.050;300;20;0.2389E+03;0.2024E+03;0.531;1.72;00:35:48.600
237.96;1.012;0.1280E+03;50.049;300;20;0.2408E+03;0.2039E+03;0.532;1.75;00:35:48.700
237.96;1.001;0.1265E+03;50.050;300;20;0.2382E+03;0.2019E+03;0.531;1.72;00:35:48.800
237.98;0.758;0.0965E+03;50.049;300;20;0.1803E+03;0.1523E+03;0.535;1.71;00:35:48.900
237.98;0.753;0.0958E+03;50.047;300;20;0.1791E+03;0.1513E+03;0.535;1.71;00:35:49.000
237.97;0.751;0.0957E+03;50.047;300;20;0.1788E+03;0.1510E+03;0.535;1.72;00:35:49.100
237.99;0.758;0.0965E+03;50.045;300;20;0.1804E+03;0.1524E+03;0.535;1.71;00:35:49.200
237.98;0.757;0.0962E+03;50.045;300;20;0.1800E+03;0.1522E+03;0.535;1.73;00:35:49.300
237.99;0.748;0.0952E+03;50.045;300;20;0.1781E+03;0.1505E+03;0.535;1.73;00:35:49.400
238.00;0.751;0.0956E+03;50.044;300;20;0.1787E+03;0.1510E+03;0.535;1.72;00:35:49.500
237.98;0.752;0.0958E+03;50.043;300;20;0.1791E+03;0.1513E+03;0.535;1.72;00:35:49.600
238.01;0.766;0.0974E+03;50.043;300;20;0.1822E+03;0.1540E+03;0.535;1.72;00:35:49.700
238.01;0.747;0.0950E+03;50.043;300;20;0.1777E+03;0.1501E+03;0.535;1.73;00:35:49.800
237.98;0.754;0.0958E+03;50.043;300;20;0.1795E+03;0.1518E+03;0.534;1.71;00:35:49.900
237.98;0.766;0.0973E+03;50.043;300;20;0.1823E+03;0.1542E+03;0.534;1.74;00:35:50.000
237.91;1.030;0.1300E+03;50.042;300;20;0.2450E+03;0.2076E+03;0.531;1.73;00:35:50.100
237.92;1.016;0.1283E+03;50.042;300;20;0.2416E+03;0.2047E+03;0.531;1.74;00:35:50.200
237.94;0.989;0.1249E+03;50.041;300;20;0.2353E+03;0.1994E+03;0.531;1.74;00:35:50.300
237.93;1.007;0.1272E+03;50.042;300;20;0.2396E+03;0.2031E+03;0.531;1.74;00:35:50.400
237.93;0.989;0.1251E+03;50.040;300;20;0.2353E+03;0.1993E+03;0.532;1.71;00:35:50.500
237.97;0.794;0.1010E+03;50.041;300;20;0.1890E+03;0.1598E+03;0.534;1.72;00:35:50.600
237.98;0.753;0.0960E+03;50.041;300;20;0.1791E+03;0.1512E+03;0.536;1.73;00:35:50.700
238.00;0.759;0.0966E+03;50.040;300;20;0.1806E+03;0.1526E+03;0.535;1.70;00:35:50.800
237.96;0.755;0.0962E+03;50.040;300;20;0.1796E+03;0.1517E+03;0.535;1.72;00:35:50.900
237.97;0.752;0.0957E+03;50.040;300;20;0.1789E+03;0.1511E+03;0.535;1.70;00:35:51.000
237.97;0.747;0.0953E+03;50.042;300;20;0.1779E+03;0.1502E+03;0.536;1.73;00:35:51.100
237.95;0.748;0.0954E+03;50.042;300;20;0.1781E+03;0.1504E+03;0.536;1.70;00:35:51.200
237.99;0.755;0.0962E+03;50.041;300;20;0.1798E+03;0.1518E+03;0.535;1.73;00:35:51.300
237.99;0.750;0.0954E+03;50.041;300;20;0.1784E+03;0.1507E+03;0.535;1.72;00:35:51.400
237.99;0.758;0.0967E+03;50.043;300;20;0.1805E+03;0.1524E+03;0.536;1.72;00:35:51.500
237.98;0.741;0.0945E+03;50.041;300;20;0.1764E+03;0.1490E+03;0.536;1.72;00:35:51.600
237.99;0.786;0.0999E+03;50.042;300;20;0.1872E+03;0.1583E+03;0.534;1.73;00:35:51.700
237.95;0.977;0.1234E+03;50.043;300;20;0.2325E+03;0.1970E+03;0.531;1.73;00:35:51.800
237.94;0.960;0.1214E+03;50.044;300;20;0.2284E+03;0.1934E+03;0.532;1.75;00:35:51.900
237.93;0.949;0.1202E+03;50.045;300;20;0.2257E+03;0.1911E+03;0.532;1.75;00:35:52.000
237.94;0.947;0.1201E+03;50.044;300;20;0.2253E+03;0.1907E+03;0.533;1.75;00:35:52.100
237.93;0.949;0.1200E+03;50.045;300;20;0.2257E+03;0.1911E+03;0.532;1.74;00:35:52.200
237.92;0.951;0.1203E+03;50.046;300;20;0.2262E+03;0.1916E+03;0.532;1.75;00:35:52.300
237.91;0.958;0.1212E+03;50.045;300;20;0.2280E+03;0.1931E+03;0.532;1.72;00:35:52.400
238.01;0.769;0.0980E+03;50.045;300;20;0.1830E+03;0.1545E+03;0.536;1.74;00:35:52.500
238.00;0.748;0.0954E+03;50.046;300;20;0.1781E+03;0.1504E+03;0.536;1.73;00:35:52.600
238.00;0.758;0.0966E+03;50.044;300;20;0.1804E+03;0.1524E+03;0.535;1.73;00:35:52.700
238.02;0.756;0.0963E+03;50.044;300;20;0.1799E+03;0.1520E+03;0.535;1.71;00:35:52.800
237.99;0.752;0.0959E+03;50.043;300;20;0.1790E+03;0.1512E+03;0.535;1.72;00:35:52.900
237.98;0.751;0.0957E+03;50.042;300;20;0.1788E+03;0.1510E+03;0.535;1.71;00:35:53.000
238.00;0.752;0.0958E+03;50.040;300;20;0.1789E+03;0.1511E+03;0.535;1.72;00:35:53.100
