#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:34:36
#Stop Time;00:35:23
#Actual Count;471         
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
238.16;0.731;0.0937E+03;50.044;300;20;0.1742E+03;0.1468E+03;0.538;1.73;00:34:44.900
238.16;0.748;0.0957E+03;50.044;300;20;0.1781E+03;0.1502E+03;0.538;1.73;00:34:45.000
238.14;0.747;0.0956E+03;50.044;300;20;0.1779E+03;0.1500E+03;0.538;1.71;00:34:45.100
238.15;0.751;0.0961E+03;50.044;300;20;0.1789E+03;0.1509E+03;0.537;1.74;00:34:45.200
238.11;0.741;0.0948E+03;50.043;300;20;0.1763E+03;0.1487E+03;0.538;1.73;00:34:45.300
238.10;0.757;0.0970E+03;50.042;300;20;0.1803E+03;0.1520E+03;0.538;1.75;00:34:45.400
238.12;0.744;0.0953E+03;50.042;300;20;0.1773E+03;0.1494E+03;0.538;1.73;00:34:45.500
238.12;0.751;0.0961E+03;50.043;300;20;0.1788E+03;0.1507E+03;0.538;1.73;00:34:45.600
238.11;0.742;0.0950E+03;50.043;300;20;0.1768E+03;0.1491E+03;0.537;1.72;00:34:45.700
238.13;0.752;0.0962E+03;50.043;300;20;0.1791E+03;0.1511E+03;0.537;1.74;00:34:45.800
238.13;0.740;0.0949E+03;50.044;300;20;0.1763E+03;0.1486E+03;0.538;1.76;00:34:45.900
238.11;0.748;0.0958E+03;50.045;300;20;0.1780E+03;0.1501E+03;0.538;1.75;00:34:46.000
238.02;1.444;0.1836E+03;50.045;300;20;0.3436E+03;0.2905E+03;0.534;1.79;00:34:46.100
238.03;1.241;0.1574E+03;50.044;300;20;0.2953E+03;0.2498E+03;0.533;1.75;00:34:46.200
238.04;1.219;0.1550E+03;50.045;300;20;0.2902E+03;0.2453E+03;0.534;1.76;00:34:46.300
238.10;0.821;0.1043E+03;50.047;300;20;0.1954E+03;0.1653E+03;0.534;1.73;00:34:46.400
238.14;0.746;0.0957E+03;50.047;300;20;0.1776E+03;0.1496E+03;0.539;1.72;00:34:46.500
238.14;0.749;0.0960E+03;50.047;300;20;0.1783E+03;0.1503E+03;0.538;1.73;00:34:46.600
238.12;0.750;20;50.046;300;20;0.1786E+03;0.1506E+03;0.537;1.71;00:34:46.700
238.14;0.748;0.0958E+03;50.047;300;20;0.1781E+03;0.1501E+03;0.538;1.77;00:34:46.800
238.15;0.752;0.0964E+03;50.046;300;20;0.1792E+03;0.1511E+03;0.538;1.73;00:34:46.900
238.11;0.740;0.0947E+03;50.046;300;20;0.1762E+03;0.1486E+03;0.537;1.73;00:34:47.000
238.12;0.748;0.0958E+03;50.048;300;20;0.1782E+03;0.1503E+03;0.538;1.74;00:34:47.100
238.11;0.748;0.0958E+03;50.047;300;20;0.1781E+03;0.1501E+03;0.538;1.73;00:34:47.200
238.11;0.746;0.0954E+03;50.047;300;20;0.1776E+03;0.1498E+03;0.537;1.73;00:34:47.300
238.11;0.748;0.0958E+03;50.045;300;20;0.1780E+03;0.1500E+03;0.538;1.73;00:34:47.400
238.10;0.748;0.0957E+03;50.045;300;20;0.1781E+03;0.1502E+03;0.537;1.75;00:34:47.500
238.06;0.967;0.1211E+03;50.046;300;20;0.2302E+03;0.1958E+03;0.526;1.75;00:34:47.600
238.03;1.183;0.1504E+03;50.046;300;20;0.2817E+03;0.2382E+03;0.534;1.78;00:34:47.700
238.04;1.174;0.1491E+03;50.045;300;20;0.2794E+03;0.2363E+03;0.534;1.76;00:34:47.800
238.06;1.061;0.1343E+03;50.046;300;20;0.2526E+03;0.2140E+03;0.532;1.75;00:34:47.900
238.13;0.751;0.0962E+03;50.045;300;20;0.1787E+03;0.1506E+03;0.539;1.74;00:34:48.000
238.13;0.749;0.0959E+03;50.046;300;20;0.1783E+03;0.1503E+03;0.538;1.74;00:34:48.100
238.14;0.756;0.0968E+03;50.046;300;20;0.1801E+03;0.1519E+03;0.538;1.72;00:34:48.200
238.12;0.736;0.0943E+03;50.046;300;20;0.1753E+03;0.1477E+03;0.538;1.73;00:34:48.300
238.10;0.749;0.0958E+03;50.046;300;20;0.1784E+03;0.1504E+03;0.537;1.74;00:34:48.400
238.11;0.742;0.0950E+03;50.046;300;20;0.1766E+03;0.1489E+03;0.538;1.73;00:34:48.500
238.11;0.745;0.0954E+03;50.045;300;20;0.1774E+03;0.1496E+03;0.538;1.74;00:34:48.600
238.09;0.749;0.0959E+03;50.045;300;20;0.1782E+03;0.1502E+03;0.538;1.74;00:34:48.700
238.09;0.750;0.0961E+03;50.046;300;20;0.1786E+03;0.1506E+03;0.538;1.75;00:34:48.800
238.07;0.746;0.0955E+03;50.046;300;20;0.1776E+03;0.1498E+03;0.538;1.74;00:34:48.900
238.08;0.752;0.0962E+03;50.045;300;20;0.1791E+03;0.1510E+03;0.537;1.74;00:34:49.000
238.04;0.916;0.1149E+03;50.043;300;20;0.2180E+03;0.1852E+03;0.527;1.76;00:34:49.100
238.00;1.329;0.1688E+03;50.043;300;20;0.3163E+03;0.2675E+03;0.534;1.79;00:34:49.200
238.01;1.162;0.1478E+03;50.044;300;20;0.2766E+03;0.2339E+03;0.534;1.79;00:34:49.300
238.01;1.091;0.1382E+03;50.044;300;20;0.2597E+03;0.2199E+03;0.532;1.80;00:34:49.400
238.08;0.753;0.0964E+03;50.043;300;20;0.1793E+03;0.1511E+03;0.538;1.77;00:34:49.500
238.13;0.739;0.0948E+03;50.044;300;20;0.1761E+03;0.1483E+03;0.539;1.76;00:34:49.600
238.10;0.753;0.0965E+03;50.044;300;20;0.1794E+03;0.1512E+03;0.538;1.76;00:34:49.700
238.11;0.737;0.0944E+03;50.045;300;20;0.1754E+03;0.1478E+03;0.538;1.78;00:34:49.800
238.07;0.749;0.0960E+03;50.045;300;20;0.1784E+03;0.1504E+03;0.538;1.77;00:34:49.900
238.13;0.753;0.0966E+03;50.046;300;20;0.1792E+03;0.1509E+03;0.539;1.76;00:34:50.000
238.10;0.757;0.0971E+03;50.047;300;20;0.1803E+03;0.1519E+03;0.539;1.76;00:34:50.100
238.11;0.744;0.0954E+03;50.047;300;20;0.1771E+03;0.1492E+03;0.539;1.74;00:34:50.200
238.12;0.744;0.0953E+03;50.048;300;20;0.1771E+03;0.1493E+03;0.538;1.74;00:34:50.300
238.11;0.751;0.0962E+03;50.048;300;20;0.1787E+03;0.1507E+03;0.538;1.75;00:34:50.400
238.12;0.742;0.0949E+03;50.048;300;20;0.1767E+03;0.1490E+03;0.537;1.76;00:34:50.500
238.10;0.769;0.0984E+03;50.049;300;20;0.1831E+03;0.1544E+03;0.537;1.76;00:34:50.600
238.05;1.141;0.1434E+03;50.049;300;20;0.2716E+03;0.2306E+03;0.528;1.80;00:34:50.700
238.03;1.182;0.1501E+03;50.048;300;20;0.2814E+03;0.2381E+03;0.533;1.76;00:34:50.800
238.04;1.112;0.1414E+03;50.047;300;20;0.2648E+03;0.2238E+03;0.534;1.76;00:34:50.900
238.02;1.084;0.1376E+03;50.047;300;20;0.2580E+03;0.2183E+03;0.533;1.78;00:34:51.000
238.08;0.774;0.0992E+03;50.048;300;20;0.1844E+03;0.1554E+03;0.538;1.76;00:34:51.100
238.10;0.757;0.0968E+03;50.048;300;20;0.1802E+03;0.1519E+03;0.537;1.74;00:34:51.200
238.07;0.737;0.0943E+03;50.049;300;20;0.1754E+03;0.1478E+03;0.538;1.73;00:34:51.300
238.09;0.757;0.0968E+03;50.048;300;20;0.1802E+03;0.1521E+03;0.537;1.75;00:34:51.400
238.10;0.750;0.0959E+03;50.050;300;20;0.1786E+03;0.1506E+03;0.537;1.74;00:34:51.500
238.10;0.754;0.0965E+03;50.050;300;20;0.1796E+03;0.1515E+03;0.537;1.74;00:34:51.600
238.10;0.741;0.0949E+03;50.049;300;20;0.1765E+03;0.1489E+03;0.538;1.75;00:34:51.700
238.11;0.748;0.0957E+03;50.049;300;20;0.1781E+03;0.1502E+03;0.537;1.76;00:34:51.800
238.09;0.755;0.0966E+03;50.049;300;20;0.1798E+03;0.1516E+03;0.538;1.73;00:34:51.900
238.13;0.749;0.0958E+03;50.050;300;20;0.1783E+03;0.1504E+03;0.537;1.76;00:34:52.000
238.14;0.751;0.0963E+03;50.050;300;20;0.1789E+03;0.1508E+03;0.538;1.76;00:34:52.100
238.11;0.853;0.1078E+03;50.049;300;20;0.2031E+03;0.1721E+03;0.531;1.75;00:34:52.200
238.07;1.234;0.1563E+03;50.049;300;20;0.2937E+03;0.2487E+03;0.532;1.78;00:34:52.300
238.08;1.110;0.1409E+03;50.049;300;20;20E+03;0.2235E+03;0.533;1.76;00:34:52.400
238.07;1.109;0.1409E+03;50.050;300;20;0.2641E+03;0.2234E+03;0.533;1.76;00:34:52.500
238.09;0.977;0.1236E+03;50.049;300;20;0.2325E+03;0.1969E+03;0.532;1.76;00:34:52.600
238.13;0.743;0.0952E+03;50.049;300;20;0.1769E+03;0.1492E+03;0.538;1.76;00:34:52.700
238.11;0.744;0.0951E+03;50.050;300;20;0.1771E+03;0.1494E+03;0.537;1.76;00:34:52.800
238.10;0.750;0.0960E+03;50.050;300;20;0.1786E+03;0.1506E+03;0.537;1.73;00:34:52.900
238.10;0.745;0.0953E+03;50.050;300;20;0.1774E+03;0.1496E+03;0.537;1.75;00:34:53.000
238.10;0.750;0.0961E+03;50.050;300;20;0.1787E+03;0.1506E+03;0.538;1.74;00:34:53.100
238.14;0.745;0.0956E+03;50.051;300;20;0.1775E+03;0.1495E+03;0.539;1.72;00:34:53.200
238.13;0.751;0.0960E+03;50.051;300;20;0.1788E+03;0.1509E+03;0.537;1.73;00:34:53.300
238.12;0.757;0.0969E+03;50.050;300;20;0.1803E+03;0.1521E+03;0.537;1.75;00:34:53.400
238.17;0.740;0.0947E+03;50.049;300;20;0.1762E+03;0.1486E+03;0.538;1.75;00:34:53.500
238.14;0.750;0.0961E+03;50.050;300;20;0.1787E+03;0.1506E+03;0.538;1.76;00:34:53.600
238.12;0.740;0.0947E+03;50.051;300;20;0.1763E+03;0.1486E+03;0.537;1.77;00:34:53.700
238.08;0.824;0.1046E+03;50.050;300;20;0.1961E+03;0.1659E+03;0.533;1.74;00:34:53.800
238.00;1.139;0.1440E+03;50.051;300;20;0.2711E+03;0.2297E+03;0.531;1.78;00:34:53.900
238.02;1.060;0.1345E+03;50.052;300;20;0.2522E+03;0.2134E+03;0.533;1.77;00:34:54.000
238.04;1.051;0.1335E+03;50.051;300;20;0.2503E+03;0.2117E+03;0.533;1.75;00:34:54.100
238.03;1.053;0.1338E+03;50.051;300;20;0.2507E+03;0.2121E+03;0.533;1.75;00:34:54.200
238.07;0.937;0.1190E+03;50.050;300;20;0.2231E+03;0.1888E+03;0.533;1.75;00:34:54.300
238.10;0.753;0.0963E+03;50.051;300;20;0.1793E+03;0.1512E+03;0.537;1.75;00:34:54.400
238.08;0.747;0.0955E+03;50.051;300;20;0.1778E+03;0.1499E+03;0.537;1.74;00:34:54.500
238.08;0.748;0.0956E+03;50.050;300;20;0.1780E+03;0.1502E+03;0.537;1.75;00:34:54.600
238.07;0.755;0.0965E+03;50.050;300;20;0.1797E+03;0.1515E+03;0.537;1.76;00:34:54.700
238.08;0.755;0.0965E+03;50.050;300;20;0.1797E+03;0.1516E+03;0.537;1.78;00:34:54.800
238.09;0.750;0.0960E+03;50.049;300;20;0.1786E+03;0.1506E+03;0.538;1.73;00:34:54.900
238.07;0.745;0.0953E+03;50.048;300;20;0.1774E+03;0.1496E+03;0.537;1.76;00:34:55.000
238.08;0.747;0.0956E+03;50.048;300;20;0.1780E+03;0.1501E+03;0.537;1.74;00:34:55.100
238.09;0.751;0.0962E+03;50.048;300;20;0.1789E+03;0.1508E+03;0.538;1.74;00:34:55.200
238.04;0.738;0.0944E+03;50.049;300;20;0.1757E+03;0.1483E+03;0.537;1.73;00:34:55.300
238.05;0.762;0.0976E+03;50.048;300;20;0.1813E+03;0.1528E+03;0.538;1.77;00:34:55.400
238.02;1.052;0.1324E+03;50.049;300;20;0.2505E+03;0.2126E+03;0.529;1.78;00:34:55.500
237.99;1.055;0.1341E+03;50.049;300;20;0.2511E+03;0.2123E+03;0.534;1.78;00:34:55.600
238.01;1.059;0.1344E+03;50.049;300;20;0.2521E+03;0.2133E+03;0.533;1.77;00:34:55.700
238.02;1.051;0.1335E+03;50.049;300;20;0.2501E+03;0.2116E+03;0.534;1.78;00:34:55.800
238.04;1.020;0.1295E+03;50.050;300;20;0.2428E+03;0.2054E+03;0.533;1.78;00:34:55.900
238.08;0.740;0.0947E+03;50.050;300;20;0.1761E+03;0.1485E+03;0.538;1.73;00:34:56.000
238.08;0.747;0.0956E+03;50.050;300;20;0.1777E+03;0.1499E+03;0.538;1.72;00:34:56.100
238.05;0.751;0.0961E+03;50.049;300;20;0.1788E+03;0.1508E+03;0.537;1.73;00:34:56.200
238.03;0.737;0.0943E+03;50.047;300;20;0.1755E+03;0.1480E+03;0.538;1.74;00:34:56.300
238.04;0.755;0.0966E+03;50.048;300;20;0.1796E+03;0.1515E+03;0.538;1.75;00:34:56.400
238.03;0.747;0.0955E+03;50.046;300;20;0.1777E+03;0.1499E+03;0.537;1.76;00:34:56.500
238.02;0.751;0.0961E+03;50.046;300;20;0.1788E+03;0.1508E+03;0.537;1.74;00:34:56.600
238.00;0.740;0.0947E+03;50.047;300;20;0.1761E+03;0.1484E+03;0.538;1.74;00:34:56.700
238.03;0.754;0.0965E+03;50.046;300;20;0.1796E+03;0.1514E+03;0.537;1.73;00:34:56.800
238.05;0.743;0.0951E+03;50.045;300;20;0.1768E+03;0.1490E+03;0.538;1.74;00:34:56.900
238.07;0.750;0.0960E+03;50.046;300;20;0.1785E+03;0.1505E+03;0.538;1.73;00:34:57.000
238.07;0.782;0.0999E+03;50.044;300;20;0.1862E+03;0.1572E+03;0.536;1.73;00:34:57.100
238.00;1.022;0.1300E+03;50.045;300;20;0.2433E+03;0.2057E+03;0.534;1.75;00:34:57.200
238.00;0.994;0.1263E+03;50.046;300;20;0.2365E+03;0.2000E+03;0.534;1.72;00:34:57.300
238.02;1.003;0.1275E+03;50.045;300;20;0.2388E+03;0.2019E+03;0.534;1.76;00:34:57.400
238.04;1.010;0.1281E+03;50.045;300;20;0.2405E+03;0.2035E+03;0.533;1.72;00:34:57.500
238.03;0.974;0.1237E+03;50.045;300;20;0.2319E+03;0.1962E+03;0.534;1.76;00:34:57.600
238.04;0.776;0.0993E+03;50.045;300;20;0.1848E+03;0.1559E+03;0.537;1.72;00:34:57.700
238.06;0.749;0.0957E+03;50.044;300;20;0.1784E+03;0.1505E+03;0.537;1.73;00:34:57.800
238.04;0.751;0.0959E+03;50.045;300;20;0.1789E+03;0.1510E+03;0.536;1.74;00:34:57.900
238.03;0.744;0.0949E+03;50.044;300;20;0.1771E+03;0.1494E+03;0.536;1.74;00:34:58.000
238.05;0.759;0.0970E+03;50.046;300;20;0.1806E+03;0.1524E+03;0.537;1.74;00:34:58.100
238.07;0.744;0.0951E+03;50.045;300;20;0.1771E+03;0.1493E+03;0.537;1.74;00:34:58.200
238.06;0.752;0.0960E+03;50.045;300;20;0.1790E+03;0.1510E+03;0.536;1.74;00:34:58.300
238.06;0.749;0.0958E+03;50.045;300;20;0.1784E+03;0.1505E+03;0.537;1.76;00:34:58.400
238.05;0.747;0.0953E+03;50.045;300;20;0.1777E+03;0.1500E+03;0.536;1.75;00:34:58.500
238.04;0.749;0.0957E+03;50.045;300;20;0.1782E+03;0.1504E+03;0.537;1.76;00:34:58.600
238.03;0.746;0.0953E+03;50.046;300;20;0.1776E+03;0.1499E+03;0.536;1.76;00:34:58.700
237.99;0.917;0.1158E+03;50.047;300;20;0.2183E+03;0.1850E+03;0.531;1.74;00:34:58.800
237.97;1.055;0.1336E+03;50.045;300;20;0.2512E+03;0.2127E+03;0.532;1.77;00:34:58.900
237.99;1.017;0.1292E+03;50.046;300;20;0.2420E+03;0.2046E+03;0.534;1.75;00:34:59.000
237.98;0.987;0.1253E+03;50.045;300;20;0.2349E+03;0.1987E+03;0.533;1.75;00:34:59.100
237.99;1.008;0.1280E+03;50.044;300;20;0.2398E+03;0.2028E+03;0.534;1.75;00:34:59.200
237.97;0.988;0.1254E+03;50.045;300;20;0.2350E+03;0.1988E+03;0.534;1.75;00:34:59.300
238.02;0.867;0.1101E+03;50.044;300;20;0.2063E+03;0.1744E+03;0.534;1.72;00:34:59.400
238.03;0.745;0.0952E+03;50.045;300;20;0.1773E+03;0.1496E+03;0.537;1.74;00:34:59.500
238.01;0.757;0.0966E+03;50.044;300;20;0.1801E+03;0.1520E+03;0.537;1.74;00:34:59.600
238.02;0.750;0.0958E+03;50.043;300;20;0.1785E+03;0.1506E+03;0.537;1.73;00:34:59.700
238.00;0.755;0.0963E+03;50.042;300;20;0.1796E+03;0.1517E+03;0.536;1.73;00:34:59.800
238.00;0.754;0.0963E+03;50.043;300;20;0.1795E+03;0.1515E+03;0.537;1.72;00:34:59.900
238.00;0.750;0.0957E+03;50.041;300;20;0.1786E+03;0.1508E+03;0.536;1.73;00:35:00.000
238.02;0.752;0.0960E+03;50.042;300;20;0.1791E+03;0.1511E+03;0.536;1.72;00:35:00.100
