#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:29:01
#Stop Time;00:29:38
#Actual Count;379         
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
237.85;0.749;0.0962E+03;49.946;300;20;0.1781E+03;0.1499E+03;0.540;1.83;00:29:15.700
237.85;0.744;0.0956E+03;49.947;300;20;0.1768E+03;0.1488E+03;0.541;1.82;00:29:15.800
237.84;0.747;0.0958E+03;49.948;300;20;0.1777E+03;0.1497E+03;0.539;1.80;00:29:15.900
237.83;0.748;0.0961E+03;49.949;300;20;0.1779E+03;0.1497E+03;0.540;1.81;00:29:16.000
237.84;0.743;0.0952E+03;49.947;300;20;0.1767E+03;0.1488E+03;0.539;1.82;00:29:16.100
237.71;1.453;0.1657E+03;49.946;300;20;0.3453E+03;0.3030E+03;0.480;1.83;00:29:16.200
237.59;1.869;0.2406E+03;49.946;300;20;0.4440E+03;0.3732E+03;0.542;1.92;00:29:16.300
237.65;1.631;0.2092E+03;49.944;300;20;0.3876E+03;0.3263E+03;0.540;1.87;00:29:16.400
237.74;1.164;0.1385E+03;49.944;300;20;0.2767E+03;0.2395E+03;0.501;1.81;00:29:16.500
237.82;0.744;0.0955E+03;49.943;300;20;0.1769E+03;0.1489E+03;0.540;1.81;00:29:16.600
237.84;0.744;0.0955E+03;49.943;300;20;0.1769E+03;0.1489E+03;0.540;1.83;00:29:16.700
237.81;0.742;0.0951E+03;49.942;300;20;0.1765E+03;0.1487E+03;0.539;1.82;00:29:16.800
237.75;0.740;0.0949E+03;49.943;300;20;0.1760E+03;0.1482E+03;0.539;1.83;00:29:16.900
237.78;0.750;0.0962E+03;49.942;300;20;0.1784E+03;0.1502E+03;0.539;1.85;00:29:17.000
237.80;0.743;0.0955E+03;49.945;300;20;0.1767E+03;0.1487E+03;0.540;1.85;00:29:17.100
237.81;0.748;0.0959E+03;49.945;300;20;0.1780E+03;0.1499E+03;0.539;1.83;00:29:17.200
237.82;0.754;0.0966E+03;49.946;300;20;0.1793E+03;0.1510E+03;0.539;1.83;00:29:17.300
237.86;0.740;0.0947E+03;49.946;300;20;0.1759E+03;0.1482E+03;0.539;1.84;00:29:17.400
237.83;0.748;0.0960E+03;49.946;300;20;0.1778E+03;0.1497E+03;0.540;1.83;00:29:17.500
237.61;1.999;0.2549E+03;49.947;300;20;0.4750E+03;0.4008E+03;0.537;1.93;00:29:17.600
237.67;1.684;0.2167E+03;49.948;300;20;0.4002E+03;0.3365E+03;0.541;1.88;00:29:17.700
237.86;0.633;0.0814E+03;49.950;300;20;0.1506E+03;0.1267E+03;0.541;1.79;00:29:17.800
237.84;0.733;0.0940E+03;49.949;300;20;0.1743E+03;0.1468E+03;0.539;1.82;00:29:17.900
237.84;0.742;0.0952E+03;49.949;300;20;0.1765E+03;0.1485E+03;0.540;1.82;00:29:18.000
237.83;0.741;0.0951E+03;49.949;300;20;0.1763E+03;0.1485E+03;0.539;1.83;00:29:18.100
237.81;0.738;0.0947E+03;49.948;300;20;0.1756E+03;0.1479E+03;0.539;1.84;00:29:18.200
237.83;0.756;0.0969E+03;49.949;300;20;0.1799E+03;0.1516E+03;0.539;1.83;00:29:18.300
237.84;0.742;0.0953E+03;49.949;300;20;0.1765E+03;0.1486E+03;0.540;1.81;00:29:18.400
237.86;0.747;0.0959E+03;49.950;300;20;0.1777E+03;0.1496E+03;0.540;1.82;00:29:18.500
237.87;0.741;0.0952E+03;49.950;300;20;0.1763E+03;0.1484E+03;0.540;1.83;00:29:18.600
237.89;0.740;0.0949E+03;49.950;300;20;0.1759E+03;0.1482E+03;0.539;1.80;00:29:18.700
237.88;0.756;0.0970E+03;49.951;300;20;0.1798E+03;0.1514E+03;0.539;1.83;00:29:18.800
237.82;0.789;0.0997E+03;49.951;300;20;0.1876E+03;0.1589E+03;0.531;1.83;00:29:18.900
237.75;1.410;0.1800E+03;49.950;300;20;0.3351E+03;0.2827E+03;0.537;1.90;00:29:19.000
237.74;1.382;0.1764E+03;49.950;300;20;0.3285E+03;0.2771E+03;0.537;1.88;00:29:19.100
237.83;1.002;0.1208E+03;49.951;300;20;0.2383E+03;0.2054E+03;0.507;1.80;00:29:19.200
237.85;0.713;0.0914E+03;49.951;300;20;0.1695E+03;0.1428E+03;0.539;1.82;00:29:19.300
237.86;0.748;0.0961E+03;49.950;300;20;0.1780E+03;0.1499E+03;0.540;1.82;00:29:19.400
237.87;0.742;0.0952E+03;49.951;300;20;0.1765E+03;0.1486E+03;0.539;1.81;00:29:19.500
237.86;0.747;0.0957E+03;49.950;300;20;0.1777E+03;0.1497E+03;0.539;1.83;00:29:19.600
237.87;0.748;0.0961E+03;49.950;300;20;0.1780E+03;0.1499E+03;0.540;1.81;00:29:19.700
237.85;0.741;0.0950E+03;49.948;300;20;0.1761E+03;0.1483E+03;0.540;1.84;00:29:19.800
237.83;0.747;0.0958E+03;49.948;300;20;0.1776E+03;0.1495E+03;0.540;1.84;00:29:19.900
237.83;0.747;0.0958E+03;49.949;300;20;0.1776E+03;0.1496E+03;0.539;1.84;00:29:20.000
237.85;0.748;0.0959E+03;49.950;300;20;0.1778E+03;0.1498E+03;0.539;1.82;00:29:20.100
237.81;0.847;0.1055E+03;49.950;300;20;0.2013E+03;0.1715E+03;0.524;1.82;00:29:20.200
237.66;1.760;0.2251E+03;49.951;300;20;0.4182E+03;0.3524E+03;0.538;1.88;00:29:20.300
237.74;1.466;0.1872E+03;49.951;300;20;0.3485E+03;0.2939E+03;0.537;1.88;00:29:20.400
237.74;1.453;0.1853E+03;49.952;300;20;0.3454E+03;0.2915E+03;0.536;1.86;00:29:20.500
237.86;0.725;0.0928E+03;49.954;300;20;0.1723E+03;0.1452E+03;0.538;1.80;00:29:20.600
237.87;0.746;0.0957E+03;49.954;300;20;0.1775E+03;0.1495E+03;0.539;1.82;00:29:20.700
237.85;0.736;0.0944E+03;49.955;300;20;0.1751E+03;0.1475E+03;0.539;1.82;00:29:20.800
237.86;0.748;0.0960E+03;49.955;300;20;0.1779E+03;0.1498E+03;0.539;1.83;00:29:20.900
237.87;0.739;0.0948E+03;49.954;300;20;0.1757E+03;0.1479E+03;0.540;1.82;00:29:21.000
237.87;0.749;0.0960E+03;49.955;300;20;0.1782E+03;0.1502E+03;0.539;1.82;00:29:21.100
237.90;0.750;0.0963E+03;49.955;300;20;0.1785E+03;0.1503E+03;0.539;1.83;00:29:21.200
237.87;0.745;0.0955E+03;49.955;300;20;0.1772E+03;0.1493E+03;0.539;1.83;00:29:21.300
237.90;0.741;0.0951E+03;49.954;300;20;0.1764E+03;0.1485E+03;0.539;1.84;00:29:21.400
237.93;0.744;0.0954E+03;49.954;300;20;0.1771E+03;0.1492E+03;0.539;1.84;00:29:21.500
237.92;0.749;0.0961E+03;49.952;300;20;0.1782E+03;0.1501E+03;0.539;1.82;00:29:21.600
237.82;1.290;0.1599E+03;49.952;300;20;0.3068E+03;0.2619E+03;0.521;1.88;00:29:21.700
237.80;1.227;0.1566E+03;49.952;300;20;0.2918E+03;0.2462E+03;0.537;1.86;00:29:21.800
237.81;1.225;0.1563E+03;49.952;300;20;0.2914E+03;0.2459E+03;0.536;1.87;00:29:21.900
237.86;1.067;0.1329E+03;49.953;300;20;0.2538E+03;0.2162E+03;0.524;1.86;00:29:22.000
237.91;0.727;0.0933E+03;49.953;300;20;0.1728E+03;0.1455E+03;0.540;1.83;00:29:22.100
237.90;0.749;0.0962E+03;49.951;300;20;0.1782E+03;0.1500E+03;0.540;1.82;00:29:22.200
237.93;0.744;0.0955E+03;49.951;300;20;0.1771E+03;0.1491E+03;0.539;1.82;00:29:22.300
237.94;0.740;0.0950E+03;49.951;300;20;0.1760E+03;0.1482E+03;0.540;1.82;00:29:22.400
237.94;0.752;0.0966E+03;49.952;300;20;0.1790E+03;0.1507E+03;0.540;1.80;00:29:22.500
237.91;0.752;0.0965E+03;49.953;300;20;0.1789E+03;0.1506E+03;0.539;1.83;00:29:22.600
237.87;0.737;0.0945E+03;49.951;300;20;0.1752E+03;0.1475E+03;0.539;1.83;00:29:22.700
237.87;0.741;0.0951E+03;49.953;300;20;0.1763E+03;0.1484E+03;0.539;1.82;00:29:22.800
237.87;0.748;0.0959E+03;49.953;300;20;0.1780E+03;0.1499E+03;0.539;1.83;00:29:22.900
237.89;0.751;0.0964E+03;49.953;300;20;0.1787E+03;0.1505E+03;0.539;1.82;00:29:23.000
237.75;1.444;0.1822E+03;49.953;300;20;0.3433E+03;0.2910E+03;0.531;1.90;00:29:23.100
237.79;1.310;0.1672E+03;49.954;300;20;0.3115E+03;0.2629E+03;0.537;1.85;00:29:23.200
237.77;1.295;0.1647E+03;49.954;300;20;0.3080E+03;0.2603E+03;0.535;1.87;00:29:23.300
237.83;0.991;0.1226E+03;49.953;300;20;0.2358E+03;0.2014E+03;0.520;1.86;00:29:23.400
237.88;0.745;0.0955E+03;49.952;300;20;0.1772E+03;0.1493E+03;0.539;1.83;00:29:23.500
237.87;0.745;0.0956E+03;49.951;300;20;0.1772E+03;0.1492E+03;0.539;1.81;00:29:23.600
237.88;0.743;0.0953E+03;49.952;300;20;0.1768E+03;0.1489E+03;0.539;1.84;00:29:23.700
237.87;0.742;0.0952E+03;49.952;300;20;0.1765E+03;0.1486E+03;0.539;1.81;00:29:23.800
237.89;0.755;0.0968E+03;49.951;300;20;0.1795E+03;0.1512E+03;0.539;1.79;00:29:23.900
237.91;0.748;0.0959E+03;49.950;300;20;0.1780E+03;0.1499E+03;0.539;1.81;00:29:24.000
237.89;0.738;0.0947E+03;49.951;300;20;0.1756E+03;0.1479E+03;0.539;1.81;00:29:24.100
237.89;0.748;0.0959E+03;49.952;300;20;0.1779E+03;0.1499E+03;0.539;1.80;00:29:24.200
237.92;0.747;0.0958E+03;49.952;300;20;0.1778E+03;0.1498E+03;0.539;1.81;00:29:24.300
237.92;0.743;0.0953E+03;49.953;300;20;0.1768E+03;0.1490E+03;0.539;1.81;00:29:24.400
237.91;0.740;0.0950E+03;49.955;300;20;0.1760E+03;0.1482E+03;0.540;1.81;00:29:24.500
237.82;1.140;0.1454E+03;49.956;300;20;0.2712E+03;0.2289E+03;0.536;1.83;00:29:24.600
237.85;1.106;0.1409E+03;49.955;300;20;0.2631E+03;0.2221E+03;0.536;1.83;00:29:24.700
237.83;1.112;0.1417E+03;49.956;300;20;0.2645E+03;0.2234E+03;0.536;1.83;00:29:24.800
237.80;1.118;0.1423E+03;49.957;300;20;0.2659E+03;0.2246E+03;0.535;1.84;00:29:24.900
237.86;0.796;0.1019E+03;49.958;300;20;0.1894E+03;0.1596E+03;0.538;1.83;00:29:25.000
237.89;0.743;0.0955E+03;49.958;300;20;0.1768E+03;0.1488E+03;0.540;1.82;00:29:25.100
