#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:24:00
#Stop Time;00:24:48
#Actual Count;488         
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
237.89;0.760;0.0970E+03;49.904;300;20;0.1807E+03;0.1525E+03;0.537;1.77;00:24:07.900
237.90;0.748;0.0955E+03;49.903;300;20;0.1779E+03;0.1501E+03;0.537;1.78;00:24:08.000
237.89;0.751;0.0959E+03;49.903;300;20;0.1786E+03;0.1507E+03;0.537;1.77;00:24:08.100
237.87;0.757;0.0965E+03;49.903;300;20;0.1801E+03;0.1520E+03;0.536;1.77;00:24:08.200
237.67;1.930;0.2342E+03;49.902;300;20;0.4586E+03;0.3943E+03;0.511;1.85;00:24:08.300
237.24;3.857;0.5334E+03;49.903;300;20;0.9151E+03;0.7436E+03;0.583;1.98;00:24:08.400
237.74;1.717;0.2011E+03;49.902;300;20;0.4083E+03;0.3553E+03;0.493;1.88;00:24:08.500
237.92;0.596;0.0758E+03;49.902;300;20;0.1417E+03;0.1197E+03;0.535;1.74;00:24:08.600
237.93;0.594;0.0756E+03;49.902;300;20;0.1413E+03;0.1194E+03;0.535;1.76;00:24:08.700
237.92;0.595;0.0759E+03;49.904;300;20;0.1416E+03;0.1195E+03;0.536;1.75;00:24:08.800
237.92;0.738;0.0940E+03;49.903;300;20;0.1757E+03;0.1485E+03;0.535;1.77;00:24:08.900
237.91;0.745;0.0949E+03;49.904;300;20;0.1771E+03;0.1496E+03;0.536;1.75;00:24:09.000
237.91;0.749;0.0954E+03;49.903;300;20;0.1783E+03;0.1506E+03;0.535;1.77;00:24:09.100
237.92;0.753;0.0959E+03;49.905;300;20;0.1792E+03;0.1514E+03;0.535;1.77;00:24:09.200
237.90;0.749;0.0955E+03;49.906;300;20;0.1782E+03;0.1505E+03;0.536;1.77;00:24:09.300
237.89;0.758;0.0967E+03;49.906;300;20;0.1804E+03;0.1523E+03;0.536;1.77;00:24:09.400
237.88;0.745;0.0950E+03;49.906;300;20;0.1773E+03;0.1497E+03;0.536;1.77;00:24:09.500
237.91;0.754;0.0961E+03;49.906;300;20;0.1795E+03;0.1516E+03;0.535;1.77;00:24:09.600
237.86;0.758;0.0966E+03;49.906;300;20;0.1804E+03;0.1523E+03;0.536;1.76;00:24:09.700
237.65;1.843;0.2241E+03;49.906;300;20;0.4381E+03;0.3764E+03;0.512;1.82;00:24:09.800
237.33;3.371;0.4584E+03;49.906;300;20;0.7999E+03;0.6555E+03;0.573;1.95;00:24:09.900
237.52;2.502;0.3295E+03;49.907;300;20;0.5943E+03;0.4947E+03;0.554;1.88;00:24:10.000
237.87;0.657;0.0835E+03;49.907;300;20;0.1563E+03;0.1322E+03;0.534;1.75;00:24:10.100
237.84;0.594;0.0757E+03;49.905;300;20;0.1413E+03;0.1193E+03;0.536;1.71;00:24:10.200
237.97;0.598;0.0765E+03;49.905;300;20;0.1423E+03;0.1200E+03;0.538;1.76;00:24:10.300
237.94;0.673;0.0858E+03;49.905;300;20;0.1602E+03;0.1352E+03;0.536;1.74;00:24:10.400
237.94;0.756;0.0965E+03;49.905;300;20;0.1800E+03;0.1519E+03;0.536;1.75;00:24:10.500
237.90;0.751;0.0956E+03;49.906;300;20;0.1786E+03;0.1509E+03;0.535;1.73;00:24:10.600
237.90;0.761;0.0970E+03;49.906;300;20;0.1810E+03;0.1528E+03;0.536;1.74;00:24:10.700
237.90;0.743;0.0948E+03;49.904;300;20;0.1766E+03;0.1491E+03;0.536;1.75;00:24:10.800
237.89;0.756;0.0965E+03;49.904;300;20;0.1799E+03;0.1518E+03;0.536;1.75;00:24:10.900
237.90;0.751;0.0957E+03;49.904;300;20;0.1787E+03;0.1509E+03;0.536;1.76;00:24:11.000
237.88;0.757;0.0963E+03;49.904;300;20;0.1800E+03;0.1521E+03;0.535;1.74;00:24:11.100
237.87;0.755;0.0962E+03;49.905;300;20;0.1795E+03;0.1515E+03;0.536;1.75;00:24:11.200
237.68;2.120;0.2624E+03;49.904;300;20;0.5039E+03;0.4301E+03;0.521;1.80;00:24:11.300
237.41;3.312;0.4494E+03;49.903;300;20;0.7862E+03;0.6451E+03;0.572;1.95;00:24:11.400
237.56;2.432;0.3194E+03;49.903;300;20;0.5778E+03;0.4815E+03;0.553;1.86;00:24:11.500
237.66;1.973;0.2476E+03;49.902;300;20;0.4689E+03;0.3982E+03;0.528;1.77;00:24:11.600
237.87;0.596;0.0760E+03;49.901;300;20;0.1417E+03;0.1196E+03;0.536;1.74;00:24:11.700
237.89;0.597;0.0762E+03;49.902;300;20;0.1420E+03;0.1198E+03;0.537;1.74;00:24:11.800
237.84;0.696;0.0886E+03;49.902;300;20;0.1655E+03;0.1397E+03;0.536;1.74;00:24:11.900
237.84;0.749;0.0955E+03;49.901;300;20;0.1780E+03;0.1503E+03;0.536;1.77;00:24:12.000
237.81;0.756;0.0963E+03;49.900;300;20;0.1798E+03;0.1518E+03;0.535;1.75;00:24:12.100
237.80;0.754;0.0959E+03;49.899;300;20;0.1792E+03;0.1514E+03;0.535;1.74;00:24:12.200
237.82;0.746;0.0951E+03;49.898;300;20;0.1773E+03;0.1496E+03;0.537;1.76;00:24:12.300
237.83;0.757;0.0965E+03;49.897;300;20;0.1802E+03;0.1522E+03;0.535;1.75;00:24:12.400
237.87;0.763;0.0972E+03;49.897;300;20;0.1815E+03;0.1533E+03;0.535;1.74;00:24:12.500
237.91;0.754;0.0960E+03;49.898;300;20;0.1795E+03;0.1517E+03;0.535;1.75;00:24:12.600
237.89;0.749;0.0954E+03;49.898;300;20;0.1783E+03;0.1506E+03;0.535;1.74;00:24:12.700
237.90;0.753;0.0958E+03;49.897;300;20;0.1792E+03;0.1514E+03;0.535;1.75;00:24:12.800
237.79;1.503;0.1807E+03;49.896;300;20;0.3574E+03;0.3083E+03;0.506;1.84;00:24:12.900
237.66;2.235;0.2903E+03;49.896;300;20;0.5310E+03;0.4446E+03;0.547;1.87;00:24:13.000
237.64;2.096;0.2712E+03;49.896;300;20;0.4980E+03;0.4177E+03;0.545;1.84;00:24:13.100
237.77;1.539;0.1852E+03;49.896;300;20;0.3659E+03;0.3156E+03;0.506;1.78;00:24:13.200
237.90;0.600;0.0764E+03;49.898;300;20;0.1427E+03;0.1205E+03;0.536;1.74;00:24:13.300
237.90;0.698;0.0889E+03;49.897;300;20;0.1660E+03;0.1402E+03;0.535;1.74;00:24:13.400
237.92;0.762;0.0972E+03;49.898;300;20;0.1814E+03;0.1531E+03;0.536;1.75;00:24:13.500
237.92;0.747;0.0955E+03;49.897;300;20;0.1778E+03;0.1500E+03;0.537;1.76;00:24:13.600
237.89;0.754;0.0960E+03;49.896;300;20;0.1793E+03;0.1514E+03;0.536;1.74;00:24:13.700
237.91;0.753;0.0962E+03;49.897;300;20;0.1791E+03;0.1511E+03;0.537;1.76;00:24:13.800
237.90;0.755;0.0962E+03;49.897;300;20;0.1796E+03;0.1517E+03;0.536;1.73;00:24:13.900
237.88;0.758;0.0966E+03;49.897;300;20;0.1804E+03;0.1523E+03;0.536;1.75;00:24:14.000
237.89;0.750;0.0956E+03;49.897;300;20;0.1784E+03;0.1506E+03;0.536;1.75;00:24:14.100
237.89;0.752;0.0960E+03;49.897;300;20;0.1790E+03;0.1510E+03;0.537;1.75;00:24:14.200
237.90;0.748;0.0954E+03;49.896;300;20;0.1781E+03;0.1503E+03;0.536;1.78;00:24:14.300
237.81;1.089;0.1322E+03;49.895;300;20;0.2589E+03;0.2226E+03;0.511;1.76;00:24:14.400
237.48;2.730;0.3574E+03;49.895;300;20;0.6484E+03;0.5410E+03;0.551;1.91;00:24:14.500
237.64;2.097;0.2714E+03;49.895;300;20;0.4982E+03;0.4178E+03;0.545;1.84;00:24:14.600
237.71;1.868;0.2368E+03;49.894;300;20;0.4440E+03;0.3756E+03;0.533;1.83;00:24:14.700
237.93;0.649;0.0824E+03;49.894;300;20;0.1544E+03;0.1306E+03;0.533;1.75;00:24:14.800
237.90;0.596;0.0758E+03;49.894;300;20;0.1418E+03;0.1198E+03;0.535;1.73;00:24:14.900
237.88;0.756;0.0963E+03;49.893;300;20;0.1798E+03;0.1519E+03;0.535;1.76;00:24:15.000
237.86;0.741;0.0943E+03;49.894;300;20;0.1762E+03;0.1489E+03;0.535;1.76;00:24:15.100
237.82;0.746;0.0948E+03;49.893;300;20;0.1774E+03;0.1499E+03;0.535;1.75;00:24:15.200
237.82;0.761;0.0967E+03;49.893;300;20;0.1809E+03;0.1529E+03;0.535;1.77;00:24:15.300
237.82;0.750;0.0955E+03;49.894;300;20;0.1784E+03;0.1507E+03;0.535;1.76;00:24:15.400
237.84;0.767;0.0975E+03;49.894;300;20;0.1824E+03;0.1541E+03;0.534;1.75;00:24:15.500
237.85;0.750;0.0952E+03;49.894;300;20;0.1783E+03;0.1508E+03;0.534;1.74;00:24:15.600
237.86;0.759;0.0963E+03;49.896;300;20;0.1806E+03;0.1528E+03;0.533;1.75;00:24:15.700
237.88;0.759;0.0962E+03;49.894;300;20;0.1805E+03;0.1526E+03;0.533;1.74;00:24:15.800
237.89;0.762;0.0968E+03;49.895;300;20;0.1814E+03;0.1534E+03;0.534;1.76;00:24:15.900
237.78;1.464;0.1764E+03;49.895;300;20;0.3480E+03;0.3000E+03;0.507;1.80;00:24:16.000
237.58;2.454;0.3204E+03;49.894;300;20;0.5831E+03;0.4871E+03;0.550;1.83;00:24:16.100
237.65;1.841;0.2355E+03;49.894;300;20;0.4375E+03;0.3687E+03;0.538;1.79;00:24:16.200
237.68;1.847;0.2360E+03;49.895;300;20;0.4389E+03;0.3700E+03;0.538;1.80;00:24:16.300
237.83;1.038;0.1237E+03;49.894;300;20;0.2468E+03;0.2135E+03;0.501;1.71;00:24:16.400
237.89;0.600;0.0762E+03;49.895;300;20;0.1428E+03;0.1207E+03;0.534;1.72;00:24:16.500
237.89;0.746;0.0948E+03;49.894;300;20;0.1775E+03;0.1500E+03;0.534;1.72;00:24:16.600
237.87;0.757;0.0961E+03;49.892;300;20;0.1801E+03;0.1523E+03;0.534;1.72;00:24:16.700
237.85;0.766;0.0972E+03;49.893;300;20;0.1822E+03;0.1542E+03;0.533;1.72;00:24:16.800
237.89;0.746;0.0950E+03;49.892;300;20;0.1775E+03;0.1499E+03;0.535;1.73;00:24:16.900
237.88;0.760;0.0967E+03;49.892;300;20;0.1807E+03;0.1527E+03;0.535;1.73;00:24:17.000
237.87;0.745;0.0949E+03;49.892;300;20;0.1772E+03;0.1497E+03;0.535;1.73;00:24:17.100
237.86;0.754;0.0959E+03;49.892;300;20;0.1794E+03;0.1516E+03;0.535;1.72;00:24:17.200
237.84;0.750;0.0956E+03;49.891;300;20;0.1784E+03;0.1506E+03;0.536;1.74;00:24:17.300
237.87;0.757;0.0964E+03;49.892;300;20;0.1802E+03;0.1522E+03;0.535;1.75;00:24:17.400
237.91;0.759;0.0966E+03;49.891;300;20;0.1805E+03;0.1525E+03;0.535;1.74;00:24:17.500
237.78;1.597;0.1943E+03;49.892;300;20;0.3797E+03;0.3262E+03;0.512;1.80;00:24:17.600
237.63;2.420;0.3167E+03;49.891;300;20;0.5752E+03;0.4801E+03;0.551;1.80;00:24:17.700
237.71;1.852;0.2370E+03;49.892;300;20;0.4402E+03;0.3710E+03;0.538;1.80;00:24:17.800
237.69;1.840;0.2356E+03;49.892;300;20;0.4374E+03;0.3686E+03;0.539;1.79;00:24:17.900
237.85;0.924;0.1110E+03;49.893;300;20;0.2198E+03;0.1897E+03;0.505;1.74;00:24:18.000
237.93;0.613;0.0779E+03;49.892;300;20;0.1458E+03;0.1233E+03;0.534;1.72;00:24:18.100
237.86;0.754;0.0959E+03;49.892;300;20;0.1794E+03;0.1516E+03;0.535;1.72;00:24:18.200
237.88;0.757;0.0963E+03;49.892;300;20;0.1802E+03;0.1523E+03;0.535;1.73;00:24:18.300
237.90;0.752;0.0956E+03;49.891;300;20;0.1788E+03;0.1511E+03;0.535;1.72;00:24:18.400
237.88;0.749;0.0952E+03;49.890;300;20;0.1781E+03;0.1505E+03;0.534;1.73;00:24:18.500
237.91;0.752;0.0956E+03;49.890;300;20;0.1788E+03;0.1512E+03;0.534;1.73;00:24:18.600
237.90;0.753;0.0957E+03;49.891;300;20;0.1791E+03;0.1514E+03;0.534;1.72;00:24:18.700
237.91;0.751;0.0956E+03;49.890;300;20;0.1787E+03;0.1510E+03;0.535;1.75;00:24:18.800
237.91;0.750;0.0954E+03;49.891;300;20;0.1784E+03;0.1508E+03;0.534;1.74;00:24:18.900
237.90;0.747;0.0950E+03;49.891;300;20;0.1778E+03;0.1502E+03;0.535;1.74;00:24:19.000
237.89;0.759;0.0964E+03;49.891;300;20;0.1806E+03;0.1527E+03;0.534;1.75;00:24:19.100
237.83;1.172;0.1419E+03;49.891;300;20;0.2787E+03;0.2398E+03;0.509;1.79;00:24:19.200
237.65;2.055;0.2638E+03;49.891;300;20;0.4884E+03;0.4110E+03;0.540;1.80;00:24:19.300
237.73;1.635;0.2074E+03;49.891;300;20;0.3886E+03;0.3286E+03;0.534;1.79;00:24:19.400
237.74;1.616;0.2048E+03;49.892;300;20;0.3841E+03;0.3250E+03;0.533;1.77;00:24:19.500
237.76;1.618;0.2054E+03;49.892;300;20;0.3847E+03;0.3252E+03;0.534;1.78;00:24:19.600
237.85;1.174;0.1427E+03;49.892;300;20;0.2793E+03;0.2402E+03;0.511;1.72;00:24:19.700
237.91;0.747;0.0948E+03;49.892;300;20;0.1777E+03;0.1503E+03;0.533;1.73;00:24:19.800
237.91;0.753;0.0957E+03;49.892;300;20;0.1791E+03;0.1514E+03;0.534;1.72;00:24:19.900
237.90;0.753;0.0956E+03;49.890;300;20;0.1792E+03;0.1515E+03;0.534;1.72;00:24:20.000
237.88;0.757;0.0961E+03;49.892;300;20;0.1800E+03;0.1522E+03;0.534;1.72;00:24:20.100
237.83;0.751;0.0954E+03;49.891;300;20;0.1787E+03;0.1511E+03;0.534;1.73;00:24:20.200
237.89;0.761;0.0968E+03;49.891;300;20;0.1811E+03;0.1530E+03;0.535;1.74;00:24:20.300
237.95;0.764;0.0972E+03;49.892;300;20;0.1818E+03;0.1536E+03;0.535;1.76;00:24:20.400
237.92;0.760;0.0965E+03;49.890;300;20;0.1808E+03;0.1529E+03;0.534;1.73;00:24:20.500
237.97;0.755;0.0958E+03;49.891;300;20;0.1796E+03;0.1519E+03;0.534;1.74;00:24:20.600
237.93;0.753;0.0957E+03;49.891;300;20;0.1791E+03;0.1514E+03;0.534;1.73;00:24:20.700
237.96;0.763;0.0971E+03;49.891;300;20;0.1816E+03;0.1535E+03;0.535;1.75;00:24:20.800
237.84;1.490;0.1815E+03;49.891;300;20;0.3544E+03;0.3043E+03;0.512;1.82;00:24:20.900
237.77;1.655;0.2102E+03;49.891;300;20;0.3935E+03;0.3326E+03;0.534;1.78;00:24:21.000
237.77;1.632;0.2072E+03;49.891;300;20;0.3880E+03;0.3281E+03;0.534;1.78;00:24:21.100
237.77;1.627;0.2068E+03;49.891;300;20;0.3869E+03;0.3270E+03;0.534;1.80;00:24:21.200
237.77;1.632;0.2071E+03;49.889;300;20;0.3880E+03;0.3281E+03;0.534;1.81;00:24:21.300
237.96;0.660;0.0837E+03;49.889;300;20;0.1571E+03;0.1329E+03;0.533;20;00:24:21.400
237.94;0.764;0.0968E+03;49.890;300;20;0.1818E+03;0.1538E+03;0.533;1.74;00:24:21.500
237.93;0.756;0.0961E+03;49.889;300;20;0.1800E+03;0.1522E+03;0.534;1.73;00:24:21.600
237.96;0.749;0.0953E+03;49.888;300;20;0.1783E+03;0.1508E+03;0.534;1.72;00:24:21.700
237.96;0.759;0.0964E+03;49.888;300;20;0.1806E+03;0.1527E+03;0.534;1.72;00:24:21.800
237.97;0.759;0.0966E+03;49.888;300;20;0.1806E+03;0.1527E+03;0.535;1.73;00:24:21.900
237.91;0.756;0.0960E+03;49.888;300;20;0.1798E+03;0.1521E+03;0.534;1.73;00:24:22.000
237.92;0.748;0.0952E+03;49.888;300;20;0.1780E+03;0.1504E+03;0.535;1.71;00:24:22.100
237.89;0.749;0.0952E+03;49.889;300;20;0.1781E+03;0.1505E+03;0.534;1.71;00:24:22.200
237.89;0.748;0.0954E+03;49.889;300;20;0.1780E+03;0.1503E+03;0.536;1.74;00:24:22.300
237.92;0.756;0.0961E+03;49.890;300;20;0.1798E+03;0.1519E+03;0.534;1.71;00:24:22.400
237.91;0.755;0.0960E+03;49.890;300;20;0.1796E+03;0.1518E+03;0.535;1.72;00:24:22.500
237.84;1.207;0.1473E+03;49.891;300;20;0.2872E+03;0.2465E+03;0.513;1.79;00:24:22.600
237.84;1.439;0.1819E+03;49.891;300;20;0.3422E+03;0.2898E+03;0.532;1.78;00:24:22.700
237.85;1.427;0.1801E+03;49.892;300;20;0.3394E+03;0.2877E+03;0.531;1.77;00:24:22.800
237.83;1.418;0.1792E+03;49.892;300;20;0.3373E+03;0.2858E+03;0.531;1.78;00:24:22.900
237.85;1.406;0.1775E+03;49.891;300;20;0.3345E+03;0.2835E+03;0.531;1.77;00:24:23.000
237.85;1.341;0.1688E+03;49.892;300;20;0.3189E+03;0.2706E+03;0.529;1.77;00:24:23.100
237.95;0.708;0.0899E+03;49.891;300;20;0.1685E+03;0.1425E+03;0.534;1.72;00:24:23.200
237.94;0.737;0.0937E+03;49.892;300;20;0.1755E+03;0.1483E+03;0.534;1.72;00:24:23.300
237.95;0.758;0.0964E+03;49.893;300;20;0.1803E+03;0.1524E+03;0.535;1.73;00:24:23.400
237.96;0.758;0.0962E+03;49.892;300;20;0.1803E+03;0.1525E+03;0.534;1.73;00:24:23.500
237.94;0.751;0.0955E+03;49.892;300;20;0.1788E+03;0.1511E+03;0.534;1.71;00:24:23.600
237.96;0.752;0.0956E+03;49.891;300;20;0.1791E+03;0.1514E+03;0.534;1.73;00:24:23.700
237.97;0.758;0.0964E+03;49.891;300;20;0.1805E+03;0.1526E+03;0.534;1.71;00:24:23.800
237.98;0.759;0.0964E+03;49.891;300;20;0.1806E+03;0.1527E+03;0.534;1.72;00:24:23.900
237.99;0.754;0.0960E+03;49.892;300;20;0.1794E+03;0.1516E+03;0.535;1.72;00:24:24.000
237.99;0.751;0.0956E+03;49.892;300;20;0.1788E+03;0.1511E+03;0.535;1.72;00:24:24.100
