#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:29:44
#Stop Time;00:30:20
#Actual Count;369         
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
237.99;0.750;0.0960E+03;49.967;300;20;0.1784E+03;0.1504E+03;0.538;1.75;00:29:52.100
238.02;0.745;0.0956E+03;49.967;300;20;0.1774E+03;0.1495E+03;0.539;1.79;00:29:52.200
237.67;2.475;0.3264E+03;49.967;300;20;0.5882E+03;0.4893E+03;0.555;1.91;00:29:52.300
237.94;1.277;0.1422E+03;49.966;300;20;0.3038E+03;0.2684E+03;0.468;1.80;00:29:52.400
238.03;0.594;0.0759E+03;49.966;300;20;0.1413E+03;0.1191E+03;0.538;1.76;00:29:52.500
238.03;0.599;0.0765E+03;49.966;300;20;0.1426E+03;0.1204E+03;0.536;1.77;00:29:52.600
238.01;0.744;0.0953E+03;49.966;300;20;0.1770E+03;0.1492E+03;0.538;1.76;00:29:52.700
238.00;0.752;0.0964E+03;49.965;300;20;0.1789E+03;0.1508E+03;0.538;1.81;00:29:52.800
238.04;0.750;0.0962E+03;49.965;300;20;0.1786E+03;0.1505E+03;0.538;1.78;00:29:52.900
238.07;0.754;0.0966E+03;49.965;300;20;0.1795E+03;0.1513E+03;0.538;1.78;00:29:53.000
238.02;0.743;0.0951E+03;49.963;300;20;0.1768E+03;0.1491E+03;0.538;1.77;00:29:53.100
237.98;0.747;0.0956E+03;49.963;300;20;0.1778E+03;0.1499E+03;0.538;1.79;00:29:53.200
237.98;0.742;0.0951E+03;49.965;300;20;0.1765E+03;0.1487E+03;0.539;1.79;00:29:53.300
237.99;0.748;0.0957E+03;49.965;300;20;0.1780E+03;0.1501E+03;0.538;1.81;00:29:53.400
237.73;2.258;0.2629E+03;49.965;300;20;0.5367E+03;0.4679E+03;0.490;1.75;00:29:53.500
237.68;2.199;0.2871E+03;49.965;300;20;0.5226E+03;0.4366E+03;0.549;1.89;00:29:53.600
237.84;1.472;0.1737E+03;49.966;300;20;0.3502E+03;0.3041E+03;0.496;1.77;00:29:53.700
237.96;0.593;0.0758E+03;49.966;300;20;0.1412E+03;0.1191E+03;0.537;1.78;00:29:53.800
237.96;0.735;0.0943E+03;49.966;300;20;0.1750E+03;0.1475E+03;0.539;1.76;00:29:53.900
237.91;0.741;0.0950E+03;49.968;300;20;0.1764E+03;0.1486E+03;0.538;1.78;00:29:54.000
237.91;0.743;0.0955E+03;49.968;300;20;0.1769E+03;0.1489E+03;0.540;1.78;00:29:54.100
237.95;0.738;0.0949E+03;49.969;300;20;0.1757E+03;0.1478E+03;0.540;1.79;00:29:54.200
237.96;0.748;0.0964E+03;49.969;300;20;0.1781E+03;0.1497E+03;0.542;1.77;00:29:54.300
237.93;0.736;0.0946E+03;49.969;300;20;0.1751E+03;0.1473E+03;0.541;1.78;00:29:54.400
237.97;0.754;0.0970E+03;49.970;300;20;0.1794E+03;0.1509E+03;0.541;1.79;00:29:54.500
237.94;0.728;0.0937E+03;49.970;300;20;0.1732E+03;0.1457E+03;0.541;1.79;00:29:54.600
237.96;0.747;0.0963E+03;49.969;300;20;0.1777E+03;0.1493E+03;0.542;1.79;00:29:54.700
237.62;2.517;0.3134E+03;49.969;300;20;0.5980E+03;0.5093E+03;0.524;1.92;00:29:54.800
237.73;2.077;0.2725E+03;49.969;300;20;0.4938E+03;0.4118E+03;0.552;1.90;00:29:54.900
237.92;1.218;0.1396E+03;49.968;300;20;0.2899E+03;0.2541E+03;0.482;1.78;00:29:55.000
238.00;0.652;0.0837E+03;49.968;300;20;0.1552E+03;0.1307E+03;0.539;1.80;00:29:55.100
237.89;0.719;0.0926E+03;49.967;300;20;0.1711E+03;0.1439E+03;0.541;1.80;00:29:55.200
237.92;0.747;0.0964E+03;49.965;300;20;0.1778E+03;0.1495E+03;0.542;1.83;00:29:55.300
237.91;0.744;0.0959E+03;49.965;300;20;0.1771E+03;0.1489E+03;0.542;1.79;00:29:55.400
237.94;0.757;0.0975E+03;49.964;300;20;0.1802E+03;0.1516E+03;0.541;1.82;00:29:55.500
237.94;0.746;0.0962E+03;49.963;300;20;0.1776E+03;0.1492E+03;0.542;1.80;00:29:55.600
237.99;0.736;0.0950E+03;49.963;300;20;0.1751E+03;0.1471E+03;0.543;1.80;00:29:55.700
237.96;0.740;0.0954E+03;49.962;300;20;0.1760E+03;0.1479E+03;0.542;1.81;00:29:55.800
237.96;0.745;0.0961E+03;49.962;300;20;0.1772E+03;0.1489E+03;0.542;1.81;00:29:55.900
237.94;0.743;0.0957E+03;49.962;300;20;0.1767E+03;0.1485E+03;0.542;1.82;00:29:56.000
237.79;1.857;0.2158E+03;49.961;300;20;0.4416E+03;0.3853E+03;0.489;1.93;00:29:56.100
237.73;1.915;0.2485E+03;49.962;300;20;0.4554E+03;0.3816E+03;0.546;1.89;00:29:56.200
238.00;0.603;0.0779E+03;49.963;300;20;0.1436E+03;0.1206E+03;0.543;1.83;00:29:56.300
237.96;0.667;0.0855E+03;49.962;300;20;0.1586E+03;0.1336E+03;0.539;1.80;00:29:56.400
237.96;0.735;0.0948E+03;49.964;300;20;0.1749E+03;0.1469E+03;0.542;1.84;00:29:56.500
237.92;0.737;0.0949E+03;49.963;300;20;0.1753E+03;0.1474E+03;0.541;1.80;00:29:56.600
237.96;0.732;0.0945E+03;49.962;300;20;0.1742E+03;0.1463E+03;0.542;1.85;00:29:56.700
237.92;0.745;0.0959E+03;49.963;300;20;0.1771E+03;0.1489E+03;0.542;1.82;00:29:56.800
237.94;0.748;0.0965E+03;49.961;300;20;0.1781E+03;0.1496E+03;0.542;1.84;00:29:56.900
237.95;0.738;0.0952E+03;49.962;300;20;0.1755E+03;0.1474E+03;0.542;1.80;00:29:57.000
237.94;0.743;0.0958E+03;49.962;300;20;0.1768E+03;0.1486E+03;0.542;1.84;00:29:57.100
237.94;0.740;0.0956E+03;49.961;300;20;0.1762E+03;0.1480E+03;0.542;1.80;00:29:57.200
237.96;0.746;0.0962E+03;49.959;300;20;0.1775E+03;0.1491E+03;0.542;1.83;00:29:57.300
237.79;1.840;0.2091E+03;49.959;300;20;0.4374E+03;0.3842E+03;0.478;1.98;00:29:57.400
237.73;1.785;0.2307E+03;49.957;300;20;0.4244E+03;0.3563E+03;0.543;1.92;00:29:57.500
237.94;0.620;0.0803E+03;49.957;300;20;0.1476E+03;0.1239E+03;0.544;1.82;00:29:57.600
238.00;0.669;0.0860E+03;49.954;300;20;0.1593E+03;0.1341E+03;0.540;1.85;00:29:57.700
237.96;0.739;0.0953E+03;49.953;300;20;0.1757E+03;0.1477E+03;0.542;1.82;00:29:57.800
237.96;0.745;0.0960E+03;49.951;300;20;0.1772E+03;0.1490E+03;0.542;1.84;00:29:57.900
237.99;0.745;0.0961E+03;49.951;300;20;0.1772E+03;0.1489E+03;0.542;1.83;00:29:58.000
237.98;0.741;0.0954E+03;49.950;300;20;0.1763E+03;0.1482E+03;0.541;1.85;00:29:58.100
237.94;0.739;0.0952E+03;49.950;300;20;0.1758E+03;0.1478E+03;0.541;1.82;00:29:58.200
237.98;0.740;0.0953E+03;49.950;300;20;0.1761E+03;0.1481E+03;0.541;1.84;00:29:58.300
237.97;0.748;0.0965E+03;49.949;300;20;0.1781E+03;0.1497E+03;0.542;1.81;00:29:58.400
237.97;0.733;0.0945E+03;49.950;300;20;0.1745E+03;0.1467E+03;0.541;1.85;00:29:58.500
237.93;0.746;0.0959E+03;49.950;300;20;0.1774E+03;0.1492E+03;0.541;1.83;00:29:58.600
237.74;1.942;0.2494E+03;49.952;300;20;0.4616E+03;0.3885E+03;0.540;1.92;00:29:58.700
237.80;1.599;0.2057E+03;49.951;300;20;0.3801E+03;0.3196E+03;0.541;1.90;00:29:58.800
237.83;1.475;0.1873E+03;49.952;300;20;0.3508E+03;0.2966E+03;0.534;1.88;00:29:58.900
237.96;0.612;0.0788E+03;49.951;300;20;0.1457E+03;0.1225E+03;0.541;1.82;00:29:59.000
237.91;0.737;0.0948E+03;49.951;300;20;0.1753E+03;0.1475E+03;0.541;1.83;00:29:59.100
237.91;0.744;0.0955E+03;49.951;300;20;0.1769E+03;0.1489E+03;0.540;1.83;00:29:59.200
237.89;0.746;0.0960E+03;49.951;300;20;0.1774E+03;0.1492E+03;0.541;1.85;00:29:59.300
237.91;0.741;0.0953E+03;49.950;300;20;0.1763E+03;0.1483E+03;0.541;1.84;00:29:59.400
237.88;0.744;0.0956E+03;49.951;300;20;0.1771E+03;0.1491E+03;0.540;1.83;00:29:59.500
237.91;0.744;0.0955E+03;49.951;300;20;0.1771E+03;0.1491E+03;0.540;1.84;00:29:59.600
237.88;0.743;0.0954E+03;49.949;300;20;0.1768E+03;0.1489E+03;0.540;1.83;00:29:59.700
237.89;0.740;0.0951E+03;49.949;300;20;0.1760E+03;0.1480E+03;0.541;1.83;00:29:59.800
237.89;0.754;0.0969E+03;49.948;300;20;0.1793E+03;0.1509E+03;0.540;1.85;00:29:59.900
237.78;1.620;0.1894E+03;49.948;300;20;0.3852E+03;0.3355E+03;0.492;1.85;00:30:00.000
237.71;1.748;0.2254E+03;49.947;300;20;0.4156E+03;0.3492E+03;0.542;1.91;00:30:00.100
237.74;1.577;0.2026E+03;49.947;300;20;0.3750E+03;0.3156E+03;0.540;1.88;00:30:00.200
237.91;0.677;0.0869E+03;49.946;300;20;0.1611E+03;0.1356E+03;0.540;1.81;00:30:00.300
237.87;0.733;0.0944E+03;49.945;300;20;0.1744E+03;0.1466E+03;0.541;1.84;00:30:00.400
237.84;0.740;0.0952E+03;49.944;300;20;0.1760E+03;0.1480E+03;0.541;1.83;00:30:00.500
237.87;0.756;0.0973E+03;49.941;300;20;0.1798E+03;0.1512E+03;0.541;1.81;00:30:00.600
237.86;0.742;0.0955E+03;49.942;300;20;0.1765E+03;0.1484E+03;0.541;1.79;00:30:00.700
237.86;0.745;0.0959E+03;49.941;300;20;0.1771E+03;0.1489E+03;0.542;1.82;00:30:00.800
237.81;0.729;0.0939E+03;49.941;300;20;0.1733E+03;0.1456E+03;0.542;1.81;00:30:00.900
237.86;0.754;0.0972E+03;49.940;300;20;0.1793E+03;0.1507E+03;0.542;1.82;00:30:01.000
237.83;0.744;0.0959E+03;49.940;300;20;0.1770E+03;0.1488E+03;0.542;1.78;00:30:01.100
237.85;0.743;0.0956E+03;49.938;300;20;0.1767E+03;0.1486E+03;0.541;1.81;00:30:01.200
237.85;0.739;0.0954E+03;49.938;300;20;0.1758E+03;0.1477E+03;0.542;1.81;00:30:01.300
237.78;1.472;0.1804E+03;49.936;300;20;0.3500E+03;0.2999E+03;0.515;1.87;00:30:01.400
237.74;1.372;0.1755E+03;49.937;300;20;0.3261E+03;0.2748E+03;0.538;1.83;00:30:01.500
237.75;1.248;0.1564E+03;49.935;300;20;0.2967E+03;0.2522E+03;0.527;1.86;00:30:01.600
237.85;0.669;0.0860E+03;49.935;300;20;0.1592E+03;0.1339E+03;0.540;1.80;00:30:01.700
237.86;0.744;0.0957E+03;49.935;300;20;0.1771E+03;0.1490E+03;0.540;1.81;00:30:01.800
237.87;0.740;0.0954E+03;49.935;300;20;0.1761E+03;0.1480E+03;0.542;1.79;00:30:01.900
237.86;0.744;0.0955E+03;49.936;300;20;0.1769E+03;0.1489E+03;0.540;1.83;00:30:02.000
237.84;0.755;0.0969E+03;49.936;300;20;0.1796E+03;0.1512E+03;0.539;1.81;00:30:02.100
237.89;0.741;0.0952E+03;49.937;300;20;0.1762E+03;0.1482E+03;0.540;1.84;00:30:02.200
237.89;0.751;0.0968E+03;49.937;300;20;0.1787E+03;0.1502E+03;0.542;1.81;00:30:02.300
237.90;0.739;0.0951E+03;49.938;300;20;0.1759E+03;0.1479E+03;0.541;1.82;00:30:02.400
237.86;0.746;0.0959E+03;49.938;300;20;0.1774E+03;0.1492E+03;0.541;1.79;00:30:02.500
237.91;0.748;0.0962E+03;49.940;300;20;0.1780E+03;0.1497E+03;0.541;1.81;00:30:02.600
237.78;1.513;0.1839E+03;49.940;300;20;0.3597E+03;0.3092E+03;0.511;1.78;00:30:02.700
237.77;1.494;0.1916E+03;49.941;300;20;0.3552E+03;0.2991E+03;0.539;1.85;00:30:02.800
237.78;1.409;0.1803E+03;49.941;300;20;0.3351E+03;0.2825E+03;0.538;1.85;00:30:02.900
237.84;1.296;0.1632E+03;49.940;300;20;0.3082E+03;0.2614E+03;0.530;1.79;00:30:03.000
237.96;0.748;0.0961E+03;49.940;300;20;0.1780E+03;0.1499E+03;0.540;1.77;00:30:03.100
237.90;0.739;0.0949E+03;49.938;300;20;0.1758E+03;0.1479E+03;0.540;1.80;00:30:03.200
237.88;0.739;0.0950E+03;49.938;300;20;0.1758E+03;0.1480E+03;0.540;1.80;00:30:03.300
237.89;0.749;0.0963E+03;49.938;300;20;0.1782E+03;0.1500E+03;0.540;1.77;00:30:03.400
237.89;0.755;0.0969E+03;49.939;300;20;0.1797E+03;0.1514E+03;0.539;1.78;00:30:03.500
237.84;0.747;0.0957E+03;49.938;300;20;0.1777E+03;0.1497E+03;0.539;1.77;00:30:03.600
237.86;0.741;0.0952E+03;49.938;300;20;0.1763E+03;0.1484E+03;0.540;1.79;00:30:03.700
237.85;0.746;0.0956E+03;49.937;300;20;0.1774E+03;0.1493E+03;0.539;1.77;00:30:03.800
237.90;0.750;0.0963E+03;49.936;300;20;0.1785E+03;0.1502E+03;0.540;1.76;00:30:03.900
237.86;0.744;0.0954E+03;49.937;300;20;0.1769E+03;0.1490E+03;0.539;1.78;00:30:04.000
237.83;0.982;0.1194E+03;49.937;300;20;0.2334E+03;0.2006E+03;0.512;1.77;00:30:04.100
237.73;1.336;0.1699E+03;49.938;300;20;0.3175E+03;0.2683E+03;0.535;1.80;00:30:04.200
237.80;1.209;0.1543E+03;49.938;300;20;0.2876E+03;0.2427E+03;0.536;1.82;00:30:04.300
237.77;1.223;0.1558E+03;49.939;300;20;0.2909E+03;0.2456E+03;0.536;1.80;00:30:04.400
237.87;0.755;0.0963E+03;49.938;300;20;0.1795E+03;0.1514E+03;0.537;1.79;00:30:04.500
237.87;0.740;0.0949E+03;49.940;300;20;0.1761E+03;0.1484E+03;0.539;1.78;00:30:04.600
237.93;0.743;0.0955E+03;49.939;300;20;0.1767E+03;0.1486E+03;0.540;1.79;00:30:04.700
237.88;0.742;0.0953E+03;49.940;300;20;0.1765E+03;0.1485E+03;0.540;1.78;00:30:04.800
237.90;0.746;0.0959E+03;49.941;300;20;0.1776E+03;0.1494E+03;0.540;1.77;00:30:04.900
237.87;0.740;0.0951E+03;49.941;300;20;0.1760E+03;0.1481E+03;0.540;1.77;00:30:05.000
237.85;0.750;0.0964E+03;49.941;300;20;0.1783E+03;0.1501E+03;0.540;1.80;00:30:05.100
237.84;0.737;0.0946E+03;49.941;300;20;0.1752E+03;0.1474E+03;0.540;1.76;00:30:05.200
237.86;0.746;0.0959E+03;49.942;300;20;0.1774E+03;0.1493E+03;0.540;1.80;00:30:05.300
237.84;0.745;0.0957E+03;49.941;300;20;0.1771E+03;0.1490E+03;0.540;1.77;00:30:05.400
237.84;0.740;0.0950E+03;49.940;300;20;0.1761E+03;0.1482E+03;0.540;1.79;00:30:05.500
237.69;1.336;0.1707E+03;49.939;300;20;0.3175E+03;0.2677E+03;0.538;1.82;00:30:05.600
237.72;1.274;0.1626E+03;49.939;300;20;0.3029E+03;0.2556E+03;0.537;1.85;00:30:05.700
237.73;1.263;0.1612E+03;49.939;300;20;0.3003E+03;0.2533E+03;0.537;1.84;00:30:05.800
237.78;1.187;0.1511E+03;49.938;300;20;0.2823E+03;0.2385E+03;0.535;1.83;00:30:05.900
237.83;0.747;0.0961E+03;49.940;300;20;0.1776E+03;0.1494E+03;0.541;1.79;00:30:06.000
237.87;0.742;0.0953E+03;49.941;300;20;0.1764E+03;0.1484E+03;0.540;1.82;00:30:06.100
237.83;0.744;0.0956E+03;49.941;300;20;0.1770E+03;0.1490E+03;0.540;1.78;00:30:06.200
237.86;0.740;0.0952E+03;49.940;300;20;0.1761E+03;0.1481E+03;0.541;1.81;00:30:06.300
237.85;0.749;0.0963E+03;49.940;300;20;0.1782E+03;0.1499E+03;0.540;1.78;00:30:06.400
237.85;0.734;0.0943E+03;49.939;300;20;0.1745E+03;0.1468E+03;0.540;1.82;00:30:06.500
237.80;0.743;0.0954E+03;49.940;300;20;0.1766E+03;0.1487E+03;0.540;1.79;00:30:06.600
237.84;0.749;0.0963E+03;49.938;300;20;0.1780E+03;0.1497E+03;0.541;1.82;00:30:06.700
237.79;0.744;0.0957E+03;49.938;300;20;0.1769E+03;0.1488E+03;0.541;1.81;00:30:06.800
237.82;0.745;0.0960E+03;49.938;300;20;0.1772E+03;0.1489E+03;0.542;1.82;00:30:06.900
237.78;0.877;0.1097E+03;49.937;300;20;0.2086E+03;0.1774E+03;0.526;1.80;00:30:07.000
237.74;1.138;0.1455E+03;49.937;300;20;0.2705E+03;0.2280E+03;0.538;1.84;00:30:07.100
237.71;1.074;0.1372E+03;49.938;300;20;0.2553E+03;0.2153E+03;0.537;1.81;00:30:07.200
237.75;1.077;0.1378E+03;49.940;300;20;0.2562E+03;0.2159E+03;0.538;1.85;00:30:07.300
237.73;1.069;0.1368E+03;49.939;300;20;0.2542E+03;0.2143E+03;0.538;1.83;00:30:07.400
237.80;0.947;0.1199E+03;49.941;300;20;0.2253E+03;0.1907E+03;0.532;1.85;00:30:07.500
237.84;0.746;0.0960E+03;49.942;300;20;0.1774E+03;0.1492E+03;0.541;1.80;00:30:07.600
237.84;0.742;0.0955E+03;49.943;300;20;0.1766E+03;0.1485E+03;0.541;1.83;00:30:07.700
237.86;0.737;0.0950E+03;49.945;300;20;0.1754E+03;0.1474E+03;0.542;1.82;00:30:07.800
237.83;0.743;0.0956E+03;49.946;300;20;0.1767E+03;0.1486E+03;0.541;1.83;00:30:07.900
237.87;0.741;0.0955E+03;49.946;300;20;0.1762E+03;0.1481E+03;0.542;1.83;00:30:08.000
237.88;0.749;0.0964E+03;49.946;300;20;0.1783E+03;0.1500E+03;0.541;1.82;00:30:08.100
