#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:18:34
#Stop Time;00:19:27
#Actual Count;540         
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
238.03;0.791;0.0957E+03;49.939;300;20;0.1883E+03;0.1622E+03;0.508;1.76;00:18:40.200
238.02;0.796;0.0963E+03;49.939;300;20;0.1895E+03;0.1632E+03;0.508;1.76;00:18:40.300
238.01;0.824;0.0996E+03;49.939;300;20;0.1962E+03;0.1691E+03;0.508;1.75;00:18:40.400
237.88;1.337;0.1571E+03;49.939;300;20;0.3182E+03;0.2767E+03;0.494;1.79;00:18:40.500
237.42;3.681;0.4832E+03;49.940;300;20;0.8740E+03;0.7283E+03;0.553;1.93;00:18:40.600
237.30;4.312;0.5802E+03;49.940;300;20;1.0231E+03;0.8427E+03;0.567;2.03;00:18:40.700
237.48;3.484;0.4554E+03;49.940;300;20;0.8274E+03;0.6908E+03;0.550;1.94;00:18:40.800
237.57;2.969;0.3787E+03;49.940;300;20;0.7053E+03;0.5950E+03;0.537;1.88;00:18:40.900
237.83;1.452;0.1721E+03;49.939;300;20;0.3454E+03;0.2994E+03;0.498;1.81;00:18:41.000
237.98;0.685;0.0831E+03;49.938;300;20;0.1630E+03;0.1402E+03;0.510;1.79;00:18:41.100
237.96;0.742;0.0897E+03;49.939;300;20;0.1766E+03;0.1521E+03;0.508;1.78;00:18:41.200
237.96;0.852;0.1026E+03;49.938;300;20;0.2028E+03;0.1750E+03;0.506;1.78;00:18:41.300
237.85;1.523;0.1804E+03;49.938;300;20;0.3623E+03;0.3142E+03;0.498;1.86;00:18:41.400
237.36;3.835;0.5047E+03;49.938;300;20;0.9102E+03;0.7575E+03;0.554;1.94;00:18:41.500
237.29;4.131;0.5496E+03;49.938;300;20;0.9803E+03;0.8117E+03;0.561;2.01;00:18:41.600
237.51;3.296;0.4268E+03;49.939;300;20;0.7829E+03;0.6563E+03;0.545;1.94;00:18:41.700
237.63;2.665;0.3322E+03;49.938;300;20;0.6333E+03;0.5392E+03;0.525;1.86;00:18:41.800
237.96;0.775;0.0936E+03;49.938;300;20;0.1844E+03;0.1589E+03;0.508;1.79;00:18:41.900
237.98;0.670;0.0812E+03;49.938;300;20;0.1594E+03;0.1372E+03;0.509;1.79;00:18:42.000
237.95;0.754;0.0910E+03;49.937;300;20;0.1794E+03;0.1547E+03;0.507;1.78;00:18:42.100
237.97;0.808;0.0974E+03;49.937;300;20;0.1922E+03;0.1657E+03;0.507;1.78;00:18:42.200
237.96;0.804;0.0971E+03;49.937;300;20;0.1914E+03;0.1649E+03;0.507;1.77;00:18:42.300
237.96;0.799;0.0964E+03;49.936;300;20;0.1901E+03;0.1639E+03;0.507;1.76;00:18:42.400
237.96;0.804;0.0969E+03;49.936;300;20;0.1914E+03;0.1650E+03;0.506;1.76;00:18:42.500
237.92;0.804;0.0968E+03;49.934;300;20;0.1912E+03;0.1649E+03;0.506;1.74;00:18:42.600
238.03;0.803;0.0968E+03;49.933;300;20;0.1912E+03;0.1649E+03;0.506;1.75;00:18:42.700
238.01;0.801;0.0966E+03;49.934;300;20;0.1906E+03;0.1643E+03;0.507;1.75;00:18:42.800
238.00;0.798;0.0962E+03;49.933;300;20;0.1900E+03;0.1639E+03;0.506;1.72;00:18:42.900
238.00;0.801;0.0966E+03;49.932;300;20;0.1906E+03;0.1644E+03;0.507;1.73;00:18:43.000
237.98;0.798;0.0962E+03;49.931;300;20;0.1900E+03;0.1638E+03;0.506;1.73;00:18:43.100
237.94;0.888;0.1061E+03;49.930;300;20;0.2113E+03;0.1828E+03;0.502;1.71;00:18:43.200
237.82;1.586;0.1880E+03;49.931;300;20;0.3771E+03;0.3269E+03;0.499;1.75;00:18:43.300
237.60;2.640;0.3290E+03;49.931;300;20;0.6272E+03;0.5340E+03;0.525;1.83;00:18:43.400
237.42;3.331;0.4292E+03;49.931;300;20;0.7909E+03;0.6643E+03;0.543;1.87;00:18:43.500
237.52;2.924;0.3716E+03;49.931;300;20;0.6944E+03;0.5866E+03;0.535;1.82;00:18:43.600
237.58;2.838;0.3600E+03;49.931;300;20;0.6742E+03;0.5700E+03;0.534;1.82;00:18:43.700
237.74;1.864;0.2233E+03;49.930;300;20;0.4432E+03;0.3829E+03;0.504;1.74;00:18:43.800
237.95;0.714;0.0865E+03;49.930;300;20;0.1698E+03;0.1461E+03;0.510;1.70;00:18:43.900
237.95;0.730;0.0884E+03;49.931;300;20;0.1738E+03;0.1496E+03;0.509;1.70;00:18:44.000
237.92;0.817;0.0985E+03;49.931;300;20;0.1943E+03;0.1674E+03;0.507;1.73;00:18:44.100
237.85;1.281;0.1511E+03;49.931;300;20;0.3048E+03;0.2647E+03;0.496;1.76;00:18:44.200
237.43;3.314;0.4263E+03;49.929;300;20;0.7869E+03;0.6615E+03;0.542;1.84;00:18:44.300
237.41;3.544;0.4609E+03;49.928;300;20;0.8413E+03;0.7038E+03;0.548;1.89;00:18:44.400
237.53;2.887;0.3671E+03;49.928;300;20;0.6857E+03;0.5792E+03;0.535;1.83;00:18:44.500
237.51;2.820;0.3571E+03;49.928;300;20;0.6697E+03;0.5665E+03;0.533;1.84;00:18:44.600
237.86;1.041;0.1241E+03;49.927;300;20;0.2475E+03;0.2142E+03;0.501;1.75;00:18:44.700
237.93;0.719;0.0872E+03;49.927;300;20;0.1711E+03;0.1472E+03;0.509;1.71;00:18:44.800
237.94;0.688;0.0834E+03;49.926;300;20;0.1638E+03;0.1410E+03;0.509;1.73;00:18:44.900
237.92;0.784;0.0949E+03;49.924;300;20;0.1866E+03;0.1607E+03;0.508;1.73;00:18:45.000
237.89;0.806;0.0974E+03;49.924;300;20;0.1918E+03;0.1652E+03;0.508;1.72;00:18:45.100
237.90;0.793;0.0959E+03;49.924;300;20;0.1887E+03;0.1625E+03;0.508;1.74;00:18:45.200
237.87;0.789;0.0956E+03;49.924;300;20;0.1877E+03;0.1616E+03;0.509;1.73;00:18:45.300
237.87;0.800;0.0970E+03;49.925;300;20;0.1904E+03;0.1638E+03;0.510;1.72;00:18:45.400
237.81;0.798;0.0964E+03;49.923;300;20;0.1897E+03;0.1634E+03;0.508;1.71;00:18:45.500
237.84;0.802;0.0969E+03;49.923;300;20;0.1907E+03;0.1642E+03;0.508;1.72;00:18:45.600
237.90;0.805;0.0973E+03;49.923;300;20;0.1915E+03;0.1649E+03;0.508;1.72;00:18:45.700
237.89;0.794;0.0961E+03;49.923;300;20;0.1889E+03;0.1627E+03;0.508;1.71;00:18:45.800
237.89;0.795;0.0960E+03;49.922;300;20;0.1890E+03;0.1628E+03;0.508;1.72;00:18:45.900
237.89;0.802;0.0970E+03;49.923;300;20;0.1909E+03;0.1644E+03;0.508;1.73;00:18:46.000
237.83;0.998;0.1182E+03;49.921;300;20;0.2374E+03;0.2059E+03;0.498;1.75;00:18:46.100
237.72;1.786;0.2143E+03;49.921;300;20;0.4245E+03;0.3665E+03;0.505;1.81;00:18:46.200
237.43;3.153;0.4053E+03;49.922;300;20;0.7486E+03;0.6294E+03;0.541;1.89;00:18:46.300
237.54;2.637;0.3322E+03;49.921;300;20;0.6265E+03;0.5312E+03;0.530;1.85;00:18:46.400
237.56;2.551;0.3200E+03;49.922;300;20;0.6059E+03;0.5145E+03;0.528;1.85;00:18:46.500
237.53;2.544;0.3187E+03;49.921;300;20;0.6042E+03;0.5133E+03;0.527;1.85;00:18:46.600
237.84;1.248;0.1479E+03;49.921;300;20;0.2968E+03;0.2573E+03;0.498;1.80;00:18:46.700
237.93;0.794;0.0956E+03;49.921;300;20;0.1888E+03;0.1629E+03;0.506;1.73;00:18:46.800
237.94;0.727;0.0878E+03;49.922;300;20;0.1730E+03;0.1491E+03;0.508;1.75;00:18:46.900
237.93;0.784;0.0944E+03;49.922;300;20;0.1865E+03;0.1608E+03;0.506;1.76;00:18:47.000
237.74;1.804;0.2162E+03;49.925;300;20;0.4288E+03;0.3704E+03;0.504;1.79;00:18:47.100
237.56;2.721;0.3408E+03;49.924;300;20;0.6464E+03;0.5493E+03;0.527;1.86;00:18:47.200
237.48;3.125;0.4002E+03;49.923;300;20;0.7421E+03;0.6250E+03;0.539;1.89;00:18:47.300
237.57;2.619;0.3291E+03;49.923;300;20;0.6222E+03;0.5281E+03;0.529;1.86;00:18:47.400
237.59;2.510;0.3140E+03;49.923;300;20;0.5962E+03;0.5069E+03;0.527;1.87;00:18:47.500
237.66;2.329;0.2888E+03;49.924;300;20;0.5535E+03;0.4722E+03;0.522;1.86;00:18:47.600
237.87;1.254;0.1492E+03;49.924;300;20;0.2983E+03;0.2582E+03;0.500;1.77;00:18:47.700
237.96;0.793;0.0958E+03;49.924;300;20;0.1886E+03;0.1625E+03;0.508;1.75;00:18:47.800
238.01;0.800;0.0964E+03;49.924;300;20;0.1904E+03;0.1642E+03;0.507;1.76;00:18:47.900
237.99;0.808;0.0974E+03;49.925;300;20;0.1924E+03;0.1659E+03;0.507;1.77;00:18:48.000
237.99;0.792;0.0954E+03;49.924;300;20;0.1885E+03;0.1625E+03;0.506;1.78;00:18:48.100
237.99;0.799;0.0965E+03;49.925;300;20;0.1902E+03;0.1640E+03;0.507;1.77;00:18:48.200
237.98;0.802;0.0967E+03;49.925;300;20;0.1907E+03;0.1644E+03;0.507;1.75;00:18:48.300
237.98;0.804;0.0971E+03;49.926;300;20;0.1913E+03;0.1649E+03;0.507;1.76;00:18:48.400
238.00;0.784;0.0948E+03;49.927;300;20;0.1867E+03;0.1608E+03;0.508;1.76;00:18:48.500
237.97;0.796;0.0962E+03;49.927;300;20;0.1894E+03;0.1632E+03;0.508;1.77;00:18:48.600
238.01;0.791;0.0956E+03;49.927;300;20;0.1882E+03;0.1621E+03;0.508;1.77;00:18:48.700
238.01;0.803;0.0970E+03;49.928;300;20;0.1912E+03;0.1648E+03;0.507;1.75;00:18:48.800
238.01;0.788;0.0953E+03;49.929;300;20;0.1876E+03;0.1616E+03;0.508;1.78;00:18:48.900
237.96;0.790;0.0957E+03;49.930;300;20;0.1881E+03;0.1619E+03;0.509;1.75;00:18:49.000
237.81;1.678;0.2013E+03;49.931;300;20;0.3991E+03;0.3446E+03;0.504;1.78;00:18:49.100
237.69;2.516;0.3134E+03;49.932;300;20;0.5981E+03;0.5094E+03;0.524;1.84;00:18:49.200
237.66;2.618;0.3297E+03;49.933;300;20;0.6223E+03;0.5277E+03;0.530;1.86;00:18:49.300
237.72;2.265;0.2809E+03;49.934;300;20;0.5384E+03;0.4593E+03;0.522;1.83;00:18:49.400
237.74;2.244;0.2782E+03;49.934;300;20;0.5335E+03;0.4553E+03;0.521;1.84;00:18:49.500
237.77;2.241;0.2777E+03;49.935;300;20;0.5328E+03;0.4547E+03;0.521;1.85;00:18:49.600
237.75;2.195;0.2714E+03;49.937;300;20;0.5218E+03;0.4457E+03;0.520;1.84;00:18:49.700
237.91;1.421;0.1694E+03;49.939;300;20;0.3381E+03;0.2926E+03;0.501;1.77;00:18:49.800
238.03;0.744;0.0902E+03;49.938;300;20;0.1771E+03;0.1524E+03;0.509;1.74;00:18:49.900
238.00;0.793;0.0959E+03;49.939;300;20;0.1888E+03;0.1627E+03;0.508;1.74;00:18:50.000
237.95;1.001;0.1190E+03;49.940;300;20;0.2381E+03;0.2063E+03;0.500;1.77;00:18:50.100
237.83;1.707;0.2051E+03;49.940;300;20;0.4060E+03;0.3504E+03;0.505;1.81;00:18:50.200
237.64;2.589;0.3260E+03;49.941;300;20;0.6154E+03;0.5219E+03;0.530;1.87;00:18:50.300
237.70;2.248;0.2795E+03;49.943;300;20;0.5344E+03;0.4555E+03;0.523;1.84;00:18:50.400
237.64;2.228;0.2762E+03;49.943;300;20;0.5295E+03;0.4518E+03;0.522;1.82;00:18:50.500
237.63;2.237;0.2777E+03;49.943;300;20;0.5315E+03;0.4532E+03;0.522;1.84;00:18:50.600
237.70;2.180;0.2698E+03;49.942;300;20;0.5182E+03;0.4424E+03;0.521;1.83;00:18:50.700
237.85;1.397;0.1661E+03;49.942;300;20;0.3322E+03;0.2877E+03;0.500;1.79;00:18:50.800
237.92;0.822;0.0994E+03;49.942;300;20;0.1955E+03;0.1684E+03;0.508;1.75;00:18:50.900
237.95;0.742;0.0900E+03;49.941;300;20;0.1766E+03;0.1519E+03;0.510;1.74;00:18:51.000
237.94;0.808;0.0977E+03;49.941;300;20;0.1924E+03;0.1657E+03;0.508;1.76;00:18:51.100
237.95;0.806;0.0976E+03;49.942;300;20;0.1917E+03;0.1651E+03;0.509;1.75;00:18:51.200
237.91;0.782;0.0946E+03;49.942;300;20;0.1859E+03;0.1601E+03;0.509;1.75;00:18:51.300
237.93;0.795;0.0963E+03;49.942;300;20;0.1890E+03;0.1627E+03;0.509;1.77;00:18:51.400
237.93;0.781;0.0947E+03;49.942;300;20;0.1859E+03;0.1600E+03;0.509;1.78;00:18:51.500
237.96;0.798;0.0967E+03;49.943;300;20;0.1898E+03;0.1633E+03;0.509;1.77;00:18:51.600
237.95;0.795;0.0963E+03;49.944;300;20;0.1891E+03;0.1627E+03;0.509;1.75;00:18:51.700
237.95;0.795;0.0963E+03;49.945;300;20;0.1892E+03;0.1629E+03;0.509;1.76;00:18:51.800
237.95;0.783;0.0950E+03;49.944;300;20;0.1862E+03;0.1602E+03;0.510;1.75;00:18:51.900
237.92;0.793;0.0962E+03;49.945;300;20;0.1887E+03;0.1624E+03;0.510;1.75;00:18:52.000
237.93;0.808;0.0979E+03;49.945;300;20;0.1923E+03;0.1655E+03;0.509;1.77;00:18:52.100
237.90;0.985;0.1175E+03;49.945;300;20;0.2343E+03;0.2027E+03;0.501;1.78;00:18:52.200
237.67;2.273;0.2819E+03;49.945;300;20;0.5402E+03;0.4607E+03;0.522;1.85;00:18:52.300
237.72;2.070;0.2553E+03;49.944;300;20;0.4921E+03;0.4207E+03;0.519;1.85;00:18:52.400
237.71;1.946;0.2388E+03;49.945;300;20;0.4626E+03;0.3963E+03;0.516;1.83;00:18:52.500
237.69;1.940;0.2379E+03;49.944;300;20;0.4611E+03;0.3950E+03;0.516;1.85;00:18:52.600
237.73;1.946;0.2386E+03;49.944;300;20;0.4627E+03;0.3964E+03;0.516;1.83;00:18:52.700
237.75;1.944;0.2382E+03;49.944;300;20;0.4621E+03;0.3959E+03;0.516;1.84;00:18:52.800
237.76;1.936;0.2371E+03;49.946;300;20;0.4604E+03;0.3947E+03;0.515;1.84;00:18:52.900
237.76;1.826;0.2227E+03;49.947;300;20;0.4342E+03;0.3727E+03;0.513;1.80;00:18:53.000
237.92;0.792;0.0957E+03;49.946;300;20;0.1884E+03;0.1622E+03;0.508;1.77;00:18:53.100
237.95;0.784;0.0951E+03;49.946;300;20;0.1865E+03;0.1605E+03;0.510;1.76;00:18:53.200
237.91;0.848;0.1021E+03;49.944;300;20;0.2018E+03;0.1740E+03;0.506;1.75;00:18:53.300
237.80;1.341;0.1597E+03;49.944;300;20;0.3189E+03;0.2761E+03;0.501;1.78;00:18:53.400
237.60;2.235;0.2763E+03;49.944;300;20;0.5311E+03;0.4536E+03;0.520;1.85;00:18:53.500
237.64;1.943;0.2382E+03;49.944;300;20;0.4618E+03;0.3957E+03;0.516;1.80;00:18:53.600
237.68;1.909;0.2335E+03;49.944;300;20;0.4537E+03;0.3890E+03;0.515;1.80;00:18:53.700
237.66;1.921;0.2347E+03;49.944;300;20;0.4565E+03;0.3915E+03;0.514;1.81;00:18:53.800
237.67;1.909;0.2332E+03;49.944;300;20;0.4537E+03;0.3892E+03;0.514;1.81;00:18:53.900
237.65;1.933;0.2363E+03;49.945;300;20;0.4594E+03;0.3940E+03;0.514;1.81;00:18:54.000
237.66;1.923;0.2349E+03;49.946;300;20;0.4569E+03;0.3919E+03;0.514;1.81;00:18:54.100
237.77;1.389;0.1650E+03;49.947;300;20;0.3302E+03;0.2860E+03;0.500;1.77;00:18:54.200
237.85;0.756;0.0915E+03;49.948;300;20;0.1799E+03;0.1548E+03;0.509;1.74;00:18:54.300
237.83;0.805;0.0970E+03;49.948;300;20;0.1913E+03;0.1649E+03;0.507;1.72;00:18:54.400
237.83;0.813;0.0982E+03;49.948;300;20;0.1934E+03;0.1666E+03;0.508;1.74;00:18:54.500
237.81;0.787;0.0950E+03;49.949;300;20;0.1872E+03;0.1613E+03;0.508;1.74;00:18:54.600
237.85;0.796;0.0960E+03;49.949;300;20;0.1892E+03;0.1631E+03;0.507;1.75;00:18:54.700
237.85;0.787;0.0953E+03;49.948;300;20;0.1873E+03;0.1613E+03;0.509;1.73;00:18:54.800
237.83;0.797;0.0963E+03;49.948;300;20;0.1894E+03;0.1631E+03;0.508;1.73;00:18:54.900
237.83;0.794;0.0960E+03;49.946;300;20;0.1889E+03;0.1626E+03;0.508;1.74;00:18:55.000
237.82;0.805;0.0973E+03;49.945;300;20;0.1916E+03;0.1650E+03;0.508;1.73;00:18:55.100
237.81;0.784;0.0946E+03;49.944;300;20;0.1864E+03;0.1606E+03;0.507;1.75;00:18:55.200
237.80;0.795;0.0960E+03;49.944;300;20;0.1890E+03;0.1628E+03;0.508;1.75;00:18:55.300
237.77;0.795;0.0962E+03;49.944;300;20;0.1891E+03;0.1628E+03;0.509;1.73;00:18:55.400
237.68;1.042;0.1242E+03;49.944;300;20;0.2478E+03;0.2144E+03;0.501;1.75;00:18:55.500
237.62;1.609;0.1936E+03;49.943;300;20;0.3823E+03;0.3297E+03;0.506;1.77;00:18:55.600
237.58;1.895;0.2316E+03;49.944;300;20;0.4503E+03;0.3862E+03;0.514;1.80;00:18:55.700
237.63;1.678;0.2039E+03;49.945;300;20;0.3987E+03;0.3426E+03;0.511;1.79;00:18:55.800
237.66;1.654;0.2009E+03;49.945;300;20;0.3930E+03;0.3378E+03;0.511;1.79;00:18:55.900
237.63;1.658;0.2014E+03;49.945;300;20;0.3941E+03;0.3387E+03;0.511;1.79;00:18:56.000
237.59;1.654;0.2005E+03;49.944;300;20;0.3930E+03;0.3380E+03;0.510;1.81;00:18:56.100
237.64;1.671;0.2028E+03;49.944;300;20;0.3970E+03;0.3413E+03;0.511;1.82;00:18:56.200
237.68;1.661;0.2014E+03;49.944;300;20;0.3948E+03;0.3396E+03;0.510;1.80;00:18:56.300
237.66;1.669;0.2025E+03;49.943;300;20;0.3966E+03;0.3410E+03;0.511;1.82;00:18:56.400
237.63;1.666;0.2023E+03;49.942;300;20;0.3960E+03;0.3404E+03;0.511;1.80;00:18:56.500
237.71;1.303;0.1557E+03;49.941;300;20;0.3098E+03;0.2679E+03;0.503;1.79;00:18:56.600
237.82;0.866;0.1046E+03;49.938;300;20;0.2061E+03;0.1775E+03;0.508;1.76;00:18:56.700
237.81;0.824;0.0996E+03;49.937;300;20;0.1959E+03;0.1687E+03;0.508;1.74;00:18:56.800
237.75;1.185;0.1412E+03;49.935;300;20;0.2817E+03;0.2437E+03;0.502;1.78;00:18:56.900
237.65;1.751;0.2119E+03;49.934;300;20;0.4160E+03;0.3580E+03;0.509;1.83;00:18:57.000
237.61;1.825;0.2231E+03;49.935;300;20;0.4337E+03;0.3719E+03;0.514;1.82;00:18:57.100
237.70;1.650;0.2004E+03;49.934;300;20;0.3922E+03;0.3371E+03;0.511;1.83;00:18:57.200
237.70;1.657;0.2013E+03;49.933;300;20;0.3940E+03;0.3386E+03;0.511;1.82;00:18:57.300
237.72;1.650;0.2002E+03;49.932;300;20;0.3922E+03;0.3373E+03;0.510;1.82;00:18:57.400
237.65;1.642;0.1991E+03;49.932;300;20;0.3902E+03;0.3356E+03;0.510;1.81;00:18:57.500
237.64;1.654;0.2009E+03;49.931;300;20;0.3931E+03;0.3378E+03;0.511;1.81;00:18:57.600
237.64;1.655;0.2009E+03;49.930;300;20;0.3932E+03;0.3381E+03;0.511;1.82;00:18:57.700
237.67;1.657;0.2012E+03;49.929;300;20;0.3938E+03;0.3385E+03;0.511;1.83;00:18:57.800
237.69;1.623;0.1970E+03;49.929;300;20;0.3859E+03;0.3318E+03;0.510;1.81;00:18:57.900
237.85;0.802;0.0972E+03;49.929;300;20;0.1908E+03;0.1642E+03;0.509;1.76;00:18:58.000
237.87;0.788;0.0953E+03;49.929;300;20;0.1874E+03;0.1613E+03;0.509;1.79;00:18:58.100
