#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:25:32
#Stop Time;00:26:14
#Actual Count;423         
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
237.88;0.596;0.0759E+03;49.884;300;20;0.1419E+03;0.1199E+03;0.535;1.74;00:25:40.200
237.88;0.596;0.0761E+03;49.884;300;20;0.1419E+03;0.1197E+03;0.536;1.74;00:25:40.300
237.87;0.658;0.0836E+03;49.883;300;20;0.1564E+03;0.1322E+03;0.535;1.74;00:25:40.400
237.87;0.767;0.0980E+03;49.884;300;20;0.1824E+03;0.1538E+03;0.537;1.76;00:25:40.500
237.86;0.746;0.0953E+03;49.882;300;20;0.1776E+03;0.1498E+03;0.537;1.78;00:25:40.600
237.86;0.752;0.0962E+03;49.881;300;20;0.1790E+03;0.1509E+03;0.538;1.76;00:25:40.700
237.90;0.752;0.0962E+03;49.880;300;20;0.1788E+03;0.1507E+03;0.538;1.77;00:25:40.800
237.91;0.750;0.0960E+03;49.878;300;20;0.1783E+03;0.1503E+03;0.539;1.77;00:25:40.900
237.92;0.747;0.0957E+03;49.878;300;20;0.1777E+03;0.1497E+03;0.539;1.77;00:25:41.000
237.93;0.749;0.0959E+03;49.876;300;20;0.1782E+03;0.1502E+03;0.538;1.78;00:25:41.100
237.91;0.755;0.0967E+03;49.874;300;20;0.1797E+03;0.1514E+03;0.538;1.77;00:25:41.200
237.67;2.153;0.2680E+03;49.874;300;20;0.5116E+03;0.4358E+03;0.524;1.81;00:25:41.300
237.38;3.275;0.4437E+03;49.876;300;20;0.7774E+03;0.6384E+03;0.571;2.00;00:25:41.400
237.53;2.391;0.3142E+03;49.875;300;20;0.5680E+03;0.4733E+03;0.553;1.91;00:25:41.500
237.67;1.904;0.2367E+03;49.877;300;20;0.4524E+03;0.3856E+03;0.523;1.80;00:25:41.600
237.87;0.596;0.0761E+03;49.877;300;20;0.1417E+03;0.1196E+03;0.537;1.77;00:25:41.700
237.91;0.596;0.0763E+03;49.880;300;20;0.1419E+03;0.1196E+03;0.538;1.76;00:25:41.800
237.89;0.690;0.0881E+03;49.880;300;20;0.1641E+03;0.1384E+03;0.537;1.77;00:25:41.900
237.87;0.746;0.0954E+03;49.880;300;20;0.1775E+03;0.1497E+03;0.537;1.76;00:25:42.000
237.89;0.752;0.0964E+03;49.881;300;20;0.1790E+03;0.1508E+03;0.539;1.76;00:25:42.100
237.91;0.754;0.0963E+03;49.881;300;20;0.1793E+03;0.1513E+03;0.537;1.76;00:25:42.200
237.89;0.739;0.0946E+03;49.882;300;20;0.1757E+03;0.1481E+03;0.538;1.75;00:25:42.300
237.90;0.749;0.0958E+03;49.881;300;20;0.1783E+03;0.1503E+03;0.538;1.76;00:25:42.400
237.90;0.748;0.0956E+03;49.881;300;20;0.1780E+03;0.1501E+03;0.537;1.77;00:25:42.500
237.86;0.739;0.0944E+03;49.881;300;20;0.1759E+03;0.1483E+03;0.537;1.75;00:25:42.600
237.86;0.744;0.0955E+03;49.881;300;20;0.1770E+03;0.1491E+03;0.539;1.76;00:25:42.700
237.88;0.744;0.0955E+03;49.881;300;20;0.1770E+03;0.1490E+03;0.539;1.77;00:25:42.800
237.73;1.544;0.1873E+03;49.880;300;20;0.3671E+03;0.3157E+03;0.510;1.91;00:25:42.900
237.62;2.177;0.2842E+03;49.879;300;20;0.5173E+03;0.4322E+03;0.549;1.85;00:25:43.000
237.62;2.042;0.2654E+03;49.880;300;20;0.4853E+03;0.4063E+03;0.547;1.84;00:25:43.100
237.73;1.467;0.1766E+03;49.880;300;20;0.3487E+03;0.3007E+03;0.506;1.79;00:25:43.200
237.88;0.597;0.0763E+03;49.880;300;20;0.1420E+03;0.1197E+03;0.537;1.76;00:25:43.300
237.88;0.691;0.0884E+03;49.880;300;20;0.1644E+03;0.1386E+03;0.538;1.75;00:25:43.400
237.86;0.752;0.0963E+03;49.880;300;20;0.1788E+03;0.1507E+03;0.539;1.76;00:25:43.500
237.88;0.756;0.0969E+03;49.880;300;20;0.1797E+03;0.1514E+03;0.539;1.76;00:25:43.600
237.87;0.743;0.0952E+03;49.880;300;20;0.1768E+03;0.1490E+03;0.538;1.75;00:25:43.700
237.81;0.746;0.0957E+03;49.880;300;20;0.1774E+03;0.1494E+03;0.539;1.76;00:25:43.800
237.80;0.750;0.0960E+03;49.881;300;20;0.1784E+03;0.1503E+03;0.538;1.76;00:25:43.900
237.79;0.754;0.0965E+03;49.882;300;20;0.1792E+03;0.1510E+03;0.538;1.77;00:25:44.000
237.83;0.754;0.0967E+03;49.881;300;20;0.1794E+03;0.1511E+03;0.539;1.76;00:25:44.100
237.83;0.751;0.0961E+03;49.880;300;20;0.1786E+03;0.1505E+03;0.538;1.77;00:25:44.200
237.90;0.746;0.0956E+03;49.881;300;20;0.1774E+03;0.1494E+03;0.539;1.77;00:25:44.300
237.84;1.103;0.1345E+03;49.882;300;20;0.2623E+03;0.2252E+03;0.513;1.79;00:25:44.400
237.51;2.711;0.3571E+03;49.882;300;20;0.6439E+03;0.5358E+03;0.555;1.92;00:25:44.500
237.65;2.061;0.2678E+03;49.881;300;20;0.4899E+03;0.4102E+03;0.547;1.85;00:25:44.600
237.69;1.832;0.2326E+03;49.881;300;20;0.4355E+03;0.3682E+03;0.534;1.84;00:25:44.700
237.93;0.639;0.0815E+03;49.881;300;20;0.1520E+03;0.1284E+03;0.536;1.75;00:25:44.800
237.94;0.594;0.0759E+03;49.881;300;20;0.1414E+03;0.1193E+03;0.537;1.73;00:25:44.900
237.90;0.744;0.0953E+03;49.881;300;20;0.1771E+03;0.1493E+03;0.538;1.75;00:25:45.000
237.90;0.748;0.0959E+03;49.880;300;20;0.1780E+03;0.1500E+03;0.539;1.74;00:25:45.100
237.90;0.746;0.0954E+03;49.881;300;20;0.1774E+03;0.1495E+03;0.538;1.75;00:25:45.200
237.94;0.753;0.0964E+03;49.880;300;20;0.1792E+03;0.1511E+03;0.538;1.76;00:25:45.300
237.88;0.745;0.0953E+03;49.879;300;20;0.1773E+03;0.1495E+03;0.537;1.76;00:25:45.400
237.90;0.757;0.0969E+03;49.879;300;20;0.1801E+03;0.1519E+03;0.538;1.76;00:25:45.500
237.95;0.748;0.0959E+03;49.879;300;20;0.1779E+03;0.1499E+03;0.539;1.78;00:25:45.600
237.93;0.747;0.0957E+03;49.879;300;20;0.1779E+03;0.1499E+03;0.538;20;00:25:45.700
237.90;0.735;0.0940E+03;49.878;300;20;0.1748E+03;0.1473E+03;0.538;1.75;00:25:45.800
237.93;0.754;0.0967E+03;49.879;300;20;0.1794E+03;0.1512E+03;0.539;1.76;00:25:45.900
237.80;1.478;0.1795E+03;49.879;300;20;0.3514E+03;0.3021E+03;0.511;1.82;00:25:46.000
237.59;2.407;0.3163E+03;49.880;300;20;0.5719E+03;0.4765E+03;0.553;1.86;00:25:46.100
237.71;1.815;0.2337E+03;49.881;300;20;0.4314E+03;0.3626E+03;0.542;1.84;00:25:46.200
237.72;1.814;0.2333E+03;49.880;300;20;0.4311E+03;0.3626E+03;0.541;1.82;00:25:46.300
237.91;0.993;0.1195E+03;49.880;300;20;0.2363E+03;0.2038E+03;0.506;1.77;00:25:46.400
237.97;0.591;0.0758E+03;49.882;300;20;0.1407E+03;0.1185E+03;0.539;1.76;00:25:46.500
237.92;0.740;0.0949E+03;49.882;300;20;0.1760E+03;0.1482E+03;0.539;1.76;00:25:46.600
237.94;0.752;0.0964E+03;49.883;300;20;0.1788E+03;0.1506E+03;0.539;1.77;00:25:46.700
237.94;0.749;0.0960E+03;49.884;300;20;0.1783E+03;0.1502E+03;0.539;1.76;00:25:46.800
237.93;0.747;0.0959E+03;49.884;300;20;0.1777E+03;0.1497E+03;0.539;1.76;00:25:46.900
237.94;0.752;0.0963E+03;49.885;300;20;0.1789E+03;0.1507E+03;0.538;1.76;00:25:47.000
237.92;0.738;0.0946E+03;49.884;300;20;0.1756E+03;0.1480E+03;0.539;1.76;00:25:47.100
237.91;0.755;0.0966E+03;49.884;300;20;0.1796E+03;0.1514E+03;0.538;1.78;00:25:47.200
237.90;0.752;0.0963E+03;49.884;300;20;0.1789E+03;0.1507E+03;0.538;1.76;00:25:47.300
237.88;0.741;0.0949E+03;49.883;300;20;0.1763E+03;0.1486E+03;0.538;1.78;00:25:47.400
237.89;0.766;0.0981E+03;49.882;300;20;0.1823E+03;0.1536E+03;0.538;1.78;00:25:47.500
237.75;1.651;0.2026E+03;49.883;20;20;0.3925E+03;0.3361E+03;0.516;1.86;00:25:47.600
237.59;2.367;0.3105E+03;49.884;300;20;0.5623E+03;0.4688E+03;0.552;1.84;00:25:47.700
237.70;1.817;0.2340E+03;49.884;300;20;0.4318E+03;0.3629E+03;0.542;1.84;00:25:47.800
237.71;1.804;0.2326E+03;49.883;300;20;0.4287E+03;0.3602E+03;0.543;1.85;00:25:47.900
237.91;0.843;0.1031E+03;49.881;300;20;0.2007E+03;0.1722E+03;0.514;1.77;00:25:48.000
237.93;0.603;0.0771E+03;49.882;300;20;0.1434E+03;0.1209E+03;0.538;1.76;00:25:48.100
237.91;0.745;0.0953E+03;49.881;300;20;0.1773E+03;0.1495E+03;0.538;1.78;00:25:48.200
237.90;0.746;0.0955E+03;49.882;300;20;0.1775E+03;0.1496E+03;0.538;1.77;00:25:48.300
237.91;0.748;0.0959E+03;49.884;300;20;0.1779E+03;0.1498E+03;0.539;1.77;00:25:48.400
237.90;0.750;0.0961E+03;49.883;300;20;0.1784E+03;0.1503E+03;0.539;1.78;00:25:48.500
237.92;0.738;0.0947E+03;49.883;300;20;0.1756E+03;0.1479E+03;0.539;1.79;00:25:48.600
237.91;0.751;0.0962E+03;49.883;300;20;0.1786E+03;0.1505E+03;0.539;1.78;00:25:48.700
237.95;0.753;0.0965E+03;49.882;300;20;0.1791E+03;0.1509E+03;0.539;1.78;00:25:48.800
237.93;0.745;0.0953E+03;49.882;300;20;0.1773E+03;0.1495E+03;0.538;1.79;00:25:48.900
237.94;0.745;0.0954E+03;49.883;300;20;0.1774E+03;0.1495E+03;0.538;1.81;00:25:49.000
237.93;0.746;0.0956E+03;49.882;300;20;0.1774E+03;0.1494E+03;0.539;1.80;00:25:49.100
237.88;1.162;0.1421E+03;49.882;300;20;0.2764E+03;0.2371E+03;0.514;1.81;00:25:49.200
237.70;2.017;0.2610E+03;49.883;300;20;0.4795E+03;0.4023E+03;0.544;1.88;00:25:49.300
237.79;1.602;0.2049E+03;49.882;300;20;0.3809E+03;0.3211E+03;0.538;1.87;00:25:49.400
237.77;1.577;0.2017E+03;49.881;300;20;0.3749E+03;0.3160E+03;0.538;1.88;00:25:49.500
237.73;1.583;0.2021E+03;49.881;300;20;0.3762E+03;0.3173E+03;0.537;1.86;00:25:49.600
237.81;1.151;0.1408E+03;49.880;300;20;0.2737E+03;0.2347E+03;0.514;1.79;00:25:49.700
237.87;0.734;0.0938E+03;49.880;300;20;0.1745E+03;0.1472E+03;0.537;1.80;00:25:49.800
237.88;0.743;0.0953E+03;49.880;300;20;0.1768E+03;0.1489E+03;0.539;1.80;00:25:49.900
237.89;0.756;0.0966E+03;49.878;300;20;0.1798E+03;0.1517E+03;0.537;1.80;00:25:50.000
237.88;0.747;0.0955E+03;49.878;300;20;0.1777E+03;0.1499E+03;0.537;1.77;00:25:50.100
237.89;0.756;0.0966E+03;49.878;300;20;0.1797E+03;0.1516E+03;0.537;1.81;00:25:50.200
237.82;0.744;0.0952E+03;49.878;300;20;0.1769E+03;0.1491E+03;0.538;1.79;00:25:50.300
237.73;0.740;0.0946E+03;49.877;300;20;0.1759E+03;0.1483E+03;0.538;1.78;00:25:50.400
237.76;0.755;0.0967E+03;49.878;300;20;0.1796E+03;0.1513E+03;0.538;1.78;00:25:50.500
237.80;0.742;0.0949E+03;49.878;300;20;0.1764E+03;0.1488E+03;0.538;1.77;00:25:50.600
237.80;0.752;0.0962E+03;49.878;300;20;0.1787E+03;0.1506E+03;0.538;1.78;00:25:50.700
237.81;0.745;0.0953E+03;49.878;300;20;0.1771E+03;0.1492E+03;0.538;1.80;00:25:50.800
237.70;1.447;0.1775E+03;49.879;300;20;0.3440E+03;0.2947E+03;0.516;1.87;00:25:50.900
237.66;1.620;0.2072E+03;49.880;300;20;0.3850E+03;0.3245E+03;0.538;1.87;00:25:51.000
237.64;1.605;0.2049E+03;49.880;300;20;0.3814E+03;0.3216E+03;0.537;1.85;00:25:51.100
237.66;1.594;0.2038E+03;49.879;300;20;0.3789E+03;0.3194E+03;0.538;1.87;00:25:51.200
237.66;1.589;0.2031E+03;49.879;300;20;0.3776E+03;0.3184E+03;0.538;1.88;00:25:51.300
237.75;0.906;0.1114E+03;49.879;300;20;0.2154E+03;0.1844E+03;0.517;1.80;00:25:51.400
237.84;0.753;0.0964E+03;49.879;300;20;0.1790E+03;0.1509E+03;0.538;1.81;00:25:51.500
237.82;0.753;0.0964E+03;49.876;300;20;0.1790E+03;0.1508E+03;0.538;1.81;00:25:51.600
237.83;0.742;0.0952E+03;49.875;300;20;0.1766E+03;0.1487E+03;0.539;1.80;00:25:51.700
237.78;0.739;0.0946E+03;49.874;300;20;0.1757E+03;0.1481E+03;0.539;1.80;00:25:51.800
237.78;0.746;0.0956E+03;49.874;300;20;0.1774E+03;0.1495E+03;0.539;1.80;00:25:51.900
237.79;0.752;0.0962E+03;49.872;300;20;0.1788E+03;0.1507E+03;0.538;1.80;00:25:52.000
237.80;0.744;0.0952E+03;49.872;300;20;0.1768E+03;0.1490E+03;0.539;1.81;00:25:52.100
237.77;0.747;0.0957E+03;49.872;300;20;0.1776E+03;0.1496E+03;0.539;1.81;00:25:52.200
237.78;0.749;0.0958E+03;49.872;300;20;0.1781E+03;0.1501E+03;0.538;1.83;00:25:52.300
237.77;0.752;0.0959E+03;49.872;300;20;0.1788E+03;0.1508E+03;0.537;1.82;00:25:52.400
237.77;0.760;0.0970E+03;49.870;300;20;0.1806E+03;0.1524E+03;0.537;1.83;00:25:52.500
237.75;1.179;0.1449E+03;49.871;300;20;0.2804E+03;0.2401E+03;0.517;1.88;00:25:52.600
237.66;1.427;0.1814E+03;49.872;300;20;0.3391E+03;0.2865E+03;0.535;1.86;00:25:52.700
237.67;1.398;0.1770E+03;49.871;300;20;0.3322E+03;0.2811E+03;0.533;1.86;00:25:52.800
237.66;1.387;0.1756E+03;49.870;300;20;0.3297E+03;0.2791E+03;0.532;1.86;00:25:52.900
237.65;1.380;0.1746E+03;49.870;300;20;0.3280E+03;0.2777E+03;0.532;1.86;00:25:53.000
237.66;1.320;0.1664E+03;49.870;300;20;0.3137E+03;0.2659E+03;0.530;1.84;00:25:53.100
237.75;0.699;0.0892E+03;49.871;300;20;0.1661E+03;0.1401E+03;0.537;1.84;00:25:53.200
237.75;0.739;0.0942E+03;49.871;300;20;0.1758E+03;0.1484E+03;0.536;1.83;00:25:53.300
237.75;0.758;0.0967E+03;49.871;300;20;0.1803E+03;0.1521E+03;0.536;1.80;00:25:53.400
237.80;0.760;0.0973E+03;49.871;300;20;0.1808E+03;0.1524E+03;0.538;1.80;00:25:53.500
237.77;0.742;0.0948E+03;49.871;300;20;0.1764E+03;0.1488E+03;0.537;1.79;00:25:53.600
237.76;0.748;0.0956E+03;49.871;300;20;0.1778E+03;0.1499E+03;0.538;1.80;00:25:53.700
237.77;0.753;0.0963E+03;49.872;300;20;0.1791E+03;0.1510E+03;0.538;1.80;00:25:53.800
237.77;0.749;0.0958E+03;49.873;300;20;0.1780E+03;0.1500E+03;0.538;1.78;00:25:53.900
237.76;0.752;0.0963E+03;49.874;300;20;0.1789E+03;0.1507E+03;0.538;1.80;00:25:54.000
237.78;0.740;0.0949E+03;49.873;300;20;0.1759E+03;0.1481E+03;0.539;1.80;00:25:54.100
237.78;0.741;0.0949E+03;49.873;300;20;0.1761E+03;0.1483E+03;0.539;1.82;00:25:54.200
237.72;1.078;0.1326E+03;49.873;300;20;0.2562E+03;0.2192E+03;0.518;1.82;00:25:54.300
237.58;1.665;0.2126E+03;49.872;300;20;0.3956E+03;0.3337E+03;0.537;1.89;00:25:54.400
237.63;1.415;0.1804E+03;49.873;300;20;0.3363E+03;0.2838E+03;0.536;1.88;00:25:54.500
237.69;1.403;0.1784E+03;49.873;300;20;0.3334E+03;0.2817E+03;0.535;1.86;00:25:54.600
237.67;1.393;0.1773E+03;49.873;300;20;0.3311E+03;0.2797E+03;0.536;1.85;00:25:54.700
237.70;1.401;0.1781E+03;49.874;300;20;0.3330E+03;0.2813E+03;0.535;1.83;00:25:54.800
237.71;1.359;0.1729E+03;49.874;300;20;0.3232E+03;0.2730E+03;0.535;1.84;00:25:54.900
237.82;0.742;0.0943E+03;49.873;300;20;0.1765E+03;0.1492E+03;0.535;1.78;00:25:55.000
237.80;0.754;0.0964E+03;49.873;300;20;0.1792E+03;0.1511E+03;0.538;1.80;00:25:55.100
237.79;0.750;0.0960E+03;49.872;300;20;0.1784E+03;0.1503E+03;0.538;1.81;00:25:55.200
237.79;0.747;0.0955E+03;49.871;300;20;0.1776E+03;0.1497E+03;0.538;1.79;00:25:55.300
237.79;0.749;0.0959E+03;49.873;300;20;0.1780E+03;0.1500E+03;0.539;1.80;00:25:55.400
237.81;0.761;0.0974E+03;49.873;300;20;0.1809E+03;0.1524E+03;0.539;1.80;00:25:55.500
237.83;0.740;0.0949E+03;49.873;300;20;0.1760E+03;0.1482E+03;0.539;1.80;00:25:55.600
237.80;0.743;0.0952E+03;49.873;300;20;0.1768E+03;0.1489E+03;0.539;1.83;00:25:55.700
237.79;0.743;0.0952E+03;49.871;300;20;0.1768E+03;0.1490E+03;0.539;1.81;00:25:55.800
237.81;0.750;0.0961E+03;49.870;300;20;0.1783E+03;0.1502E+03;0.539;1.82;00:25:55.900
237.81;0.749;0.0961E+03;49.870;300;20;0.1780E+03;0.1498E+03;0.540;1.84;00:25:56.000
237.80;0.781;0.0997E+03;49.870;300;20;0.1858E+03;0.1568E+03;0.537;1.82;00:25:56.100
