#Device;NPA101
#Device Name;NO NAME
#Format;LOG
#Date;2000-01-01
#Version;01.002-02.430-03.730
#Serial No.;000100329
#Mode;Unlimited
#Logging Interval[s];0.100
#Specified Logging Count;-----
#Specified Logging Time[s];-----
#Start Time;00:26:25
#Stop Time;00:27:09
#Actual Count;450         
URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
237.72;0.679;0.0868E+03;49.873;300;20;0.1614E+03;0.1361E+03;0.538;1.80;00:26:36.700
237.71;0.750;0.0961E+03;49.873;300;20;0.1783E+03;0.1502E+03;0.539;1.78;00:26:36.800
237.74;0.749;0.0960E+03;49.873;300;20;0.1780E+03;0.1499E+03;0.539;1.77;00:26:36.900
237.74;0.750;0.0962E+03;49.873;300;20;0.1784E+03;0.1502E+03;0.540;1.80;00:26:37.000
237.73;0.742;0.0952E+03;49.873;300;20;0.1764E+03;0.1486E+03;0.539;1.76;00:26:37.100
237.70;0.751;0.0963E+03;49.872;300;20;0.1785E+03;0.1504E+03;0.539;1.79;00:26:37.200
237.72;0.753;0.0963E+03;49.871;300;20;0.1790E+03;0.1508E+03;0.538;1.78;00:26:37.300
237.72;0.750;0.0960E+03;49.873;300;20;0.1783E+03;0.1502E+03;0.538;1.77;00:26:37.400
237.69;0.738;0.0946E+03;49.872;300;20;0.1754E+03;0.1477E+03;0.539;1.77;00:26:37.500
237.64;0.937;0.1161E+03;49.872;300;20;0.2226E+03;0.1899E+03;0.522;1.80;00:26:37.600
237.30;3.000;0.4010E+03;49.872;300;20;0.7119E+03;0.5882E+03;0.563;1.96;00:26:37.700
237.42;2.286;0.2999E+03;49.873;300;20;0.5428E+03;0.4525E+03;0.552;1.90;00:26:37.800
237.60;1.494;0.1759E+03;49.873;300;20;0.3549E+03;0.3082E+03;0.496;1.81;00:26:37.900
237.70;0.594;0.0757E+03;49.873;300;20;0.1411E+03;0.1191E+03;0.537;1.79;00:26:38.000
237.76;0.597;0.0765E+03;49.873;300;20;0.1419E+03;0.1195E+03;0.539;1.80;00:26:38.100
237.68;0.706;0.0903E+03;49.873;300;20;0.1678E+03;0.1414E+03;0.538;1.77;00:26:38.200
237.66;0.745;0.0956E+03;49.874;300;20;0.1771E+03;0.1491E+03;0.540;1.77;00:26:38.300
237.65;0.740;0.0949E+03;49.873;300;20;0.1759E+03;0.1481E+03;0.540;1.75;00:26:38.400
237.66;0.751;0.0961E+03;49.874;300;20;0.1785E+03;0.1503E+03;0.539;1.73;00:26:38.500
237.69;0.749;0.0959E+03;49.875;300;20;0.1779E+03;0.1499E+03;0.539;1.75;00:26:38.600
237.68;0.744;0.0953E+03;49.876;300;20;0.1770E+03;0.1491E+03;0.538;1.75;00:26:38.700
237.68;0.745;0.0954E+03;49.876;300;20;0.1772E+03;0.1493E+03;0.539;1.77;00:26:38.800
237.70;0.746;0.0954E+03;49.876;300;20;0.1773E+03;0.1495E+03;0.538;1.75;00:26:38.900
237.67;0.740;0.0947E+03;49.876;300;20;0.1758E+03;0.1481E+03;0.539;1.74;00:26:39.000
237.65;0.780;0.0994E+03;49.877;300;20;0.1853E+03;0.1564E+03;0.536;1.74;00:26:39.100
237.47;1.976;0.2451E+03;49.877;300;20;0.4691E+03;0.4000E+03;0.523;1.83;00:26:39.200
237.28;2.746;0.3649E+03;49.879;300;20;0.6516E+03;0.5399E+03;0.560;1.87;00:26:39.300
237.47;2.028;0.2631E+03;49.879;300;20;0.4816E+03;0.4034E+03;0.546;1.87;00:26:39.400
237.63;1.116;0.1307E+03;49.879;300;20;0.2652E+03;0.2308E+03;0.493;1.78;00:26:39.500
237.70;0.596;0.0763E+03;49.879;300;20;0.1417E+03;0.1194E+03;0.538;1.77;00:26:39.600
237.77;0.598;0.0766E+03;49.880;300;20;0.1423E+03;0.1199E+03;0.538;1.76;00:26:39.700
237.71;0.752;0.0963E+03;49.879;300;20;0.1787E+03;0.1505E+03;0.539;1.76;00:26:39.800
237.71;0.751;0.0961E+03;49.880;300;20;0.1785E+03;0.1504E+03;0.538;1.73;00:26:39.900
237.70;0.749;0.0958E+03;49.880;300;20;0.1781E+03;0.1501E+03;0.538;1.75;00:26:40.000
237.73;0.749;0.0960E+03;49.880;300;20;0.1781E+03;0.1500E+03;0.539;1.75;00:26:40.100
237.73;0.753;0.0963E+03;49.880;300;20;0.1789E+03;0.1508E+03;0.538;1.74;00:26:40.200
237.75;0.746;0.0956E+03;49.880;300;20;0.1774E+03;0.1494E+03;0.539;1.75;00:26:40.300
237.75;0.755;0.0966E+03;49.879;300;20;0.1795E+03;0.1513E+03;0.538;1.73;00:26:40.400
237.77;0.753;0.0965E+03;49.879;300;20;0.1791E+03;0.1508E+03;0.539;1.74;00:26:40.500
237.73;0.766;0.0982E+03;49.878;300;20;0.1821E+03;0.1533E+03;0.539;1.74;00:26:40.600
237.63;1.457;0.1757E+03;49.878;300;20;0.3462E+03;0.2983E+03;0.508;1.76;00:26:40.700
237.28;2.813;0.3755E+03;49.879;300;20;0.6675E+03;0.5518E+03;0.563;1.92;00:26:40.800
237.46;2.174;0.2837E+03;49.877;300;20;0.5162E+03;0.4313E+03;0.550;1.86;00:26:40.900
237.58;1.519;0.1836E+03;49.876;300;20;0.3610E+03;0.3108E+03;0.509;1.85;00:26:41.000
237.74;0.597;0.0764E+03;49.876;300;20;0.1420E+03;0.1197E+03;0.538;1.80;00:26:41.100
237.72;0.592;0.0758E+03;49.876;300;20;0.1408E+03;0.1187E+03;0.538;1.79;00:26:41.200
237.71;0.696;0.0889E+03;49.875;300;20;0.1655E+03;0.1396E+03;0.537;1.80;00:26:41.300
237.72;0.743;0.0951E+03;49.876;300;20;0.1767E+03;0.1489E+03;0.538;1.78;00:26:41.400
237.71;0.744;0.0954E+03;49.876;300;20;0.1769E+03;0.1490E+03;0.539;1.78;00:26:41.500
237.69;0.749;0.0960E+03;49.877;300;20;0.1781E+03;0.1499E+03;0.539;1.78;00:26:41.600
237.76;0.750;0.0963E+03;49.876;300;20;0.1784E+03;0.1502E+03;0.539;1.77;00:26:41.700
237.75;0.740;0.0950E+03;49.877;300;20;0.1760E+03;0.1481E+03;0.540;1.76;00:26:41.800
237.75;0.750;0.0961E+03;49.879;300;20;0.1783E+03;0.1503E+03;0.539;1.76;00:26:41.900
237.73;0.752;0.0964E+03;49.880;300;20;0.1789E+03;0.1507E+03;0.539;1.77;00:26:42.000
237.77;0.743;0.0954E+03;49.881;300;20;0.1767E+03;0.1487E+03;0.540;1.76;00:26:42.100
237.72;0.792;0.1008E+03;49.881;300;20;0.1882E+03;0.1589E+03;0.536;1.76;00:26:42.200
237.52;1.883;0.2342E+03;49.880;300;20;0.4471E+03;0.3809E+03;0.524;1.84;00:26:42.300
237.43;2.254;0.2940E+03;49.880;300;20;0.5352E+03;0.4472E+03;0.549;1.88;00:26:42.400
237.50;1.823;0.2351E+03;49.880;300;20;0.4329E+03;0.3635E+03;0.543;1.87;00:26:42.500
237.53;1.718;0.2203E+03;49.879;300;20;0.4082E+03;0.3436E+03;0.540;1.87;00:26:42.600
237.69;0.701;0.0885E+03;49.880;300;20;0.1666E+03;0.1411E+03;0.532;1.78;00:26:42.700
237.71;0.607;0.0776E+03;49.880;300;20;0.1443E+03;0.1216E+03;0.538;1.76;00:26:42.800
237.69;0.734;0.0940E+03;49.880;300;20;0.1744E+03;0.1469E+03;0.539;1.76;00:26:42.900
237.75;0.751;0.0961E+03;49.880;300;20;0.1784E+03;0.1504E+03;0.538;1.76;00:26:43.000
237.73;0.746;0.0956E+03;49.879;300;20;0.1774E+03;0.1495E+03;0.539;1.76;00:26:43.100
237.73;0.747;0.0958E+03;49.879;300;20;0.1777E+03;0.1497E+03;0.539;1.79;00:26:43.200
237.73;0.756;0.0968E+03;49.880;300;20;0.1797E+03;0.1514E+03;0.539;1.77;00:26:43.300
237.71;0.750;0.0959E+03;49.881;300;20;0.1783E+03;0.1503E+03;0.538;1.77;00:26:43.400
237.71;0.753;0.0963E+03;49.881;300;20;0.1789E+03;0.1508E+03;0.538;1.76;00:26:43.500
237.72;0.748;0.0957E+03;49.881;300;20;0.1777E+03;0.1497E+03;0.539;1.78;00:26:43.600
237.75;0.748;0.0958E+03;49.880;300;20;0.1779E+03;0.1499E+03;0.538;1.77;00:26:43.700
237.67;0.840;0.1060E+03;49.882;300;20;0.1996E+03;0.1691E+03;0.531;1.78;00:26:43.800
237.44;2.103;0.2660E+03;49.883;300;20;0.4994E+03;0.4227E+03;0.533;1.86;00:26:43.900
237.42;2.128;0.2767E+03;49.884;300;20;0.5053E+03;0.4229E+03;0.547;1.87;00:26:44.000
237.46;1.820;0.2342E+03;49.883;300;20;0.4323E+03;0.3634E+03;0.542;1.87;00:26:44.100
237.54;1.627;0.2057E+03;49.883;300;20;0.3864E+03;0.3271E+03;0.532;1.85;00:26:44.200
237.69;0.640;0.0816E+03;49.883;300;20;0.1521E+03;0.1284E+03;0.536;1.77;00:26:44.300
237.71;0.640;0.0814E+03;49.884;300;20;0.1520E+03;0.1284E+03;0.536;1.76;00:26:44.400
237.68;0.738;0.0943E+03;49.882;300;20;0.1755E+03;0.1480E+03;0.537;1.75;00:26:44.500
237.69;0.751;0.0959E+03;49.883;300;20;0.1784E+03;0.1504E+03;0.538;1.75;00:26:44.600
237.63;0.743;0.0948E+03;49.883;300;20;0.1765E+03;0.1489E+03;0.537;1.75;00:26:44.700
237.68;0.758;0.0969E+03;49.881;300;20;0.1802E+03;0.1520E+03;0.538;1.73;00:26:44.800
237.69;0.746;0.0954E+03;49.881;300;20;0.1773E+03;0.1495E+03;0.538;1.76;00:26:44.900
237.68;0.751;0.0960E+03;49.881;300;20;0.1785E+03;0.1506E+03;0.538;1.74;00:26:45.000
237.68;0.745;0.0951E+03;49.883;300;20;0.1771E+03;0.1493E+03;0.537;1.75;00:26:45.100
237.71;0.757;0.0966E+03;49.882;300;20;0.1798E+03;0.1517E+03;0.537;1.74;00:26:45.200
237.67;0.744;0.0951E+03;49.883;300;20;0.1769E+03;0.1492E+03;0.537;1.76;00:26:45.300
237.71;0.769;0.0982E+03;49.883;300;20;0.1829E+03;0.1543E+03;0.537;1.75;00:26:45.400
237.55;1.574;0.1937E+03;49.883;300;20;0.3739E+03;0.3198E+03;0.518;1.79;00:26:45.500
237.48;1.914;0.2460E+03;49.884;300;20;0.4546E+03;0.3823E+03;0.541;1.83;00:26:45.600
237.56;1.604;0.2049E+03;49.885;300;20;0.3812E+03;0.3214E+03;0.538;1.81;00:26:45.700
237.56;1.576;0.2008E+03;49.884;300;20;0.3743E+03;0.3159E+03;0.536;1.82;00:26:45.800
237.52;1.561;0.1992E+03;49.882;300;20;0.3707E+03;0.3126E+03;0.537;1.82;00:26:45.900
237.68;0.801;0.0993E+03;49.882;300;20;0.1904E+03;0.1624E+03;0.522;1.75;00:26:46.000
237.66;0.652;0.0830E+03;49.882;300;20;0.1549E+03;0.1308E+03;0.536;1.76;00:26:46.100
237.61;0.749;0.0959E+03;49.882;300;20;0.1780E+03;0.1500E+03;0.539;1.76;00:26:46.200
237.62;0.748;0.0957E+03;49.881;300;20;0.1777E+03;0.1497E+03;0.539;1.76;00:26:46.300
237.67;0.751;0.0963E+03;49.880;300;20;0.1785E+03;0.1503E+03;0.540;1.77;00:26:46.400
237.65;0.741;0.0948E+03;49.881;300;20;0.1761E+03;0.1484E+03;0.538;1.76;00:26:46.500
237.65;0.754;0.0966E+03;49.881;300;20;0.1791E+03;0.1508E+03;0.539;1.77;00:26:46.600
237.66;0.750;0.0960E+03;49.880;300;20;0.1783E+03;0.1502E+03;0.538;1.76;00:26:46.700
237.66;0.746;0.0957E+03;49.881;300;20;0.1774E+03;0.1494E+03;0.539;1.74;00:26:46.800
237.67;0.749;0.0960E+03;49.882;300;20;0.1781E+03;0.1499E+03;0.539;1.76;00:26:46.900
237.67;0.751;0.0960E+03;49.881;300;20;0.1786E+03;0.1506E+03;0.538;1.77;00:26:47.000
237.66;0.843;0.1065E+03;49.882;300;20;0.2003E+03;0.1696E+03;0.532;1.75;00:26:47.100
237.45;1.877;0.2370E+03;49.882;300;20;0.4457E+03;0.3775E+03;0.532;1.84;00:26:47.200
237.49;1.741;0.2235E+03;49.882;300;20;0.4134E+03;0.3478E+03;0.541;1.84;00:26:47.300
237.54;1.603;0.2047E+03;49.882;300;20;0.3808E+03;0.3211E+03;0.538;1.82;00:26:47.400
237.52;1.572;0.2007E+03;49.882;300;20;0.3733E+03;0.3147E+03;0.538;1.81;00:26:47.500
237.55;1.462;0.1850E+03;49.880;300;20;0.3474E+03;0.2940E+03;0.532;1.83;00:26:47.600
237.70;0.650;0.0829E+03;49.880;300;20;0.1546E+03;0.1305E+03;0.536;1.77;00:26:47.700
237.65;0.700;0.0893E+03;49.881;300;20;0.1664E+03;0.1404E+03;0.537;1.77;00:26:47.800
237.61;0.748;0.0956E+03;49.881;300;20;0.1776E+03;0.1497E+03;0.538;1.77;00:26:47.900
237.62;0.745;0.0952E+03;49.881;300;20;0.1769E+03;0.1491E+03;0.538;1.75;00:26:48.000
237.63;0.754;0.0966E+03;49.881;300;20;0.1793E+03;0.1510E+03;0.539;1.76;00:26:48.100
237.64;0.746;0.0956E+03;49.880;300;20;0.1772E+03;0.1492E+03;0.539;1.75;00:26:48.200
237.66;0.756;0.0967E+03;49.881;300;20;0.1796E+03;0.1513E+03;0.538;1.79;00:26:48.300
237.66;0.745;0.0953E+03;49.880;300;20;0.1772E+03;0.1493E+03;0.538;1.77;00:26:48.400
237.68;0.754;0.0965E+03;49.880;300;20;0.1791E+03;0.1509E+03;0.539;1.76;00:26:48.500
237.64;0.745;0.0954E+03;49.882;300;20;0.1771E+03;0.1492E+03;0.539;1.77;00:26:48.600
237.68;0.755;0.0965E+03;49.882;300;20;0.1794E+03;0.1512E+03;0.538;1.76;00:26:48.700
237.66;0.782;0.0996E+03;49.881;300;20;0.1859E+03;0.1570E+03;0.536;1.77;00:26:48.800
237.56;1.509;0.1888E+03;49.881;300;20;0.3585E+03;0.3047E+03;0.527;1.81;00:26:48.900
237.56;1.507;0.1923E+03;49.881;300;20;0.3579E+03;0.3019E+03;0.537;1.80;00:26:49.000
237.57;1.385;0.1759E+03;49.881;300;20;0.3289E+03;0.2779E+03;0.535;1.81;00:26:49.100
